Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
251,131.524,7.0875532716500611e-001,0.8292161611072398,263.048,2019_kk_054a,Kusko,2019
252,132.048,7.0946404524197615e-001,2.8526470081013473,264.096,2019_kk_054a,Kusko,2019
253,132.572,7.0983655157107006e-001,5.059480146049498,265.144,2019_kk_054a,Kusko,2019
254,133.096,7.0947911621546711e-001,6.410938053655242,266.192,2019_kk_054a,Kusko,2019
255,133.62,7.0974722927457490e-001,6.7717489601913226,267.24,2019_kk_054a,Kusko,2019
256,134.144,7.0950683063087217e-001,6.654896866894912,268.288,2019_kk_054a,Kusko,2019
257,134.668,7.1000081670590898e-001,6.29934169041655,269.336,2019_kk_054a,Kusko,2019
258,135.192,7.0954047153111222e-001,6.146297609761081,270.384,2019_kk_054a,Kusko,2019
259,135.716,7.0927695289093984e-001,5.829882670003957,271.432,2019_kk_054a,Kusko,2019
260,136.24,7.0967334610544985e-001,5.527871434695697,272.48,2019_kk_054a,Kusko,2019
261,136.764,7.0947532323733187e-001,5.410571990809511,273.528,2019_kk_054a,Kusko,2019
262,137.288,7.0934950397828234e-001,5.134654796246831,274.576,2019_kk_054a,Kusko,2019
263,137.812,7.0939804541682128e-001,5.051975867869885,275.624,2019_kk_054a,Kusko,2019
264,138.336,7.0955503718336688e-001,4.955543085535783,276.672,2019_kk_054a,Kusko,2019
265,138.86,7.0946326201170740e-001,4.963602839920336,277.72,2019_kk_054a,Kusko,2019
266,139.38400000000001,7.0975529552113437e-001,4.701848771449771,278.76800000000003,2019_kk_054a,Kusko,2019
267,139.90800000000002,7.0945209051868152e-001,4.266554821791586,279.81600000000003,2019_kk_054a,Kusko,2019
268,140.43200000000002,7.0903386413749947e-001,3.974996772367908,280.86400000000003,2019_kk_054a,Kusko,2019
269,140.95600000000002,7.0935434371388018e-001,3.715439342502736,281.91200000000003,2019_kk_054a,Kusko,2019
270,141.48000000000002,7.0945864579423534e-001,3.5747657455675452,282.96000000000004,2019_kk_054a,Kusko,2019
271,142.00400000000002,7.0962960289842503e-001,3.48054599362022,284.00800000000004,2019_kk_054a,Kusko,2019
272,142.52800000000002,7.0973211795466262e-001,3.3672405276250537,285.05600000000004,2019_kk_054a,Kusko,2019
273,143.05200000000002,7.0880505275709160e-001,3.324489133810364,286.10400000000004,2019_kk_054a,Kusko,2019
274,143.576,7.1008655656038810e-001,3.2461625486879058,287.152,2019_kk_054a,Kusko,2019
