"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","natal_iso"
338,177.112,0.705379537216716,0.488544645137773,354.224,"2014_nk_90","Nush",2014,NA,0.706020121340414
339,177.636,0.704449155580893,0.484543358653988,355.272,"2014_nk_90","Nush",2014,NA,0.706020121340414
340,178.16,0.705584123859506,0.487146296639657,356.32,"2014_nk_90","Nush",2014,NA,0.706020121340414
341,178.684,0.707466413893983,0.485509533692642,357.368,"2014_nk_90","Nush",2014,NA,0.706020121340414
342,179.208,0.70442635803876,0.497194527617339,358.416,"2014_nk_90","Nush",2014,NA,0.706020121340414
343,179.732,0.705976792080204,0.488930325056488,359.464,"2014_nk_90","Nush",2014,NA,0.706020121340414
344,180.256,0.706870638232842,0.492195856748586,360.512,"2014_nk_90","Nush",2014,NA,0.706020121340414
345,180.78,0.708022180543032,0.486888058176126,361.56,"2014_nk_90","Nush",2014,NA,0.706020121340414
346,181.304,0.707871114068751,0.490127375548219,362.608,"2014_nk_90","Nush",2014,NA,0.706020121340414
347,181.828,0.706124681575377,0.488912026892816,363.656,"2014_nk_90","Nush",2014,NA,0.706020121340414
348,182.352,0.708556911200802,0.483658791715235,364.704,"2014_nk_90","Nush",2014,NA,0.706020121340414
349,182.876,0.703627337550016,0.480898302255037,365.752,"2014_nk_90","Nush",2014,NA,0.706020121340414
350,183.4,0.704744100470181,0.482856068274665,366.8,"2014_nk_90","Nush",2014,NA,0.706020121340414
351,183.924,0.706756260797029,0.489318486851127,367.848,"2014_nk_90","Nush",2014,NA,0.706020121340414
352,184.448,0.706222978213582,0.48794025150662,368.896,"2014_nk_90","Nush",2014,NA,0.706020121340414
353,184.972,0.706482118959905,0.483751061681079,369.944,"2014_nk_90","Nush",2014,NA,0.706020121340414
354,185.496,0.706524439373979,0.485395757525236,370.992,"2014_nk_90","Nush",2014,NA,0.706020121340414
355,186.02,0.707069539466212,0.491931743363282,372.04,"2014_nk_90","Nush",2014,NA,0.706020121340414
356,186.544,0.707665593168453,0.489652137472217,373.088,"2014_nk_90","Nush",2014,NA,0.706020121340414
357,187.068,0.705108460465131,0.483257954222197,374.136,"2014_nk_90","Nush",2014,NA,0.706020121340414
358,187.592,0.704102867303596,0.48348606198112,375.184,"2014_nk_90","Nush",2014,NA,0.706020121340414
359,188.116,0.705783625909634,0.486258772166229,376.232,"2014_nk_90","Nush",2014,NA,0.706020121340414
360,188.64,0.707068698710489,0.488621063374093,377.28,"2014_nk_90","Nush",2014,NA,0.706020121340414
361,189.164,0.705301743164782,0.488560282462831,378.328,"2014_nk_90","Nush",2014,NA,0.706020121340414
362,189.688,0.706254563440052,0.480897125761359,379.376,"2014_nk_90","Nush",2014,NA,0.706020121340414
363,190.212,0.703081884507208,0.473392833241117,380.424,"2014_nk_90","Nush",2014,NA,0.706020121340414
364,190.736,0.707014414454585,0.477001140501378,381.472,"2014_nk_90","Nush",2014,NA,0.706020121340414
365,191.26,0.705310220603559,0.480767718297234,382.52,"2014_nk_90","Nush",2014,NA,0.706020121340414
366,191.784,0.706951165927821,0.475110943242815,383.568,"2014_nk_90","Nush",2014,NA,0.706020121340414
367,192.308,0.705442902918102,0.473721011019089,384.616,"2014_nk_90","Nush",2014,0.706140002989699,0.706020121340414
368,192.832,0.707722504935638,0.484225884873894,385.664,"2014_nk_90","Nush",2014,0.706137394803815,0.706020121340414
369,193.356,0.704076293391573,0.477679357206951,386.712,"2014_nk_90","Nush",2014,0.706171387510594,0.706020121340414
370,193.88,0.70701795866911,0.47912868261368,387.76,"2014_nk_90","Nush",2014,0.70618454641902,0.706020121340414
371,194.404,0.707881591124506,0.479119858040132,388.808,"2014_nk_90","Nush",2014,0.706153646164409,0.706020121340414
372,194.928,0.707550963560848,0.483806191112185,389.856,"2014_nk_90","Nush",2014,0.70618756944832,0.706020121340414
373,195.452,0.704528049929707,0.473462626018891,390.904,"2014_nk_90","Nush",2014,0.706220734892004,0.706020121340414
374,195.976,0.705000645942255,0.477346517396236,391.952,"2014_nk_90","Nush",2014,0.706223735321877,0.706020121340414
375,196.5,0.70533012116027,0.480942715710986,393,"2014_nk_90","Nush",2014,0.706175124440238,0.706020121340414
376,197.024,0.70619330046191,0.477466364633356,394.048,"2014_nk_90","Nush",2014,0.706128885332201,0.706020121340414
377,197.548,0.70663634496795,0.46715873304538,395.096,"2014_nk_90","Nush",2014,0.706135286092122,0.706020121340414
378,198.072,0.705993421909506,0.463543079326978,396.144,"2014_nk_90","Nush",2014,0.706126268646642,0.706020121340414
379,198.596,0.709000100334048,0.475308877827946,397.192,"2014_nk_90","Nush",2014,0.706134639470442,0.706020121340414
380,199.12,0.708017912898517,0.476680226395433,398.24,"2014_nk_90","Nush",2014,0.706141984965334,0.706020121340414
381,199.644,0.705117187124653,0.471177780665478,399.288,"2014_nk_90","Nush",2014,0.70613971587053,0.706020121340414
382,200.168,0.70533756389374,0.473275250153744,400.336,"2014_nk_90","Nush",2014,0.70613309238765,0.706020121340414
383,200.692,0.704781904927361,0.479744205171198,401.384,"2014_nk_90","Nush",2014,0.706117840479875,0.706020121340414
384,201.216,0.706523793578316,0.48631776336127,402.432,"2014_nk_90","Nush",2014,0.706153822305741,0.706020121340414
385,201.74,0.707681018546139,0.481331328022086,403.48,"2014_nk_90","Nush",2014,0.706114784283626,0.706020121340414
386,202.264,0.708162496975502,0.478868384211863,404.528,"2014_nk_90","Nush",2014,0.706067122741152,0.706020121340414
