Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
372,194.928,7.1411684482645699e-001,0.3568025030770613,389.856,2019_yk_007a,Yukon,2019
373,195.452,7.1196372894682358e-001,0.4838461919253295,390.904,2019_yk_007a,Yukon,2019
374,195.976,7.1395108763333592e-001,0.46924612376297814,391.952,2019_yk_007a,Yukon,2019
375,196.5,7.1478668593356032e-001,0.4395941338263056,393,2019_yk_007a,Yukon,2019
376,197.024,7.1494970687437254e-001,0.42030284145769065,394.048,2019_yk_007a,Yukon,2019
377,197.548,7.1397771094334617e-001,0.4056973023194607,395.096,2019_yk_007a,Yukon,2019
378,198.072,7.1653565511968398e-001,0.3844404416909217,396.144,2019_yk_007a,Yukon,2019
379,198.596,7.1390109391067069e-001,0.3829930500287032,397.192,2019_yk_007a,Yukon,2019
380,199.12,7.1231144204413765e-001,0.3798843639213188,398.24,2019_yk_007a,Yukon,2019
381,199.644,7.1295341812479063e-001,0.35986860625057765,399.288,2019_yk_007a,Yukon,2019
382,200.168,7.1423880269904705e-001,0.3495348227980937,400.336,2019_yk_007a,Yukon,2019
383,200.692,7.1405402795187700e-001,0.3356206989882531,401.384,2019_yk_007a,Yukon,2019
384,201.216,7.1284007372936342e-001,0.3221703782670117,402.432,2019_yk_007a,Yukon,2019
385,201.74,7.1049959366460014e-001,0.31083132858152474,403.48,2019_yk_007a,Yukon,2019
386,202.264,7.1195097129559270e-001,0.30077468060765317,404.528,2019_yk_007a,Yukon,2019
387,202.788,7.1415489750832395e-001,0.289811646634722,405.576,2019_yk_007a,Yukon,2019
388,203.312,7.1840787655130944e-001,0.2763044868671194,406.624,2019_yk_007a,Yukon,2019
389,203.836,7.1865415889696049e-001,0.2724755130252579,407.672,2019_yk_007a,Yukon,2019
390,204.36,7.1360580645044869e-001,0.26358236118133926,408.72,2019_yk_007a,Yukon,2019
391,204.88400000000001,7.1470283292922310e-001,0.2517935556323181,409.76800000000003,2019_yk_007a,Yukon,2019
392,205.40800000000002,7.1285933587390860e-001,0.24147112220046765,410.81600000000003,2019_yk_007a,Yukon,2019
393,205.93200000000002,7.1247625313698437e-001,0.2371167190152138,411.86400000000003,2019_yk_007a,Yukon,2019
394,206.45600000000002,7.1538736106706213e-001,0.230714358497294,412.91200000000003,2019_yk_007a,Yukon,2019
395,206.98000000000002,7.1074044665317149e-001,0.232725354419944,413.96000000000004,2019_yk_007a,Yukon,2019
