Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
72,37.728,7.0727960168526671e-001,0.2132476801713045,75.456,2019_yk_076a,Yukon,2019
73,38.252,7.0825879981500595e-001,0.25966701202746195,76.504,2019_yk_076a,Yukon,2019
74,38.776,7.1253891936131430e-001,0.26046448165293956,77.552,2019_yk_076a,Yukon,2019
75,39.300000000000004,7.1295979159717660e-001,0.22787992057545137,78.60000000000001,2019_yk_076a,Yukon,2019
76,39.824000000000005,7.1066655931755562e-001,0.20184746108277868,79.64800000000001,2019_yk_076a,Yukon,2019
77,40.348,7.0887542053322050e-001,0.18577843161267457,80.696,2019_yk_076a,Yukon,2019
78,40.872,7.0959723384013829e-001,0.17783179545509334,81.744,2019_yk_076a,Yukon,2019
79,41.396,7.1606697255177454e-001,0.1866258708840277,82.792,2019_yk_076a,Yukon,2019
80,41.92,7.1329802988665447e-001,0.16250111836016493,83.84,2019_yk_076a,Yukon,2019
81,42.444,7.0793707683296725e-001,0.16525982459293653,84.888,2019_yk_076a,Yukon,2019
82,42.968,7.0560720980636593e-001,0.15833413566304202,85.936,2019_yk_076a,Yukon,2019
83,43.492000000000004,7.0904506413329249e-001,0.15269589146967685,86.98400000000001,2019_yk_076a,Yukon,2019
84,44.016000000000005,7.1121255062746869e-001,0.14750796416510498,88.03200000000001,2019_yk_076a,Yukon,2019
85,44.540000000000006,7.1267242311300061e-001,0.14723206960341956,89.08000000000001,2019_yk_076a,Yukon,2019
86,45.064,7.1463381428965833e-001,0.15483569865938648,90.128,2019_yk_076a,Yukon,2019
87,45.588,7.0630214430508986e-001,0.15806535541003092,91.176,2019_yk_076a,Yukon,2019
88,46.112,7.1151671051960830e-001,0.1652875285160358,92.224,2019_yk_076a,Yukon,2019
89,46.636,7.0994214574961301e-001,0.1721564862699488,93.272,2019_yk_076a,Yukon,2019
90,47.160000000000004,7.1223835491142706e-001,0.17505428970108414,94.32000000000001,2019_yk_076a,Yukon,2019
91,47.684000000000005,7.0976802539192207e-001,0.186765421299893,95.36800000000001,2019_yk_076a,Yukon,2019
92,48.208000000000006,7.1023925679484767e-001,0.18518412669474613,96.41600000000001,2019_yk_076a,Yukon,2019
93,48.732,7.0785600619943689e-001,0.19717926345204123,97.464,2019_yk_076a,Yukon,2019
94,49.256,7.0961348685596637e-001,0.1890341359237531,98.512,2019_yk_076a,Yukon,2019
95,49.78,7.0860147443335697e-001,0.18580434593217793,99.56,2019_yk_076a,Yukon,2019
96,50.304,7.1260388143761455e-001,0.1828155794215373,100.608,2019_yk_076a,Yukon,2019
97,50.828,7.0806229160231071e-001,0.1774020576551848,101.656,2019_yk_076a,Yukon,2019
98,51.352000000000004,7.1482101385871777e-001,0.1753033116312205,102.70400000000001,2019_yk_076a,Yukon,2019
99,51.876000000000005,7.1467154051399551e-001,0.18152769416291129,103.75200000000001,2019_yk_076a,Yukon,2019
100,52.400000000000006,7.1071820671456754e-001,0.18230215876754025,104.80000000000001,2019_yk_076a,Yukon,2019
101,52.92400000000001,7.0733269711518454e-001,0.18461551484792577,105.84800000000001,2019_yk_076a,Yukon,2019
102,53.448,7.0674932281038993e-001,0.1865595971804956,106.896,2019_yk_076a,Yukon,2019
103,53.972,7.1029738991322389e-001,0.19222560321716323,107.944,2019_yk_076a,Yukon,2019
104,54.496,7.0815838000520526e-001,0.20123703638079657,108.992,2019_yk_076a,Yukon,2019
105,55.02,7.1209147318922950e-001,0.20667043247294228,110.04,2019_yk_076a,Yukon,2019
106,55.544000000000004,7.1214767001008084e-001,0.21319133785964087,111.08800000000001,2019_yk_076a,Yukon,2019
107,56.068000000000005,7.0515634127140647e-001,0.21865502814497692,112.13600000000001,2019_yk_076a,Yukon,2019
108,56.592000000000006,7.0759796342952141e-001,0.21001412781135795,113.18400000000001,2019_yk_076a,Yukon,2019
109,57.116,7.1065726187923817e-001,0.205455324771253,114.232,2019_yk_076a,Yukon,2019
110,57.64,7.1196858408357322e-001,0.1972376166850698,115.28,2019_yk_076a,Yukon,2019
111,58.164,7.0749614507311032e-001,0.19454749330852736,116.328,2019_yk_076a,Yukon,2019
112,58.688,7.1228334965169715e-001,0.18745748302815216,117.376,2019_yk_076a,Yukon,2019
113,59.212,7.0855592738354622e-001,0.18251144480322193,118.424,2019_yk_076a,Yukon,2019
114,59.736000000000004,7.1684392700072452e-001,0.17410667529222926,119.47200000000001,2019_yk_076a,Yukon,2019
115,60.260000000000005,7.0890015176329169e-001,0.17128449510774826,120.52000000000001,2019_yk_076a,Yukon,2019
116,60.784000000000006,7.1490953918710776e-001,0.17197282360052288,121.56800000000001,2019_yk_076a,Yukon,2019
117,61.30800000000001,7.0894844569800164e-001,0.1753563681771268,122.61600000000001,2019_yk_076a,Yukon,2019
