"File","filename_short","QC_Grade","Core_Status","Fish_ID","Lower_gen","Middle_gen","Upper_gen","Year","Natal_microns_start","Natal_microns_end","Natal_origins_iso","Marine_Start","Core","likely_gen"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_105_trimLocations.csv","2011_nk_105_trimLocations","Yes","Partial","2011_nk_105",NA,NA,NA,2011,954.396845529975,1070.23057859178,0.709058495495495,1604.488,604.680472113284,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_106_trimLocations.csv","2011_nk_106_trimLocations","Yes","Yes","2011_nk_106",NA,NA,NA,2011,561.177257688211,631.313751609409,0.70628628358209,1021.8,375.45585848922,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_107_trimLocations.csv","2011_nk_107_trimLocations","Yes","Yes","2011_nk_107",NA,NA,NA,2011,878.053067221385,917.31153953039,0.704578921052632,1317.336,531.815594118963,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_108_trimLocations.csv","2011_nk_108_trimLocations","Yes","Partial","2011_nk_108",NA,NA,NA,2011,828.32253012225,918.938518124017,0.70899676744186,1271.224,702.918154378405,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_109_trimLocations.csv","2011_nk_109_trimLocations","Yes","No","2011_nk_109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_11_trimLocations.csv","2011_nk_11_trimLocations","Yes","Yes","2011_nk_11",NA,NA,NA,2011,1329.05011466499,1461.91260040463,0.708387888888889,1872.776,1017.06288477067,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_110_trimLocations.csv","2011_nk_110_trimLocations","Yes","Yes","2011_nk_110",NA,NA,NA,2011,757.715551618879,817.739313987307,0.705813154385965,1297.424,490.078737724388,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_112_trimLocations.csv","2011_nk_112_trimLocations","Delete","No","2011_nk_112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_113_trimLocations.csv","2011_nk_113_trimLocations","Yes","Yes","2011_nk_113",NA,NA,NA,2011,920.098676566465,1029.46118204631,0.706506901904762,1507.024,647.425518487057,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_114_trimLocations.csv","2011_nk_114_trimLocations","Yes","Yes","2011_nk_114",NA,NA,NA,2011,476.143174931694,528.379579911949,0.70523268,1006.08,354.570354218485,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_114b_trimLocations.csv","2011_nk_114b_trimLocations","Yes","Yes","2011_nk_114b",NA,NA,NA,2011,982.421802963471,1181.21670357089,0.70653792631579,2034.168,596.532179968775,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_115_trimLocations.csv","2011_nk_115_trimLocations","Yes","Yes","2011_nk_115",NA,NA,NA,2011,881.052496641231,972.272609708704,0.70864367816092,1457.768,463.4421666966,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_116_trimLocations.csv","2011_nk_116_trimLocations","Yes","Yes","2011_nk_116",NA,NA,NA,2011,541.689097128341,648.025238762229,0.705443725490196,1213.584,165.803547415296,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_117_trimLocations.csv","2011_nk_117_trimLocations","Redo","Yes","2011_nk_117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_119_trimLocations.csv","2011_nk_119_trimLocations","Yes","Yes","2011_nk_119",NA,NA,NA,2011,1382.79366219799,1500.3938845814,0.705988392857143,1804.656,1066.27759751234,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_12_trimLocations.csv","2011_nk_12_trimLocations","Yes","Yes","2011_nk_12",NA,NA,NA,2011,762.23771668996,832.512569550187,0.708115223880597,1115.072,456.749346197511,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_120_trimLocations.csv","2011_nk_120_trimLocations","Yes","No","2011_nk_120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_121_trimLocations.csv","2011_nk_121_trimLocations","Yes","Yes","2011_nk_121",NA,NA,NA,2011,823.110777165789,960.669858148321,0.705977022900763,1436.808,400.697132492209,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_122_trimLocations.csv","2011_nk_122_trimLocations","Yes","Yes","2011_nk_122",NA,NA,NA,2011,684.950350957821,738.86007644963,0.704939365384615,1239.784,399.385793263384,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_123_trimLocations.csv","2011_nk_123_trimLocations","Yes","Yes","2011_nk_123",NA,NA,NA,2011,672.479526892321,802.147578686922,0.704924862903226,1327.816,431.248374350504,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_124_trimLocations.csv","2011_nk_124_trimLocations","Yes","Yes","2011_nk_124",NA,NA,NA,2011,894.24067111784,1024.81883173847,0.705933,2064.56,593.200321555972,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_125_trimLocations.csv","2011_nk_125_trimLocations","Yes","Yes","2011_nk_125",NA,NA,NA,2011,1562.06705269325,1713.36844688673,0.7086556875,2238.528,1270.68953210761,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_126_trimLocations.csv","2011_nk_126_trimLocations","Yes","Yes","2011_nk_126",NA,NA,NA,2011,694.474116346206,832.208030084143,0.704697333333333,1249.216,370.071029820665,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_127_trimLocations.csv","2011_nk_127_trimLocations","Yes","Yes","2011_nk_127",NA,NA,NA,2011,795.583042729909,888.401641811581,0.706568318181818,1252.36,475.73174636553,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_128_trimLocations.csv","2011_nk_128_trimLocations","Yes","Yes","2011_nk_128",NA,NA,NA,2011,630.916992939338,803.493219690932,0.709126420731707,1315.24,282.720800248012,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_129_trimLocations.csv","2011_nk_129_trimLocations","Yes","Yes","2011_nk_129",NA,NA,NA,2011,976.499372783924,1092.26093744909,0.70561904954955,1421.088,580.667666519386,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_13_trimLocations.csv","2011_nk_13_trimLocations","Yes","Partial","2011_nk_13",NA,NA,NA,2011,539.063882305896,622.180963867123,0.708010632911392,1110.88,365.350415176468,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_130_trimLocations.csv","2011_nk_130_trimLocations","Redo","Yes","2011_nk_130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_131_trimLocations.csv","2011_nk_131_trimLocations","Redo","Yes","2011_nk_131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_133_trimLocations.csv","2011_nk_133_trimLocations","Redo","No","2011_nk_133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_134_trimLocations.csv","2011_nk_134_trimLocations","Yes","Partial","2011_nk_134",NA,NA,NA,2011,1131.53381769157,1256.2778430498,0.707833385714286,1673.656,844.922144648222,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_135_trimLocations.csv","2011_nk_135_trimLocations","Yes","Yes","2011_nk_135",NA,NA,NA,2011,874.976242757499,998.370258236213,0.70486236440678,1395.936,496.204349385811,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_136_trimLocations.csv","2011_nk_136_trimLocations","Yes","Yes","2011_nk_136",NA,NA,NA,2011,923.403522680976,1108.65533292339,0.709099625,1415.848,793.171273090535,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_137_trimLocations.csv","2011_nk_137_trimLocations","Yes","Partial","2011_nk_137",NA,NA,NA,2011,766.053431513333,862.716725950009,0.708425613978495,1357.16,527.774617848607,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_138_trimLocations.csv","2011_nk_138_trimLocations","Yes","No","2011_nk_138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_139_trimLocations.csv","2011_nk_139_trimLocations","Redo","Yes","2011_nk_139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_140_trimLocations.csv","2011_nk_140_trimLocations","Yes","Yes","2011_nk_140",NA,NA,NA,2011,900.057898744606,1055.85525157807,0.708457879194631,1524.84,607.593972459951,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_141_trimLocations.csv","2011_nk_141_trimLocations","Yes","Partial","2011_nk_141",NA,NA,NA,2011,430.381747219407,562.432775425769,0.705551698412698,924.336,329.228549412068,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_142_trimLocations.csv","2011_nk_142_trimLocations","Yes","Partial","2011_nk_142",NA,NA,NA,2011,624.872942894419,724.690351372908,0.705318694736842,1204.152,493.81048320616,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_143_trimLocations.csv","2011_nk_143_trimLocations","Yes","Yes","2011_nk_143",NA,NA,NA,2011,738.458692388436,826.832834771669,0.70851246547619,1249.216,477.12305903126,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_144_trimLocations.csv","2011_nk_144_trimLocations","Yes","No","2011_nk_144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_146_trimLocations.csv","2011_nk_146_trimLocations","Yes","Yes","2011_nk_146",NA,NA,NA,2011,537.373448824004,609.262990243748,0.705131565217391,926.432,284.299950691207,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_147_trimLocations.csv","2011_nk_147_trimLocations","Yes","No","2011_nk_147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_148_trimLocations.csv","2011_nk_148_trimLocations","Yes","Yes","2011_nk_148",NA,NA,NA,2011,999.239847541354,1117.23400717912,0.708128060176991,1402.224,702.742111505034,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_149_trimLocations.csv","2011_nk_149_trimLocations","Yes","Yes","2011_nk_149",NA,NA,NA,2011,782.596753996877,915.620452557742,0.708574383464567,1310,362.307863615382,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_15_trimLocations.csv","2011_nk_15_trimLocations","Yes","Yes","2011_nk_15",NA,NA,NA,2011,956.543999192403,1092.41428069446,0.708424692307692,1409.56,802.402460712499,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_150_trimLocations.csv","2011_nk_150_trimLocations","Yes","Yes","2011_nk_150",NA,NA,NA,2011,824.30606939775,907.047464527741,0.704793526582278,1365.544,528.18712695499,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_151_trimLocations.csv","2011_nk_151_trimLocations","Yes","Yes","2011_nk_151",NA,NA,NA,2011,769.651131211169,873.189514612739,0.708077102020202,1167.472,564.587802061421,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_152_trimLocations.csv","2011_nk_152_trimLocations","Yes","Yes","2011_nk_152",NA,NA,NA,2011,838.584316482421,951.578813686445,0.708397742990654,1273.32,465.334251403391,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_153_trimLocations.csv","2011_nk_153_trimLocations","Yes","Yes","2011_nk_153",NA,NA,NA,2011,832.384138714047,940.160676051359,0.706540689320388,1374.976,498.165356810326,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_154_trimLocations.csv","2011_nk_154_trimLocations","Yes","Yes","2011_nk_154",NA,NA,NA,2011,835.472642614912,976.567034383055,0.708631531343284,1251.312,623.341527801171,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_156_trimLocations.csv","2011_nk_156_trimLocations","Yes","Yes","2011_nk_156",NA,NA,NA,2011,720.722220891183,867.977353609377,0.707158056737589,1249.216,481.790635721532,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_158_trimLocations.csv","2011_nk_158_trimLocations","Yes","Yes","2011_nk_158",NA,NA,NA,2011,768.71437297097,894.795651000225,0.708279300833333,1263.888,514.739752738135,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_159_trimLocations.csv","2011_nk_159_trimLocations","Yes","Yes","2011_nk_159",NA,NA,NA,2011,942.599529452415,1080.07831571878,0.704726132061069,1442.048,576.129886951945,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_16_trimLocations.csv","2011_nk_16_trimLocations","Yes","Yes","2011_nk_16",NA,NA,NA,2011,757.303575680302,929.473441927403,0.70876962195122,1468.248,618.702463793999,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_161_trimLocations.csv","2011_nk_161_trimLocations","Yes","Yes","2011_nk_161",NA,NA,NA,2011,708.967651893506,874.335053982072,0.707878101265823,1191.576,447.907978562956,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_162_trimLocations.csv","2011_nk_162_trimLocations","Yes","Yes","2011_nk_162",NA,NA,NA,2011,701.219893932594,817.39384705024,0.7048576,1197.864,429.350584410794,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_163_trimLocations.csv","2011_nk_163_trimLocations","Yes","Yes","2011_nk_163",NA,NA,NA,2011,1242.68184945914,1437.3829273581,0.704686639784946,1815.136,988.01562076877,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_164_trimLocations.csv","2011_nk_164_trimLocations","Yes","Yes","2011_nk_164",NA,NA,NA,2011,1239.14023008383,1406.9211435081,0.7060995925,1818.28,916.630929200764,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_165_trimLocations.csv","2011_nk_165_trimLocations","Yes","Yes","2011_nk_165",NA,NA,NA,2011,883.064385922783,1042.92485956158,0.705293928104575,1418.992,410.64793332834,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_167_trimLocations.csv","2011_nk_167_trimLocations","Yes","No","2011_nk_167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_168_trimLocations.csv","2011_nk_168_trimLocations","Redo","Yes","2011_nk_168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_169_trimLocations.csv","2011_nk_169_trimLocations","Yes","Yes","2011_nk_169",NA,NA,NA,2011,650.59562627237,812.385822501946,0.708332812903226,1184.24,377.449352558636,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_17_trimLocations.csv","2011_nk_17_trimLocations","Yes","No","2011_nk_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_170_trimLocations.csv","2011_nk_170_trimLocations","Yes","Yes","2011_nk_170",NA,NA,NA,2011,926.721336386268,1061.40100632308,0.7085500234375,1463.008,657.458298851999,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_171_trimLocations.csv","2011_nk_171_trimLocations","Yes","Yes","2011_nk_171",NA,NA,NA,2011,734.076552680045,886.250947362345,0.705736384827586,1365.544,435.994268794605,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_172_trimLocations.csv","2011_nk_172_trimLocations","Yes","Partial","2011_nk_172",NA,NA,NA,2011,734.386101982274,850.6125533505,0.708522611711712,1272.272,442.337838470427,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_173_trimLocations.csv","2011_nk_173_trimLocations","Yes","Yes","2011_nk_173",NA,NA,NA,2011,1064.79150383681,1182.41371737672,0.708531128571429,1642.216,923.494777260128,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_174_trimLocations.csv","2011_nk_174_trimLocations","Yes","Yes","2011_nk_174",NA,NA,NA,2011,1003.07271054177,1167.80298691496,0.704834014649682,1487.112,680.628971573318,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_175_trimLocations.csv","2011_nk_175_trimLocations","Yes","Partial","2011_nk_175",NA,NA,NA,2011,436.128719207755,582.244258062657,0.708522646906475,963.112,284.411501585643,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_176_trimLocations.csv","2011_nk_176_trimLocations","Yes","Yes","2011_nk_176",NA,NA,NA,2011,800.281784410977,914.207663587103,0.706167453211009,1400.128,511.606107955202,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_177_trimLocations.csv","2011_nk_177_trimLocations","Yes","Yes","2011_nk_177",NA,NA,NA,2011,642.985666698723,738.658351652225,0.705312248351648,1137.08,343.469077731782,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_178_trimLocations.csv","2011_nk_178_trimLocations","Yes","Yes","2011_nk_178",NA,NA,NA,2011,620.922804516344,730.401026559968,0.704632925961538,1129.744,330.430160654471,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_179_trimLocations.csv","2011_nk_179_trimLocations","Yes","Yes","2011_nk_179",NA,NA,NA,2011,788.16591697498,928.446808498018,0.705852154887218,1254.456,478.070568537733,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_18_trimLocations.csv","2011_nk_18_trimLocations","Redo","Yes","2011_nk_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_180_trimLocations.csv","2011_nk_180_trimLocations","Yes","Yes","2011_nk_180",NA,NA,NA,2011,1865.18763735495,1939.70329355373,0.705620085915493,2218.616,1536.80302901126,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_181_trimLocations.csv","2011_nk_181_trimLocations","Yes","Yes","2011_nk_181",NA,NA,NA,2011,1094.86593947033,1302.07463094854,0.706637938888889,1583.528,729.200279713306,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_182_trimLocations.csv","2011_nk_182_trimLocations","Yes","Yes","2011_nk_182",NA,NA,NA,2011,751.625854784494,919.151195459416,0.708815825,1401.176,353.485268354278,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_183_trimLocations.csv","2011_nk_183_trimLocations","Yes","Yes","2011_nk_183",NA,NA,NA,2011,934.198072266689,1055.90679482747,0.705742024137931,1404.32,676.028348920642,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_184_trimLocations.csv","2011_nk_184_trimLocations","Redo","Yes","2011_nk_184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_185_trimLocations.csv","2011_nk_185_trimLocations","Yes","Yes","2011_nk_185",NA,NA,NA,2011,804.695815329684,987.045700168493,0.704538078385057,1472.44,385.366548738461,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_186_trimLocations.csv","2011_nk_186_trimLocations","Yes","Yes","2011_nk_186",NA,NA,NA,2011,542.933779722837,706.340117230696,0.7047397,1199.96,277.10311079792,NA
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_187_trimLocations.csv","2011_nk_187_trimLocations","Yes","Yes","2011_nk_187",NA,NA,NA,2011,617.697233053123,852.116148519642,0.708504335267857,1172.712,367.871977233744,NA
