Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
2,1.048,Invalid Norm,3.4711018651265523e-005,2015_yk_165m,Yukon,2015,2.096
4,2.096,X1.2466048732475375e+001,5.0593861553834658e-005,2015_yk_165m,Yukon,2015,4.192
5,2.62,X-7.7564578358725171e+000,4.1348593783907268e-005,2015_yk_165m,Yukon,2015,5.24
8,4.192,Invalid Norm,4.0163309260709721e-005,2015_yk_165m,Yukon,2015,8.384
9,4.716,Invalid Norm,6.5291643672939854e-005,2015_yk_165m,Yukon,2015,9.432
11,5.764,Invalid Norm,3.7318632169327951e-005,2015_yk_165m,Yukon,2015,11.528
12,6.288,-6.5224802158373188e-002,5.6757421154696294e-005,2015_yk_165m,Yukon,2015,12.576
13,6.812,2.9617403617436477e+000,9.5834569996681085e-006,2015_yk_165m,Yukon,2015,13.624
14,7.336,Invalid Norm,4.9645625006015763e-005,2015_yk_165m,Yukon,2015,14.672
16,8.384,Invalid Norm,6.2647699114493386e-006,2015_yk_165m,Yukon,2015,16.768
19,9.956,X-1.4068646673593422e+001,1.2902155163894231e-005,2015_yk_165m,Yukon,2015,19.912
21,11.004000000000001,Invalid Norm,3.6844520111972874e-005,2015_yk_165m,Yukon,2015,22.008000000000003
22,11.528000000000002,-2.5353955301602729e+000,7.8804312454727049e-005,2015_yk_165m,Yukon,2015,23.056000000000004
23,12.052,Invalid Norm,1.6457915488121829e-005,2015_yk_165m,Yukon,2015,24.104
27,14.148,5.7909760919372149e+000,3.6844520111972874e-005,2015_yk_165m,Yukon,2015,28.296
28,14.672,Invalid Norm,3.1392247699521634e-005,2015_yk_165m,Yukon,2015,29.344
30,15.720000000000002,Invalid Norm,1.6694966628558975e-005,2015_yk_165m,Yukon,2015,31.440000000000005
32,16.768,Invalid Norm,1.0843800091125938e-004,2015_yk_165m,Yukon,2015,33.536
33,17.292,Invalid Norm,9.2791303365797272e-005,2015_yk_165m,Yukon,2015,34.584
34,17.816000000000003,-1.5653761474120127e-002,4.6326804209634775e-005,2015_yk_165m,Yukon,2015,35.632000000000005
37,19.388,Invalid Norm,2.4754739025867399e-005,2015_yk_165m,Yukon,2015,38.776
41,21.484,Invalid Norm,3.5422185296101177e-005,2015_yk_165m,Yukon,2015,42.968
42,22.008000000000003,Invalid Norm,1.2147710359988192e-004,2015_yk_165m,Yukon,2015,44.016000000000005
45,23.580000000000002,Invalid Norm,3.0444029462259586e-005,2015_yk_165m,Yukon,2015,47.160000000000004
46,24.104000000000003,Invalid Norm,1.7406120388750539e-005,2015_yk_165m,Yukon,2015,48.208000000000006
47,24.628,X3.1897427815666415e+001,6.7388673886335229e-006,2015_yk_165m,Yukon,2015,49.256
52,27.248,2.3221337097212875e+000,4.6326804209634775e-005,2015_yk_165m,Yukon,2015,54.496
53,27.772000000000002,Invalid Norm,1.0156290651612738e-004,2015_yk_165m,Yukon,2015,55.544000000000004
58,30.392000000000003,-1.4117035466617931e+000,3.4948074142951196e-005,2015_yk_165m,Yukon,2015,60.784000000000006
60,31.44,-2.5677062416938496e+000,2.2147158454521670e-005,2015_yk_165m,Yukon,2015,62.88
61,31.964000000000002,-1.8387093059005677e+000,6.9558782398576591e-005,2015_yk_165m,Yukon,2015,63.928000000000004
62,32.488,Invalid Norm,7.0032910053873226e-005,2015_yk_165m,Yukon,2015,64.976
65,34.06,Invalid Norm,4.4430340156276986e-005,2015_yk_165m,Yukon,2015,68.12
67,35.108000000000004,Invalid Norm,1.4798559087929276e-005,2015_yk_165m,Yukon,2015,70.21600000000001
68,35.632000000000005,Invalid Norm,1.6694966628558975e-005,2015_yk_165m,Yukon,2015,71.26400000000001
69,36.156000000000006,2.4008729706391438e+000,1.0938629352366929e-004,2015_yk_165m,Yukon,2015,72.31200000000001
70,36.68,Invalid Norm,1.2191004624751041e-005,2015_yk_165m,Yukon,2015,73.36
71,37.204,7.2154008808960202e-001,5.2229634427397642e-002,2015_yk_165m,Yukon,2015,74.408
72,37.728,7.1277138310248755e-001,2.9586217959400729e-001,2015_yk_165m,Yukon,2015,75.456
73,38.252,7.1184004194534067e-001,5.2844331237570374e-001,2015_yk_165m,Yukon,2015,76.504
74,38.776,7.1302997162168813e-001,6.4360156746910147e-001,2015_yk_165m,Yukon,2015,77.552
75,39.300000000000004,7.1227156079831466e-001,6.7541218826638116e-001,2015_yk_165m,Yukon,2015,78.60000000000001
76,39.824000000000005,7.1163392133517545e-001,6.5132766463116265e-001,2015_yk_165m,Yukon,2015,79.64800000000001
77,40.348,7.1307833802494791e-001,6.2988565705299626e-001,2015_yk_165m,Yukon,2015,80.696
78,40.872,7.1152089055240586e-001,6.4652247643762684e-001,2015_yk_165m,Yukon,2015,81.744
79,41.396,7.1223344427713720e-001,6.5371739083309177e-001,2015_yk_165m,Yukon,2015,82.792
80,41.92,7.1249558912432720e-001,6.3873987792789133e-001,2015_yk_165m,Yukon,2015,83.84
81,42.444,7.1176607405105363e-001,6.4512067334887935e-001,2015_yk_165m,Yukon,2015,84.888
82,42.968,7.1303125808977064e-001,6.6541779736214235e-001,2015_yk_165m,Yukon,2015,85.936
83,43.492000000000004,7.1223127046620116e-001,6.5888679141343431e-001,2015_yk_165m,Yukon,2015,86.98400000000001
84,44.016000000000005,7.1211167644746853e-001,6.6252468770371820e-001,2015_yk_165m,Yukon,2015,88.03200000000001
85,44.540000000000006,7.1224999872956429e-001,6.8558959080188320e-001,2015_yk_165m,Yukon,2015,89.08000000000001
86,45.064,7.1152884709825670e-001,6.7975214352152702e-001,2015_yk_165m,Yukon,2015,90.128
87,45.588,7.1323055003248381e-001,6.5987012363039255e-001,2015_yk_165m,Yukon,2015,91.176
88,46.112,7.1214019913083670e-001,6.6496801109313786e-001,2015_yk_165m,Yukon,2015,92.224
89,46.636,7.1264864518009585e-001,6.8115691470088857e-001,2015_yk_165m,Yukon,2015,93.272
90,47.160000000000004,7.1192286307902353e-001,6.7824870694608241e-001,2015_yk_165m,Yukon,2015,94.32000000000001
91,47.684000000000005,7.1242629951347736e-001,6.8160833138244803e-001,2015_yk_165m,Yukon,2015,95.36800000000001
92,48.208000000000006,7.1191679832480104e-001,7.0514626522197710e-001,2015_yk_165m,Yukon,2015,96.41600000000001
93,48.732,7.1266468585612130e-001,7.2997663278716796e-001,2015_yk_165m,Yukon,2015,97.464
94,49.256,7.1108025714937517e-001,7.2999348318446533e-001,2015_yk_165m,Yukon,2015,98.512
95,49.78,7.1219181762234873e-001,7.2450167218064687e-001,2015_yk_165m,Yukon,2015,99.56
96,50.304,7.1277549239182825e-001,7.4076694558947476e-001,2015_yk_165m,Yukon,2015,100.608
97,50.828,7.1250875399659419e-001,7.4682093865923449e-001,2015_yk_165m,Yukon,2015,101.656
98,51.352000000000004,7.1138740568216441e-001,7.3937360702012589e-001,2015_yk_165m,Yukon,2015,102.70400000000001
99,51.876000000000005,7.1148183388985942e-001,7.6014502523277050e-001,2015_yk_165m,Yukon,2015,103.75200000000001
100,52.400000000000006,7.1169817812660330e-001,7.7790783278399223e-001,2015_yk_165m,Yukon,2015,104.80000000000001
101,52.92400000000001,7.0984131910512760e-001,7.7423620737276766e-001,2015_yk_165m,Yukon,2015,105.84800000000001
102,53.448,7.1240037795511157e-001,7.8695343841975884e-001,2015_yk_165m,Yukon,2015,106.896
103,53.972,7.1011250828137873e-001,8.1642531098150661e-001,2015_yk_165m,Yukon,2015,107.944
104,54.496,7.1197003601994802e-001,8.2441648805005785e-001,2015_yk_165m,Yukon,2015,108.992
105,55.02,7.1112992626139093e-001,8.3156855473538693e-001,2015_yk_165m,Yukon,2015,110.04
