Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
1,0.524,Invalid Norm,5.6977910555108845e-005,2015_yk_010a,Yukon,2015,1.048
2,1.048,Invalid Norm,4.1568122753990640e-005,2015_yk_010a,Yukon,2015,2.096
3,1.572,-3.0029898904464263e+000,2.9714602322099010e-005,2015_yk_010a,Yukon,2015,3.144
6,3.144,Invalid Norm,7.4303664213295866e-006,2015_yk_010a,Yukon,2015,6.288
7,3.668,X-3.3490864128600526e+000,1.0889879945893971e-004,2015_yk_010a,Yukon,2015,7.336
10,5.24,Invalid Norm,1.6912958957875839e-005,2015_yk_010a,Yukon,2015,10.48
12,6.288,Invalid Norm,6.0079853399760464e-006,2015_yk_010a,Yukon,2015,12.576
13,6.812,7.2840617400308882e-001,9.7992817067981883e-005,2015_yk_010a,Yukon,2015,13.624
14,7.336,Invalid Norm,5.1288114943873946e-005,2015_yk_010a,Yukon,2015,14.672
16,8.384,Invalid Norm,4.7020789600125024e-005,2015_yk_010a,Yukon,2015,16.768
17,8.908000000000001,8.8574740180027067e-001,8.6849871635795287e-005,2015_yk_010a,Yukon,2015,17.816000000000003
24,12.576,Invalid Norm,6.0079853399760464e-006,2015_yk_010a,Yukon,2015,25.152
25,13.100000000000001,Invalid Norm,4.6783716506768036e-005,2015_yk_010a,Yukon,2015,26.200000000000003
26,13.624000000000002,Invalid Norm,7.9260544886162066e-007,2015_yk_010a,Yukon,2015,27.248000000000005
27,14.148,X-3.7210733699377534e+000,6.9780069711969459e-005,2015_yk_010a,Yukon,2015,28.296
29,15.196000000000002,Invalid Norm,6.0771125715637436e-005,2015_yk_010a,Yukon,2015,30.392000000000003
32,16.768,Invalid Norm,6.3616046581451379e-005,2015_yk_010a,Yukon,2015,33.536
33,17.292,Invalid Norm,4.3701771437263618e-005,2015_yk_010a,Yukon,2015,34.584
36,18.864,Invalid Norm,2.1654289136196505e-005,2015_yk_010a,Yukon,2015,37.728
41,21.484,Invalid Norm,2.4973233712156473e-005,2015_yk_010a,Yukon,2015,42.968
42,22.008000000000003,-1.4193604671096682e+000,4.4175916210892449e-005,2015_yk_010a,Yukon,2015,44.016000000000005
43,22.532000000000004,-9.6153800684662449e-002,4.4175916210892449e-005,2015_yk_010a,Yukon,2015,45.06400000000001
45,23.580000000000002,Invalid Norm,2.2149790701567109e-006,2015_yk_010a,Yukon,2015,47.160000000000004
48,25.152,Invalid Norm,1.0986328025623042e-005,2015_yk_010a,Yukon,2015,50.304
51,26.724000000000004,Invalid Norm,5.1525189110983294e-005,2015_yk_010a,Yukon,2015,53.44800000000001
53,27.772000000000002,Invalid Norm,9.7044476425520848e-005,2015_yk_010a,Yukon,2015,55.544000000000004
57,29.868000000000002,Invalid Norm,6.2450487122037504e-006,2015_yk_010a,Yukon,2015,59.736000000000004
58,30.392000000000003,X-7.6107320075940255e+000,7.4303664213295866e-006,2015_yk_010a,Yukon,2015,60.784000000000006
61,31.964000000000002,Invalid Norm,4.8226693265968892e-006,2015_yk_010a,Yukon,2015,63.928000000000004
62,32.488,Invalid Norm,1.6912958957875839e-005,2015_yk_010a,Yukon,2015,64.976
67,35.108000000000004,Invalid Norm,5.0597324161620822e-006,2015_yk_010a,Yukon,2015,70.21600000000001
70,36.68,2.1721646170282511e+000,5.9111592302370057e-005,2015_yk_010a,Yukon,2015,73.36
73,38.252,Invalid Norm,5.2236411951644935e-005,2015_yk_010a,Yukon,2015,76.504
76,39.824000000000005,7.0628573762604274e-001,5.2087384613923239e-002,2015_yk_010a,Yukon,2015,79.64800000000001
77,40.348,7.1908305347005164e-001,2.8336471973046679e-001,2015_yk_010a,Yukon,2015,80.696
78,40.872,7.2114026895649530e-001,3.8023104986836703e-001,2015_yk_010a,Yukon,2015,81.744
79,41.396,7.1708870377827627e-001,3.5975009727966334e-001,2015_yk_010a,Yukon,2015,82.792
