Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
68,35.632000000000005,7.1056570614105430e-001,0.11277456206205068,2015_yk_333_1,Yukon,2015,71.26400000000001
69,36.156000000000006,7.1027755231100109e-001,0.48360334943703304,2015_yk_333_1,Yukon,2015,72.31200000000001
70,36.68,7.0939082632704531e-001,0.7792271198397126,2015_yk_333_1,Yukon,2015,73.36
71,37.204,7.0950972771352339e-001,0.8869654856026007,2015_yk_333_1,Yukon,2015,74.408
72,37.728,7.0856232905012495e-001,0.8956179355547031,2015_yk_333_1,Yukon,2015,75.456
73,38.252,7.1017976737872623e-001,0.8612761943833329,2015_yk_333_1,Yukon,2015,76.504
74,38.776,7.0975669644437511e-001,0.8407957319045999,2015_yk_333_1,Yukon,2015,77.552
75,39.300000000000004,7.0978242132121327e-001,0.8133003679318438,2015_yk_333_1,Yukon,2015,78.60000000000001
76,39.824000000000005,7.0875146174600789e-001,0.8007407250226174,2015_yk_333_1,Yukon,2015,79.64800000000001
77,40.348,7.0987562431540741e-001,0.8203385487597076,2015_yk_333_1,Yukon,2015,80.696
78,40.872,7.0919351846790002e-001,0.8363709117406312,2015_yk_333_1,Yukon,2015,81.744
79,41.396,7.0936547571961284e-001,0.8276205486202323,2015_yk_333_1,Yukon,2015,82.792
80,41.92,7.0929655789291357e-001,0.807563331213621,2015_yk_333_1,Yukon,2015,83.84
81,42.444,7.0917921179148435e-001,0.8114051085837879,2015_yk_333_1,Yukon,2015,84.888
82,42.968,7.0953156567480591e-001,0.8474805186886036,2015_yk_333_1,Yukon,2015,85.936
83,43.492000000000004,7.0920429748584768e-001,0.8499418478236561,2015_yk_333_1,Yukon,2015,86.98400000000001
84,44.016000000000005,7.0951055944909791e-001,0.8379626693905886,2015_yk_333_1,Yukon,2015,88.03200000000001
85,44.540000000000006,7.0959654032834840e-001,0.859490544790486,2015_yk_333_1,Yukon,2015,89.08000000000001
86,45.064,7.0957445294902477e-001,0.8891630101414733,2015_yk_333_1,Yukon,2015,90.128
87,45.588,7.0882001644454395e-001,0.8627346748228841,2015_yk_333_1,Yukon,2015,91.176
88,46.112,7.1023258040049431e-001,0.8651748990985787,2015_yk_333_1,Yukon,2015,92.224
89,46.636,7.0939883587910391e-001,0.8694191943807816,2015_yk_333_1,Yukon,2015,93.272
90,47.160000000000004,7.0949444082648816e-001,0.8894971659716683,2015_yk_333_1,Yukon,2015,94.32000000000001
91,47.684000000000005,7.0925125841813408e-001,0.8555550827296224,2015_yk_333_1,Yukon,2015,95.36800000000001
92,48.208000000000006,7.0985419538137573e-001,0.862987589094657,2015_yk_333_1,Yukon,2015,96.41600000000001
93,48.732,7.1054131235749629e-001,0.8687323783625498,2015_yk_333_1,Yukon,2015,97.464
94,49.256,7.0916469164641860e-001,0.8707334751529135,2015_yk_333_1,Yukon,2015,98.512
95,49.78,7.1122001462252371e-001,0.8329874720205781,2015_yk_333_1,Yukon,2015,99.56
96,50.304,7.0870287210604532e-001,0.8314687765050982,2015_yk_333_1,Yukon,2015,100.608
97,50.828,7.0906991848313272e-001,0.8540346782572074,2015_yk_333_1,Yukon,2015,101.656
98,51.352000000000004,7.0907064698621225e-001,0.8589961117709128,2015_yk_333_1,Yukon,2015,102.70400000000001
99,51.876000000000005,7.0965473341009633e-001,0.8412483213353433,2015_yk_333_1,Yukon,2015,103.75200000000001
100,52.400000000000006,7.0982670614429455e-001,0.8484325050112129,2015_yk_333_1,Yukon,2015,104.80000000000001
101,52.92400000000001,7.1135826691358528e-001,0.8848186705696652,2015_yk_333_1,Yukon,2015,105.84800000000001
102,53.448,7.1073864226928452e-001,0.869917231730567,2015_yk_333_1,Yukon,2015,106.896
103,53.972,7.1004230404937485e-001,0.8544547790830527,2015_yk_333_1,Yukon,2015,107.944
104,54.496,7.1071984034012137e-001,0.8568739674195862,2015_yk_333_1,Yukon,2015,108.992
105,55.02,7.0962196015185752e-001,0.9013373021152403,2015_yk_333_1,Yukon,2015,110.04
106,55.544000000000004,7.0935727312080310e-001,0.8722289274892951,2015_yk_333_1,Yukon,2015,111.08800000000001
107,56.068000000000005,7.1027709464748645e-001,0.84973791670796,2015_yk_333_1,Yukon,2015,112.13600000000001
108,56.592000000000006,7.0988322708825480e-001,0.871456514855428,2015_yk_333_1,Yukon,2015,113.18400000000001
109,57.116,7.1009138641603409e-001,0.9096731824914704,2015_yk_333_1,Yukon,2015,114.232
110,57.64,7.0900256269144901e-001,0.8730713223170484,2015_yk_333_1,Yukon,2015,115.28
111,58.164,7.0973624839865279e-001,0.8610242625359131,2015_yk_333_1,Yukon,2015,116.328
112,58.688,7.0967528214688358e-001,0.8769139421560556,2015_yk_333_1,Yukon,2015,117.376
113,59.212,7.0926360775926489e-001,0.8805149435462185,2015_yk_333_1,Yukon,2015,118.424
114,59.736000000000004,7.1009631434873832e-001,0.8567956687306965,2015_yk_333_1,Yukon,2015,119.47200000000001
115,60.260000000000005,7.1007117990950352e-001,0.8616888204856378,2015_yk_333_1,Yukon,2015,120.52000000000001
116,60.784000000000006,7.0944595592862902e-001,0.8844827628632661,2015_yk_333_1,Yukon,2015,121.56800000000001
117,61.30800000000001,7.1094152217893591e-001,0.8697359832806952,2015_yk_333_1,Yukon,2015,122.61600000000001
118,61.832,7.0924205504634497e-001,0.84383419089636,2015_yk_333_1,Yukon,2015,123.664
119,62.356,7.0951875421416344e-001,0.8588148461177629,2015_yk_333_1,Yukon,2015,124.712
120,62.88,7.0872183267039701e-001,0.8627037434946949,2015_yk_333_1,Yukon,2015,125.76
121,63.404,7.1029497633320182e-001,0.8387696870542025,2015_yk_333_1,Yukon,2015,126.808
122,63.928000000000004,7.1130147695755996e-001,0.8228195979664125,2015_yk_333_1,Yukon,2015,127.85600000000001
123,64.452,7.1057284795652365e-001,0.8229110356254752,2015_yk_333_1,Yukon,2015,128.904
124,64.976,7.1092411436502700e-001,0.8335029749274515,2015_yk_333_1,Yukon,2015,129.952
125,65.5,7.0906711837709191e-001,0.8148084926227541,2015_yk_333_1,Yukon,2015,131
126,66.024,7.1032245200898625e-001,0.796783919921371,2015_yk_333_1,Yukon,2015,132.048
127,66.548,7.1004978467606983e-001,0.8261167821080855,2015_yk_333_1,Yukon,2015,133.096
128,67.072,7.0952802973430096e-001,0.8357789480603962,2015_yk_333_1,Yukon,2015,134.144
129,67.596,7.0929351537173879e-001,0.8039831479210926,2015_yk_333_1,Yukon,2015,135.192
130,68.12,7.0998508044709552e-001,0.8015995308288772,2015_yk_333_1,Yukon,2015,136.24
131,68.644,7.0933690023151585e-001,0.8146488868136416,2015_yk_333_1,Yukon,2015,137.288
132,69.168,7.1190740505575212e-001,0.8184369062555785,2015_yk_333_1,Yukon,2015,138.336
133,69.69200000000001,7.0837182099976337e-001,0.8143988297326132,2015_yk_333_1,Yukon,2015,139.38400000000001
134,70.21600000000001,7.1026300525917208e-001,0.8334075221131949,2015_yk_333_1,Yukon,2015,140.43200000000002
135,70.74000000000001,7.1020635120497366e-001,0.834651267192384,2015_yk_333_1,Yukon,2015,141.48000000000002
136,71.26400000000001,7.0874868667785107e-001,0.8255781248482708,2015_yk_333_1,Yukon,2015,142.52800000000002
137,71.78800000000001,7.0961853763838789e-001,0.8129026115182033,2015_yk_333_1,Yukon,2015,143.57600000000002
138,72.312,7.0989664660323437e-001,0.8440435610864163,2015_yk_333_1,Yukon,2015,144.624
139,72.836,7.0825685676839367e-001,0.8496259868750538,2015_yk_333_1,Yukon,2015,145.672
140,73.36,7.0830093813690198e-001,0.8392973942065864,2015_yk_333_1,Yukon,2015,146.72
141,73.884,7.0965666358850699e-001,0.8402211871672861,2015_yk_333_1,Yukon,2015,147.768
142,74.408,7.1017262474274934e-001,0.8590874322350484,2015_yk_333_1,Yukon,2015,148.816
143,74.932,7.0927568910403072e-001,0.8501173940878718,2015_yk_333_1,Yukon,2015,149.864
144,75.456,7.1048869231067868e-001,0.8390298092631588,2015_yk_333_1,Yukon,2015,150.912
145,75.98,7.1063710578645245e-001,0.8396246985321065,2015_yk_333_1,Yukon,2015,151.96
146,76.504,7.0887950898872309e-001,0.8888766036049295,2015_yk_333_1,Yukon,2015,153.008
147,77.028,7.0950796780897241e-001,0.8616847445819754,2015_yk_333_1,Yukon,2015,154.056
148,77.552,7.0879697516711160e-001,0.8669849895935816,2015_yk_333_1,Yukon,2015,155.104
149,78.07600000000001,7.1119222286345773e-001,0.8731596473798776,2015_yk_333_1,Yukon,2015,156.15200000000002
150,78.60000000000001,7.0939428099829527e-001,0.8876636952498974,2015_yk_333_1,Yukon,2015,157.20000000000002
151,79.12400000000001,7.1002899316765400e-001,0.8729206025592359,2015_yk_333_1,Yukon,2015,158.24800000000002
152,79.64800000000001,7.0824505086758105e-001,0.8557670005202587,2015_yk_333_1,Yukon,2015,159.29600000000002
153,80.172,7.0986458490560711e-001,0.8901464831066753,2015_yk_333_1,Yukon,2015,160.344
154,80.696,7.1152610293862784e-001,0.9043608529124278,2015_yk_333_1,Yukon,2015,161.392
