Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
3,1.572,X4.3443371530002670e+000,6.9957983423124884e-007,2015_yk_157,Yukon,2015,3.144
6,3.144,Invalid Norm,9.4659958270321577e-005,2015_yk_157,Yukon,2015,6.288
11,5.764,X-5.3666750134719203e+000,3.5395619246216285e-006,2015_yk_157,Yukon,2015,11.528
18,9.432000000000002,X-6.9730518712875629e+000,3.4779900187461763e-005,2015_yk_157,Yukon,2015,18.864000000000004
24,12.576,Invalid Norm,4.7228901890193674e-006,2015_yk_157,Yukon,2015,25.152
25,13.100000000000001,Invalid Norm,8.4955830549476798e-005,2015_yk_157,Yukon,2015,26.200000000000003
52,27.248,X3.0757899820657935e+000,1.8829047195889929e-006,2015_yk_157,Yukon,2015,54.496
57,29.868000000000002,Invalid Norm,9.9295512800568614e-006,2015_yk_157,Yukon,2015,59.736000000000004
84,44.016000000000005,Invalid Norm,5.6976524962021090e-003,2015_yk_157,Yukon,2015,88.03200000000001
85,44.540000000000006,7.0701493507147706e-001,3.3546048454219790e-001,2015_yk_157,Yukon,2015,89.08000000000001
86,45.064,7.0824064652801944e-001,9.2969343265840154e-001,2015_yk_157,Yukon,2015,90.128
87,45.588,7.0892815862139746e-001,1.4160228996956912e+000,2015_yk_157,Yukon,2015,91.176
88,46.112,7.0773124441138568e-001,1.5597136271161933e+000,2015_yk_157,Yukon,2015,92.224
89,46.636,7.0933691164172552e-001,1.5157993596541373e+000,2015_yk_157,Yukon,2015,93.272
90,47.160000000000004,7.0944598324936836e-001,1.5020055032580153e+000,2015_yk_157,Yukon,2015,94.32000000000001
91,47.684000000000005,7.0843569457084110e-001,1.4926085172420058e+000,2015_yk_157,Yukon,2015,95.36800000000001
92,48.208000000000006,7.0891476091132410e-001,1.4433967598499144e+000,2015_yk_157,Yukon,2015,96.41600000000001
93,48.732,7.0747759530267706e-001,1.4355407099357724e+000,2015_yk_157,Yukon,2015,97.464
94,49.256,7.0882757972086452e-001,1.4451928476267915e+000,2015_yk_157,Yukon,2015,98.512
95,49.78,7.0859677599965765e-001,1.4451302790584402e+000,2015_yk_157,Yukon,2015,99.56
96,50.304,7.0865936854272238e-001,1.4275649362831526e+000,2015_yk_157,Yukon,2015,100.608
97,50.828,7.0917426534039685e-001,1.4398767233412515e+000,2015_yk_157,Yukon,2015,101.656
98,51.352000000000004,7.0853398045938032e-001,1.4697474683084026e+000,2015_yk_157,Yukon,2015,102.70400000000001
99,51.876000000000005,7.0876125392275480e-001,1.4394730827799511e+000,2015_yk_157,Yukon,2015,103.75200000000001
100,52.400000000000006,7.0855935670153547e-001,1.4292263690260658e+000,2015_yk_157,Yukon,2015,104.80000000000001
101,52.92400000000001,7.0862899667391732e-001,1.4831227838749554e+000,2015_yk_157,Yukon,2015,105.84800000000001
102,53.448,7.0806036280895135e-001,1.4802431324644896e+000,2015_yk_157,Yukon,2015,106.896
103,53.972,7.0810579188075917e-001,1.4403417631620550e+000,2015_yk_157,Yukon,2015,107.944
