Cycle,Time,Iso,Sr88,Fish_id,Watershed,Year,Microns
133,69.69200000000001,7.0987701411312498e-001,0.19378799628175256,2015_yk_102b,Yukon,2015,139.38400000000001
134,70.21600000000001,7.1116471082143939e-001,0.3702539071154078,2015_yk_102b,Yukon,2015,140.43200000000002
135,70.74000000000001,7.1153427106678224e-001,0.368021940318238,2015_yk_102b,Yukon,2015,141.48000000000002
136,71.26400000000001,7.1024243166245871e-001,0.2870071003794637,2015_yk_102b,Yukon,2015,142.52800000000002
137,71.78800000000001,7.1318934357718289e-001,0.21080799204638567,2015_yk_102b,Yukon,2015,143.57600000000002
138,72.312,7.0973607324087662e-001,0.21170109108910065,2015_yk_102b,Yukon,2015,144.624
139,72.836,7.1071901566105355e-001,0.23908798287921693,2015_yk_102b,Yukon,2015,145.672
140,73.36,7.1243394851697672e-001,0.2305030266333528,2015_yk_102b,Yukon,2015,146.72
141,73.884,7.1167741165688914e-001,0.23627355775805675,2015_yk_102b,Yukon,2015,147.768
142,74.408,7.1297825495817435e-001,0.2243026662871238,2015_yk_102b,Yukon,2015,148.816
143,74.932,7.0970070063786794e-001,0.26100527766974446,2015_yk_102b,Yukon,2015,149.864
144,75.456,7.1160776720513819e-001,0.2723005067384147,2015_yk_102b,Yukon,2015,150.912
145,75.98,7.1034740762225690e-001,0.27555723936020965,2015_yk_102b,Yukon,2015,151.96
146,76.504,7.1008837230198940e-001,0.2953761747072867,2015_yk_102b,Yukon,2015,153.008
147,77.028,7.0738944349611976e-001,0.29344043782204093,2015_yk_102b,Yukon,2015,154.056
148,77.552,7.1267588233880097e-001,0.30417503075408003,2015_yk_102b,Yukon,2015,155.104
149,78.07600000000001,7.1109170685516232e-001,0.31346642283878323,2015_yk_102b,Yukon,2015,156.15200000000002
150,78.60000000000001,7.0866697308258964e-001,0.3298114893930706,2015_yk_102b,Yukon,2015,157.20000000000002
151,79.12400000000001,7.1096277270186736e-001,0.364984276657738,2015_yk_102b,Yukon,2015,158.24800000000002
152,79.64800000000001,7.1083858412216316e-001,0.38974749555431326,2015_yk_102b,Yukon,2015,159.29600000000002
153,80.172,7.1172063051416024e-001,0.3922899459118608,2015_yk_102b,Yukon,2015,160.344
154,80.696,7.1140049921080428e-001,0.44136515339490767,2015_yk_102b,Yukon,2015,161.392
155,81.22,7.1073918382662227e-001,0.4234238684065656,2015_yk_102b,Yukon,2015,162.44
156,81.744,7.1212182953781977e-001,0.41222823978089845,2015_yk_102b,Yukon,2015,163.488
157,82.268,7.1187344522267715e-001,0.4276394215542787,2015_yk_102b,Yukon,2015,164.536
158,82.792,7.1373382517385942e-001,0.4497575627996592,2015_yk_102b,Yukon,2015,165.584
159,83.316,7.1117263230376848e-001,0.44498929731035863,2015_yk_102b,Yukon,2015,166.632
160,83.84,7.1121193593673804e-001,0.41287522847520314,2015_yk_102b,Yukon,2015,167.68
161,84.364,7.0968909535243951e-001,0.42938912647748234,2015_yk_102b,Yukon,2015,168.728
162,84.888,7.1416194197745120e-001,0.43445690209171134,2015_yk_102b,Yukon,2015,169.776
163,85.412,7.0885375694102448e-001,0.4469649110017477,2015_yk_102b,Yukon,2015,170.824
164,85.936,7.1176283627323444e-001,0.4471567150035581,2015_yk_102b,Yukon,2015,171.872
165,86.46000000000001,7.0866158204873153e-001,0.46757562900374366,2015_yk_102b,Yukon,2015,172.92000000000002
166,86.98400000000001,7.1076859931968250e-001,0.4925267223689471,2015_yk_102b,Yukon,2015,173.96800000000002
167,87.50800000000001,7.1076954928723390e-001,0.5001269889088911,2015_yk_102b,Yukon,2015,175.01600000000002
168,88.03200000000001,7.1087907164896580e-001,0.5183405785586352,2015_yk_102b,Yukon,2015,176.06400000000002
169,88.55600000000001,7.1227165022646388e-001,0.5568208114120222,2015_yk_102b,Yukon,2015,177.11200000000002
170,89.08,7.1252014001497010e-001,0.5437773159176306,2015_yk_102b,Yukon,2015,178.16
171,89.604,7.1029774333641460e-001,0.5459529648903165,2015_yk_102b,Yukon,2015,179.208
172,90.128,7.1123392801926222e-001,0.5422949612480618,2015_yk_102b,Yukon,2015,180.256
173,90.652,7.1164568499014746e-001,0.5560415376463727,2015_yk_102b,Yukon,2015,181.304
174,91.176,7.1282307316915527e-001,0.5602305174047782,2015_yk_102b,Yukon,2015,182.352
175,91.7,7.1093401742666884e-001,0.5359370367963469,2015_yk_102b,Yukon,2015,183.4
176,92.224,7.1123969629262118e-001,0.5582463189327093,2015_yk_102b,Yukon,2015,184.448
177,92.748,7.1095279095081210e-001,0.6025558977953892,2015_yk_102b,Yukon,2015,185.496
178,93.272,7.1192954770182826e-001,0.6060413054944704,2015_yk_102b,Yukon,2015,186.544
179,93.796,7.1063795900015103e-001,0.6063896356081826,2015_yk_102b,Yukon,2015,187.592
180,94.32000000000001,7.0926073492275410e-001,0.634296015564703,2015_yk_102b,Yukon,2015,188.64000000000001
181,94.84400000000001,7.1154471571251277e-001,0.641114281735777,2015_yk_102b,Yukon,2015,189.68800000000002
182,95.36800000000001,7.1000353918474013e-001,0.6119836958309854,2015_yk_102b,Yukon,2015,190.73600000000002
183,95.89200000000001,7.1283630792406938e-001,0.6184743924688163,2015_yk_102b,Yukon,2015,191.78400000000002
184,96.41600000000001,7.1078420908367945e-001,0.6488426400911306,2015_yk_102b,Yukon,2015,192.83200000000002
185,96.94,7.1159819949196501e-001,0.6446152111008855,2015_yk_102b,Yukon,2015,193.88
186,97.464,7.1167864946238713e-001,0.6423694039025709,2015_yk_102b,Yukon,2015,194.928
