Cycle,Time,Iso,Sr88,Microns,FishID,Watershed,Year
218,114.232,7.0905025217847883e-001,0.2077353584972012,228.464,2017_kk_090,Yukon,2017
219,114.756,7.0900121017920525e-001,0.8600972173066568,229.512,2017_kk_090,Yukon,2017
220,115.28,7.0914185172881483e-001,0.9820670139863538,230.56,2017_kk_090,Yukon,2017
221,115.804,7.1038513928764779e-001,0.9524223437294197,231.608,2017_kk_090,Yukon,2017
222,116.328,7.1028266958685837e-001,0.8795478475083445,232.656,2017_kk_090,Yukon,2017
223,116.852,7.1120520519844876e-001,0.8540641739446749,233.704,2017_kk_090,Yukon,2017
224,117.376,7.1076241810898455e-001,0.8059226501020608,234.752,2017_kk_090,Yukon,2017
225,117.9,7.0906904163899842e-001,0.8121637997666497,235.8,2017_kk_090,Yukon,2017
226,118.424,7.0932577279171949e-001,0.7964529824440992,236.848,2017_kk_090,Yukon,2017
227,118.94800000000001,7.0745746346909466e-001,0.7829993751535742,237.89600000000002,2017_kk_090,Yukon,2017
228,119.47200000000001,7.0913035900928811e-001,0.7443460458424387,238.94400000000002,2017_kk_090,Yukon,2017
229,119.99600000000001,7.0941529121309366e-001,0.7585341998734068,239.99200000000002,2017_kk_090,Yukon,2017
230,120.52000000000001,7.0971585830574258e-001,0.7720237332350524,241.04000000000002,2017_kk_090,Yukon,2017
231,121.04400000000001,7.0920964389916819e-001,0.7780426614898509,242.08800000000002,2017_kk_090,Yukon,2017
232,121.56800000000001,7.0936647054710866e-001,0.787051580177006,243.13600000000002,2017_kk_090,Yukon,2017
233,122.09200000000001,7.0995089107475418e-001,0.7804678707805016,244.18400000000003,2017_kk_090,Yukon,2017
234,122.616,7.0940960195616343e-001,0.8042522716530832,245.232,2017_kk_090,Yukon,2017
235,123.14,7.0982239082090393e-001,0.7867478377848375,246.28,2017_kk_090,Yukon,2017
236,123.664,7.0938273094935012e-001,0.784086485491486,247.328,2017_kk_090,Yukon,2017
237,124.188,7.0987479009960563e-001,0.769920717764307,248.376,2017_kk_090,Yukon,2017
238,124.712,7.0929453001642262e-001,0.786415385556894,249.424,2017_kk_090,Yukon,2017
239,125.236,7.0854251810235613e-001,0.754578529683807,250.472,2017_kk_090,Yukon,2017
240,125.76,7.0932822147001617e-001,0.7891600898112754,251.52,2017_kk_090,Yukon,2017
241,126.284,7.1008843370710373e-001,0.7507727640552326,252.568,2017_kk_090,Yukon,2017
242,126.808,7.1038018396232749e-001,0.7565701561067475,253.616,2017_kk_090,Yukon,2017
243,127.33200000000001,7.0960243274549484e-001,0.7295426578669667,254.66400000000002,2017_kk_090,Yukon,2017
244,127.85600000000001,7.1013131516234085e-001,0.7503329270153855,255.71200000000002,2017_kk_090,Yukon,2017
245,128.38,7.0856463422676375e-001,0.7216597013510714,256.76,2017_kk_090,Yukon,2017
246,128.904,7.0975652998027616e-001,0.731626223998572,257.808,2017_kk_090,Yukon,2017
247,129.428,7.0942975121212093e-001,0.7140363560713211,258.856,2017_kk_090,Yukon,2017
248,129.952,7.1057640166017910e-001,0.7146417468184881,259.904,2017_kk_090,Yukon,2017
249,130.476,7.0865030646257099e-001,0.688387734554737,260.952,2017_kk_090,Yukon,2017
250,131,7.1033164326917098e-001,0.7018839037456415,262,2017_kk_090,Yukon,2017
251,131.524,7.0874151542832264e-001,0.7248207266827751,263.048,2017_kk_090,Yukon,2017
252,132.048,7.1040255236502003e-001,0.7351046892721779,264.096,2017_kk_090,Yukon,2017
253,132.572,7.0921387654589241e-001,0.7410435745356042,265.144,2017_kk_090,Yukon,2017
254,133.096,7.0930092586785076e-001,0.7280268632877155,266.192,2017_kk_090,Yukon,2017
255,133.62,7.0971320033255503e-001,0.7013999175509491,267.24,2017_kk_090,Yukon,2017
256,134.144,7.0732337064332529e-001,0.6785657663077461,268.288,2017_kk_090,Yukon,2017
257,134.668,7.0856384155585417e-001,0.6863296185519335,269.336,2017_kk_090,Yukon,2017
258,135.192,7.0968934174186782e-001,0.6780543046526538,270.384,2017_kk_090,Yukon,2017
259,135.716,7.0927146226823523e-001,0.7070020203833588,271.432,2017_kk_090,Yukon,2017
260,136.24,7.0886476171257407e-001,0.6966176055071001,272.48,2017_kk_090,Yukon,2017
261,136.764,7.0914217904724119e-001,0.6990907931259357,273.528,2017_kk_090,Yukon,2017
262,137.288,7.0892398037371551e-001,0.6839072092910474,274.576,2017_kk_090,Yukon,2017
263,137.812,7.0994836988902510e-001,0.7000325562807884,275.624,2017_kk_090,Yukon,2017
264,138.336,7.0885024439298228e-001,0.682229139296,276.672,2017_kk_090,Yukon,2017
265,138.86,7.1050750267366936e-001,0.6878356070926647,277.72,2017_kk_090,Yukon,2017
266,139.38400000000001,7.0920710305639112e-001,0.6851188515202128,278.76800000000003,2017_kk_090,Yukon,2017
267,139.90800000000002,7.0968289216483438e-001,0.6785060327191941,279.81600000000003,2017_kk_090,Yukon,2017
268,140.43200000000002,7.0944804382917326e-001,0.676470178956886,280.86400000000003,2017_kk_090,Yukon,2017
269,140.95600000000002,7.0902023353440757e-001,0.67012351512153,281.91200000000003,2017_kk_090,Yukon,2017
270,141.48000000000002,7.1014080920691647e-001,0.6788145791265179,282.96000000000004,2017_kk_090,Yukon,2017
271,142.00400000000002,7.0922973860438354e-001,0.6713288500030457,284.00800000000004,2017_kk_090,Yukon,2017
272,142.52800000000002,7.0981503551202452e-001,0.6840582147603035,285.05600000000004,2017_kk_090,Yukon,2017
273,143.05200000000002,7.1102632056857440e-001,0.6916924844233008,286.10400000000004,2017_kk_090,Yukon,2017
274,143.576,7.0914516829909480e-001,0.6890017321674681,287.152,2017_kk_090,Yukon,2017
275,144.1,7.1171655299729841e-001,0.6915132521911904,288.2,2017_kk_090,Yukon,2017
276,144.624,7.0869081476903395e-001,0.6964558084060757,289.248,2017_kk_090,Yukon,2017
277,145.148,7.0881721179367563e-001,0.6919346936792012,290.296,2017_kk_090,Yukon,2017
278,145.672,7.1058468005761233e-001,0.7034026988655712,291.344,2017_kk_090,Yukon,2017
279,146.196,7.0872189094033089e-001,0.6992010034213402,292.392,2017_kk_090,Yukon,2017
280,146.72,7.0940158655372088e-001,0.7068040863220095,293.44,2017_kk_090,Yukon,2017
