Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
223,116.852,0.7072301182364216,0.21524734532460335,233.704,2021_kk_021_R1,Kusko,2021
224,117.376,0.7137427404577451,0.23105942985998,234.752,2021_kk_021_R1,Kusko,2021
225,117.9,0.714467571092984,0.24116160600579192,235.8,2021_kk_021_R1,Kusko,2021
226,118.424,0.7126242005635409,0.24548458999911912,236.848,2021_kk_021_R1,Kusko,2021
227,118.94800000000001,0.7137262354139219,0.25879856930652423,237.89600000000002,2021_kk_021_R1,Kusko,2021
228,119.47200000000001,0.7135180290682221,0.2753544735574504,238.94400000000002,2021_kk_021_R1,Kusko,2021
229,119.99600000000001,0.7155970506477992,0.28494781409392544,239.99200000000002,2021_kk_021_R1,Kusko,2021
230,120.52000000000001,0.7132586485328021,0.2947703069544504,241.04000000000002,2021_kk_021_R1,Kusko,2021
231,121.04400000000001,0.7122014435259598,0.30158668906395514,242.08800000000002,2021_kk_021_R1,Kusko,2021
232,121.56800000000001,0.7117390965577264,0.30197660203186627,243.13600000000002,2021_kk_021_R1,Kusko,2021
233,122.09200000000001,0.7153288861406967,0.3037244776871296,244.18400000000003,2021_kk_021_R1,Kusko,2021
234,122.616,0.7143625653484235,0.3016257289924902,245.232,2021_kk_021_R1,Kusko,2021
235,123.14,0.7139996986298515,0.30520787186796167,246.28,2021_kk_021_R1,Kusko,2021
236,123.664,0.7115194996365782,0.309135759764018,247.328,2021_kk_021_R1,Kusko,2021
237,124.188,0.7142152898000096,0.31457522697092904,248.376,2021_kk_021_R1,Kusko,2021
238,124.712,0.7135750907713957,0.3263993658346197,249.424,2021_kk_021_R1,Kusko,2021
239,125.236,0.7133340201402277,0.3355775886221782,250.472,2021_kk_021_R1,Kusko,2021
240,125.76,0.7126986744587408,0.3377143995472069,251.52,2021_kk_021_R1,Kusko,2021
241,126.284,0.7105397739070767,0.3350294820918551,252.568,2021_kk_021_R1,Kusko,2021
242,126.808,0.7132148354728357,0.33865353641220625,253.616,2021_kk_021_R1,Kusko,2021
243,127.33200000000001,0.710086295589053,0.340121692375396,254.66400000000002,2021_kk_021_R1,Kusko,2021
244,127.85600000000001,0.7138556025179009,0.348839659805178,255.71200000000002,2021_kk_021_R1,Kusko,2021
245,128.38,0.7138961378492057,0.3489969528585763,256.76,2021_kk_021_R1,Kusko,2021
246,128.904,0.7117761433035196,0.3581070647058848,257.808,2021_kk_021_R1,Kusko,2021
247,129.428,0.7149828092225252,0.3624722977619558,258.856,2021_kk_021_R1,Kusko,2021
248,129.952,0.7148180561979489,0.3707726339515188,259.904,2021_kk_021_R1,Kusko,2021
249,130.476,0.7116689397972451,0.3745679898869565,260.952,2021_kk_021_R1,Kusko,2021
250,131,0.7150236397723615,0.3725439353777472,262,2021_kk_021_R1,Kusko,2021
251,131.524,0.7122620105533454,0.3695334263868312,263.048,2021_kk_021_R1,Kusko,2021
252,132.048,0.709142254497398,0.3662308983671917,264.096,2021_kk_021_R1,Kusko,2021
253,132.572,0.7137442686096048,0.3650460607737911,265.144,2021_kk_021_R1,Kusko,2021
254,133.096,0.7142187152017817,0.3775891088465669,266.192,2021_kk_021_R1,Kusko,2021
255,133.62,0.7138362467176412,0.37688389400706374,267.24,2021_kk_021_R1,Kusko,2021
256,134.144,0.7109395123912449,0.38350104611327895,268.288,2021_kk_021_R1,Kusko,2021
257,134.668,0.7115072105028196,0.3871362017805688,269.336,2021_kk_021_R1,Kusko,2021
258,135.192,0.7123877467882239,0.3905478565411668,270.384,2021_kk_021_R1,Kusko,2021
259,135.716,0.716793034413701,0.39712750860660734,271.432,2021_kk_021_R1,Kusko,2021
260,136.24,0.7146365965436374,0.3985569279302696,272.48,2021_kk_021_R1,Kusko,2021
261,136.764,0.7140265710597418,0.41079017222558256,273.528,2021_kk_021_R1,Kusko,2021
262,137.288,0.7153547947302948,0.4084132258908995,274.576,2021_kk_021_R1,Kusko,2021
263,137.812,0.7151170816917864,0.4098193836466448,275.624,2021_kk_021_R1,Kusko,2021
264,138.336,0.7146751763898701,0.4165551178417951,276.672,2021_kk_021_R1,Kusko,2021
265,138.86,0.7136616813848773,0.4162299138456184,277.72,2021_kk_021_R1,Kusko,2021
266,139.38400000000001,0.7147911092885273,0.4200783250986769,278.76800000000003,2021_kk_021_R1,Kusko,2021
267,139.90800000000002,0.7144254150179205,0.41982360426677456,279.81600000000003,2021_kk_021_R1,Kusko,2021
268,140.43200000000002,0.7153109753252147,0.4203917027148644,280.86400000000003,2021_kk_021_R1,Kusko,2021
269,140.95600000000002,0.7112280400284019,0.4193671368476656,281.91200000000003,2021_kk_021_R1,Kusko,2021
270,141.48000000000002,0.7157044654983615,0.417794654221046,282.96000000000004,2021_kk_021_R1,Kusko,2021
271,142.00400000000002,0.7130079313345791,0.42015529756747594,284.00800000000004,2021_kk_021_R1,Kusko,2021
272,142.52800000000002,0.7169241073948784,0.41678143597975303,285.05600000000004,2021_kk_021_R1,Kusko,2021
273,143.05200000000002,0.7129715454857976,0.4166873467170451,286.10400000000004,2021_kk_021_R1,Kusko,2021
274,143.576,0.7121715465298608,0.4205709764160495,287.152,2021_kk_021_R1,Kusko,2021
275,144.1,0.7170686323247352,0.4205560359223454,288.2,2021_kk_021_R1,Kusko,2021
276,144.624,0.7148566460359023,0.41951582862257136,289.248,2021_kk_021_R1,Kusko,2021
277,145.148,0.7149127441760477,0.42322259961273906,290.296,2021_kk_021_R1,Kusko,2021
278,145.672,0.715259801961764,0.4116467297442365,291.344,2021_kk_021_R1,Kusko,2021
279,146.196,0.7122687161675327,0.416165112971278,292.392,2021_kk_021_R1,Kusko,2021
280,146.72,0.7137664113036787,0.40984366521701937,293.44,2021_kk_021_R1,Kusko,2021
281,147.244,0.7161125269183337,0.4061454207755862,294.488,2021_kk_021_R1,Kusko,2021
282,147.768,0.7139677770620291,0.3991849094978787,295.536,2021_kk_021_R1,Kusko,2021
283,148.292,0.7133579251569805,0.4017666508442738,296.584,2021_kk_021_R1,Kusko,2021
284,148.816,0.7126818247645775,0.4010973365136253,297.632,2021_kk_021_R1,Kusko,2021
285,149.34,0.7133114788226441,0.40090644036470574,298.68,2021_kk_021_R1,Kusko,2021
286,149.864,0.7150773518138822,0.39434003690372416,299.728,2021_kk_021_R1,Kusko,2021
287,150.388,0.7132220524480376,0.3889398309562531,300.776,2021_kk_021_R1,Kusko,2021
288,150.912,0.7165229041931984,0.38071129067614606,301.824,2021_kk_021_R1,Kusko,2021
289,151.436,0.7116122408817839,0.3765524387920855,302.872,2021_kk_021_R1,Kusko,2021
290,151.96,0.7150566345759694,0.3768100413541348,303.92,2021_kk_021_R1,Kusko,2021
291,152.484,0.7120658184981996,0.3740048257372236,304.968,2021_kk_021_R1,Kusko,2021
292,153.008,0.7115915363322237,0.3685953964953493,306.016,2021_kk_021_R1,Kusko,2021
293,153.532,0.713990266579794,0.36439705199444405,307.064,2021_kk_021_R1,Kusko,2021
294,154.056,0.7115428177527625,0.3678026282609194,308.112,2021_kk_021_R1,Kusko,2021
295,154.58,0.714432639687228,0.3649888551266328,309.16,2021_kk_021_R1,Kusko,2021
296,155.104,0.7132100787097552,0.3605551602085544,310.208,2021_kk_021_R1,Kusko,2021
297,155.62800000000001,0.7151974991316039,0.3698263096721916,311.25600000000003,2021_kk_021_R1,Kusko,2021
298,156.15200000000002,0.7139431799378668,0.3544742633846628,312.30400000000003,2021_kk_021_R1,Kusko,2021
299,156.67600000000002,0.7122246862226012,0.361381727911995,313.35200000000003,2021_kk_021_R1,Kusko,2021
300,157.20000000000002,0.7130183002774424,0.3596656288843936,314.40000000000003,2021_kk_021_R1,Kusko,2021
301,157.72400000000002,0.7129333142845105,0.3524362797678261,315.44800000000004,2021_kk_021_R1,Kusko,2021
302,158.24800000000002,0.7136031398981444,0.35542387208890774,316.49600000000004,2021_kk_021_R1,Kusko,2021
303,158.77200000000002,0.7130032479744023,0.348498950895808,317.54400000000004,2021_kk_021_R1,Kusko,2021
304,159.29600000000002,0.7124462794512392,0.3478911606875819,318.59200000000004,2021_kk_021_R1,Kusko,2021
