Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
70,36.68,7.0873869496025554e-001,0.2999606325902233,73.36,2016_yk_082_redo,Yukon,2016
71,37.204,7.0882175316122631e-001,0.5062131235908701,74.408,2016_yk_082_redo,Yukon,2016
72,37.728,7.1052000600213672e-001,0.5484848320233688,75.456,2016_yk_082_redo,Yukon,2016
73,38.252,7.0977511796024018e-001,0.5437853285383341,76.504,2016_yk_082_redo,Yukon,2016
74,38.776,7.0916166071329256e-001,0.5375450083185406,77.552,2016_yk_082_redo,Yukon,2016
75,39.300000000000004,7.1032165905627631e-001,0.5270337131649042,78.60000000000001,2016_yk_082_redo,Yukon,2016
76,39.824000000000005,7.0956413158290554e-001,0.5145782099608437,79.64800000000001,2016_yk_082_redo,Yukon,2016
77,40.348,7.1175795849694734e-001,0.5032810380457793,80.696,2016_yk_082_redo,Yukon,2016
78,40.872,7.0885699165582750e-001,0.5027810011149987,81.744,2016_yk_082_redo,Yukon,2016
79,41.396,7.0846959864911463e-001,0.4956124735895756,82.792,2016_yk_082_redo,Yukon,2016
80,41.92,7.0911680791442300e-001,0.4767241026803158,83.84,2016_yk_082_redo,Yukon,2016
81,42.444,7.1201830247624232e-001,0.4669923564610604,84.888,2016_yk_082_redo,Yukon,2016
82,42.968,7.1281539915404657e-001,0.4770501073431314,85.936,2016_yk_082_redo,Yukon,2016
83,43.492000000000004,7.0924867071870412e-001,0.4850212622792571,86.98400000000001,2016_yk_082_redo,Yukon,2016
84,44.016000000000005,7.0945492679914901e-001,0.48258652823356907,88.03200000000001,2016_yk_082_redo,Yukon,2016
85,44.540000000000006,7.0960211591223432e-001,0.49222793944576665,89.08000000000001,2016_yk_082_redo,Yukon,2016
86,45.064,7.0959960046169690e-001,0.5107669392671327,90.128,2016_yk_082_redo,Yukon,2016
87,45.588,7.1066152092148283e-001,0.5121409634454338,91.176,2016_yk_082_redo,Yukon,2016
88,46.112,7.1117962012643299e-001,0.5117351221820754,92.224,2016_yk_082_redo,Yukon,2016
89,46.636,7.0912674702447887e-001,0.5126897439013878,93.272,2016_yk_082_redo,Yukon,2016
90,47.160000000000004,7.0928635254512928e-001,0.5167864722192604,94.32000000000001,2016_yk_082_redo,Yukon,2016
91,47.684000000000005,7.1114025304310580e-001,0.5189871712653704,95.36800000000001,2016_yk_082_redo,Yukon,2016
