"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","natal_iso"
411,215.364,0.709063235649005,0.897103605401822,"2015_yk_379b","Yukon",2015,430.728,NA,0.7072434170741
412,215.888,0.70798588552969,0.925821662687408,"2015_yk_379b","Yukon",2015,431.776,NA,0.7072434170741
413,216.412,0.708021212478948,0.917181099283839,"2015_yk_379b","Yukon",2015,432.824,NA,0.7072434170741
414,216.936,0.705899833357738,0.882565916900981,"2015_yk_379b","Yukon",2015,433.872,NA,0.7072434170741
415,217.46,0.707958978437977,0.885882893865912,"2015_yk_379b","Yukon",2015,434.92,NA,0.7072434170741
416,217.984,0.707754944944548,0.924759256053904,"2015_yk_379b","Yukon",2015,435.968,NA,0.7072434170741
417,218.508,0.707071884014603,0.898602491755034,"2015_yk_379b","Yukon",2015,437.016,NA,0.7072434170741
418,219.032,0.70617050838408,0.872796442984399,"2015_yk_379b","Yukon",2015,438.064,NA,0.7072434170741
419,219.556,0.708640398725623,0.869581760739182,"2015_yk_379b","Yukon",2015,439.112,NA,0.7072434170741
420,220.08,0.708215020317303,0.883640502834124,"2015_yk_379b","Yukon",2015,440.16,NA,0.7072434170741
421,220.604,0.706872880395191,0.849184374388138,"2015_yk_379b","Yukon",2015,441.208,NA,0.7072434170741
422,221.128,0.706690810776725,0.849512272438522,"2015_yk_379b","Yukon",2015,442.256,NA,0.7072434170741
423,221.652,0.707283107187663,0.904123874380914,"2015_yk_379b","Yukon",2015,443.304,NA,0.7072434170741
424,222.176,0.707154065188407,0.913127621823001,"2015_yk_379b","Yukon",2015,444.352,NA,0.7072434170741
425,222.7,0.70731085845703,0.86609832329585,"2015_yk_379b","Yukon",2015,445.4,NA,0.7072434170741
426,223.224,0.705473069110008,0.892072947021786,"2015_yk_379b","Yukon",2015,446.448,NA,0.7072434170741
427,223.748,0.707825590172345,0.901589070032066,"2015_yk_379b","Yukon",2015,447.496,NA,0.7072434170741
428,224.272,0.707845513998183,0.859441802463727,"2015_yk_379b","Yukon",2015,448.544,NA,0.7072434170741
429,224.796,0.707764690922143,0.826617234284259,"2015_yk_379b","Yukon",2015,449.592,NA,0.7072434170741
430,225.32,0.707789201949384,0.875649863740165,"2015_yk_379b","Yukon",2015,450.64,NA,0.7072434170741
431,225.844,0.706821231125267,0.913039166615522,"2015_yk_379b","Yukon",2015,451.688,NA,0.7072434170741
432,226.368,0.706627873577983,0.868496692332172,"2015_yk_379b","Yukon",2015,452.736,NA,0.7072434170741
433,226.892,0.70706984177467,0.87207355661804,"2015_yk_379b","Yukon",2015,453.784,NA,0.7072434170741
434,227.416,0.707956903555581,0.915837791608079,"2015_yk_379b","Yukon",2015,454.832,NA,0.7072434170741
435,227.94,0.70755156883367,0.903076897966353,"2015_yk_379b","Yukon",2015,455.88,NA,0.7072434170741
436,228.464,0.708421434122488,0.845773978817809,"2015_yk_379b","Yukon",2015,456.928,NA,0.7072434170741
437,228.988,0.707783390176896,0.845361442368946,"2015_yk_379b","Yukon",2015,457.976,NA,0.7072434170741
438,229.512,0.7086427359695,0.87449449738899,"2015_yk_379b","Yukon",2015,459.024,NA,0.7072434170741
439,230.036,0.706050161171595,0.862794917612192,"2015_yk_379b","Yukon",2015,460.072,NA,0.7072434170741
440,230.56,0.70733268625996,0.831407782345329,"2015_yk_379b","Yukon",2015,461.12,0.70724053279312,0.7072434170741
441,231.084,0.708150945144846,0.847304315284402,"2015_yk_379b","Yukon",2015,462.168,0.70723260812305,0.7072434170741
442,231.608,0.70605255704678,0.877626749352281,"2015_yk_379b","Yukon",2015,463.216,0.707211152727741,0.7072434170741
