Cycle,Time,Iso,Sr88,Microns,Fish_id,Watershed,Year
56,29.344,0.7038224474391769,0.12240139135092278,58.688,2020_kk_034_redo,Kusko,2020
57,29.868000000000002,0.7071446251968533,0.2007255325610761,59.736000000000004,2020_kk_034_redo,Kusko,2020
58,30.392000000000003,0.7074730224909888,0.27911709995473694,60.784000000000006,2020_kk_034_redo,Kusko,2020
59,30.916000000000004,0.7076822605753541,0.34708515430429715,61.83200000000001,2020_kk_034_redo,Kusko,2020
60,31.44,0.7095072777251532,0.3978005855905026,62.88,2020_kk_034_redo,Kusko,2020
61,31.964000000000002,0.7089187740663889,0.42312891103230976,63.928000000000004,2020_kk_034_redo,Kusko,2020
62,32.488,0.7104888825838376,0.42186458268878224,64.976,2020_kk_034_redo,Kusko,2020
63,33.012,0.7084826777960934,0.4169691388051631,66.024,2020_kk_034_redo,Kusko,2020
64,33.536,0.7086059577400001,0.4161431372901071,67.072,2020_kk_034_redo,Kusko,2020
65,34.06,0.7072560338226701,0.43075799867575737,68.12,2020_kk_034_redo,Kusko,2020
66,34.584,0.711105304902554,0.4497459860727633,69.168,2020_kk_034_redo,Kusko,2020
67,35.108000000000004,0.7086014254019609,0.48884258652666607,70.21600000000001,2020_kk_034_redo,Kusko,2020
68,35.632000000000005,0.7111110403981118,0.5157578129613014,71.26400000000001,2020_kk_034_redo,Kusko,2020
69,36.156000000000006,0.708580948353046,0.5403170760278503,72.31200000000001,2020_kk_034_redo,Kusko,2020
70,36.68,0.7086521253682124,0.5515260881250406,73.36,2020_kk_034_redo,Kusko,2020
71,37.204,0.7072400637142324,0.5514671271955437,74.408,2020_kk_034_redo,Kusko,2020
72,37.728,0.7084964987668836,0.5561370815213543,75.456,2020_kk_034_redo,Kusko,2020
73,38.252,0.7096667539638665,0.5602103181696293,76.504,2020_kk_034_redo,Kusko,2020
74,38.776,0.7107558712236154,0.5553658350189611,77.552,2020_kk_034_redo,Kusko,2020
75,39.300000000000004,0.7073907972997768,0.5495013336406446,78.60000000000001,2020_kk_034_redo,Kusko,2020
76,39.824000000000005,0.7098451261381796,0.5422845141661332,79.64800000000001,2020_kk_034_redo,Kusko,2020
77,40.348,0.7090033356836865,0.5506967473345321,80.696,2020_kk_034_redo,Kusko,2020
78,40.872,0.7076556360500936,0.5387034422766245,81.744,2020_kk_034_redo,Kusko,2020
79,41.396,0.7091407108823574,0.5340218755483748,82.792,2020_kk_034_redo,Kusko,2020
80,41.92,0.7073753989619059,0.5340185704570397,83.84,2020_kk_034_redo,Kusko,2020
81,42.444,0.7108446322678528,0.5380757504254998,84.888,2020_kk_034_redo,Kusko,2020
82,42.968,0.707555599164015,0.5557477647303756,85.936,2020_kk_034_redo,Kusko,2020
83,43.492000000000004,0.7098043082303832,0.5725021258971756,86.98400000000001,2020_kk_034_redo,Kusko,2020
84,44.016000000000005,0.709746921025581,0.5859815090530458,88.03200000000001,2020_kk_034_redo,Kusko,2020
85,44.540000000000006,0.7091337295608197,0.6176529965286901,89.08000000000001,2020_kk_034_redo,Kusko,2020
86,45.064,0.7097259960117687,0.649200055075832,90.128,2020_kk_034_redo,Kusko,2020
87,45.588,0.7082360369818805,0.6712677422194077,91.176,2020_kk_034_redo,Kusko,2020
88,46.112,0.7089604427890995,0.7078654248519903,92.224,2020_kk_034_redo,Kusko,2020
89,46.636,0.7086527656545156,0.7317330973840412,93.272,2020_kk_034_redo,Kusko,2020
90,47.160000000000004,0.7089254065017117,0.7299247227109453,94.32000000000001,2020_kk_034_redo,Kusko,2020
91,47.684000000000005,0.7096611681258771,0.7207275940679858,95.36800000000001,2020_kk_034_redo,Kusko,2020
92,48.208000000000006,0.7091464416927505,0.716338453620125,96.41600000000001,2020_kk_034_redo,Kusko,2020
93,48.732,0.7098930418087667,0.7091557476894749,97.464,2020_kk_034_redo,Kusko,2020
94,49.256,0.7093880015661234,0.7049837047423372,98.512,2020_kk_034_redo,Kusko,2020
95,49.78,0.7105620435884556,0.7107580818837201,99.56,2020_kk_034_redo,Kusko,2020
96,50.304,0.7105623626439613,0.7177793445625055,100.608,2020_kk_034_redo,Kusko,2020
97,50.828,0.7086400522793201,0.7215654372286051,101.656,2020_kk_034_redo,Kusko,2020
98,51.352000000000004,0.7094943471496601,0.7286006326910862,102.70400000000001,2020_kk_034_redo,Kusko,2020
99,51.876000000000005,0.7084359675973302,0.7305185172767577,103.75200000000001,2020_kk_034_redo,Kusko,2020
100,52.400000000000006,0.7079315897330002,0.7367158881262958,104.80000000000001,2020_kk_034_redo,Kusko,2020
101,52.92400000000001,0.711246330709354,0.7416171798197336,105.84800000000001,2020_kk_034_redo,Kusko,2020
102,53.448,0.7087531812968748,0.7460142730918803,106.896,2020_kk_034_redo,Kusko,2020
103,53.972,0.7082405850447636,0.7570383017562432,107.944,2020_kk_034_redo,Kusko,2020
104,54.496,0.7104063308340788,0.755980828238286,108.992,2020_kk_034_redo,Kusko,2020
105,55.02,0.7095026054839321,0.7637544854305143,110.04,2020_kk_034_redo,Kusko,2020
106,55.544000000000004,0.709131705423568,0.7639742905187878,111.08800000000001,2020_kk_034_redo,Kusko,2020
107,56.068000000000005,0.7076924578017766,0.7750998791121091,112.13600000000001,2020_kk_034_redo,Kusko,2020
108,56.592000000000006,0.7101081900992966,0.7770125597892682,113.18400000000001,2020_kk_034_redo,Kusko,2020
109,57.116,0.7075481134326382,0.7831370229991637,114.232,2020_kk_034_redo,Kusko,2020
110,57.64,0.7088713486609872,0.7816213344960486,115.28,2020_kk_034_redo,Kusko,2020
111,58.164,0.7088277430276348,0.7915970675838053,116.328,2020_kk_034_redo,Kusko,2020
112,58.688,0.7093231040040145,0.8014288226746397,117.376,2020_kk_034_redo,Kusko,2020
113,59.212,0.7083240858922211,0.8063009442955821,118.424,2020_kk_034_redo,Kusko,2020
114,59.736000000000004,0.7101328488346484,0.8152243963460304,119.47200000000001,2020_kk_034_redo,Kusko,2020
115,60.260000000000005,0.7089886713194665,0.8225824730968555,120.52000000000001,2020_kk_034_redo,Kusko,2020
116,60.784000000000006,0.7101041100324433,0.8235189281624113,121.56800000000001,2020_kk_034_redo,Kusko,2020
117,61.30800000000001,0.7087813781102629,0.8337128519621293,122.61600000000001,2020_kk_034_redo,Kusko,2020
118,61.832,0.7088548167563326,0.8424107628833475,123.664,2020_kk_034_redo,Kusko,2020
119,62.356,0.709930812382692,0.8469818834812963,124.712,2020_kk_034_redo,Kusko,2020
120,62.88,0.7086246858894786,0.8522714526463675,125.76,2020_kk_034_redo,Kusko,2020
121,63.404,0.7097551811607827,0.8501140014118125,126.808,2020_kk_034_redo,Kusko,2020
122,63.928000000000004,0.7084502285650822,0.8428583992403493,127.85600000000001,2020_kk_034_redo,Kusko,2020
123,64.452,0.7093519645303035,0.8624318428018362,128.904,2020_kk_034_redo,Kusko,2020
124,64.976,0.7101949739703127,0.8791836519264798,129.952,2020_kk_034_redo,Kusko,2020
125,65.5,0.7098734148419898,0.9002104511397035,131,2020_kk_034_redo,Kusko,2020
126,66.024,0.7098430125372905,0.9218100971809708,132.048,2020_kk_034_redo,Kusko,2020
127,66.548,0.7089153160108752,0.9463913759003671,133.096,2020_kk_034_redo,Kusko,2020
128,67.072,0.7089844262778514,0.9581633442797538,134.144,2020_kk_034_redo,Kusko,2020
129,67.596,0.708261659878244,0.9547175669406129,135.192,2020_kk_034_redo,Kusko,2020
130,68.12,0.7098051566418403,0.947618622037523,136.24,2020_kk_034_redo,Kusko,2020
131,68.644,0.7104000951606214,0.9383662519021224,137.288,2020_kk_034_redo,Kusko,2020
132,69.168,0.7092646075821184,0.9340566001357062,138.336,2020_kk_034_redo,Kusko,2020
133,69.69200000000001,0.7074795040363707,0.9246155800194045,139.38400000000001,2020_kk_034_redo,Kusko,2020
134,70.21600000000001,0.7086052051348252,0.9243665239747171,140.43200000000002,2020_kk_034_redo,Kusko,2020
135,70.74000000000001,0.7083679741973067,0.9255365552969292,141.48000000000002,2020_kk_034_redo,Kusko,2020
