"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2019_kk_001",1,0.709748161094313,0.00213485565863848,907.97349096774,1058.29782325459,"19-05-29",149,2019,"Kusko"
"2019_kk_002",2,0.709616801001176,0.000392210736002447,831.31989843322,1004.02878456822,"19-05-30",150,2019,"Kusko"
"2019_kk_006",6,0.708244122158032,0.00335050141374155,668.279115395819,866.01340885262,"19-06-01",152,2019,"Kusko"
"2019_kk_007",7,0.708755159153809,0.00289282559121579,1092.72631004872,1237.5141140452,"19-06-01",152,2019,"Kusko"
"2019_kk_009",9,0.706665418465558,0.00242509362490515,606.63323302447,739.479521784763,"19-06-03",154,2019,"Kusko"
"2019_kk_011",11,0.709552757583921,0.00170938425921614,820.22749670278,934.843467386535,"19-06-03",154,2019,"Kusko"
"2019_kk_013",13,0.709022108063696,0.000775981019110883,1141.71909235948,1318.98634838168,"19-06-03",154,2019,"Kusko"
"2019_kk_014",14,0.709004671265727,0.0017425069671787,988.151672398753,1118.04620360558,"19-06-04",155,2019,"Kusko"
"2019_kk_015",15,0.709175582312146,0.000587706161645713,761.599708218088,967.301212325468,"19-06-04",155,2019,"Kusko"
"2019_kk_016",16,0.709048577197787,0.00203925492263029,530.384500041159,681.700170953549,"19-06-05",156,2019,"Kusko"
"2019_kk_017",17,0.70874070264799,0.000826382283235427,1094.37671266653,1385.0735523802,"19-06-05",156,2019,"Kusko"
"2019_kk_019",19,0.709362870830124,0.00247591658440739,523.690070870571,722.719499286135,"19-06-05",156,2019,"Kusko"
"2019_kk_021",21,0.708801069180095,0.00183927721885462,837.156281983272,1143.52451741186,"19-06-05",156,2019,"Kusko"
"2019_kk_023",23,0.709185867560131,0.00158631299064571,582.792309773562,823.837993917507,"19-06-06",157,2019,"Kusko"
"2019_kk_026",26,0.706705769664956,0.00234295141253104,1227.90541459706,1363.97356641381,"19-06-06",157,2019,"Kusko"
"2019_kk_029",29,0.709222259537113,0.00264290373621653,762.870744052915,988.051614945085,"19-06-06",157,2019,"Kusko"
"2019_kk_030",30,0.709353321218447,0.000310512818981644,546.403868588416,758.716411935548,"19-06-06",157,2019,"Kusko"
"2019_kk_030a",30,0.70949774745601,0.000266919420662198,574.288540098215,750.13990739296,"19-06-06",157,2019,"Kusko"
"2019_kk_031_sld25",31,0.709108313604996,0.000858496578931147,917.003513328064,1101.28402244516,"19-06-07",158,2019,"Kusko"
"2019_kk_031",31,0.707544393999452,0.00188139024692829,475.050034866116,705.166832243409,"19-06-07",158,2019,"Kusko"
"2019_kk_034_sld25",34,0.709411489831203,0.000725016807389224,1047.92823672369,1204.64649080345,"19-06-08",159,2019,"Kusko"
"2019_kk_034",34,0.709895324674934,0.00277664631754094,723.273860890194,928.504127520142,"19-06-08",159,2019,"Kusko"
"2019_kk_035",35,0.706050492241375,0.002156191794534,989.06057952265,1109.62905700138,"19-06-08",159,2019,"Kusko"
"2019_kk_036",36,0.70732133527068,0.00158148635059779,556.429577791226,725.062574780477,"19-06-08",159,2019,"Kusko"
"2019_kk_038",38,0.70510076039934,0.00170296517533385,1417.10977153103,1542.23698625113,"19-06-08",159,2019,"Kusko"
"2019_kk_041",41,0.709079343733935,0.00249703554487341,1096.66787942767,1226.18012296013,"19-06-08",159,2019,"Kusko"
"2019_kk_045",45,0.708008725937742,0.000999173736361327,1098.10870174445,1209.05224948135,"19-06-08",159,2019,"Kusko"
"2019_kk_046",46,0.707596576625647,0.00342619154516804,1305.81444947583,1438.71602503882,"19-06-08",159,2019,"Kusko"
"2019_kk_047",47,0.710163675676815,0.00327597284372116,696.745330531865,876.292709363997,"19-06-08",159,2019,"Kusko"
"2019_kk_048",48,0.708697955217723,0.00190797573045008,1097.01064265096,1319.11280729381,"19-06-09",160,2019,"Kusko"
"2019_kk_050",50,0.709461698827795,0.00028633742958378,1086.56884320051,1427.40514679835,"19-06-09",160,2019,"Kusko"
"2019_kk_051",51,0.709349457407164,0.00260274429836376,764.857275968896,1262.81503824469,"19-06-09",160,2019,"Kusko"
"2019_kk_052_sld24",52,0.709045163734482,0.000890377479155523,1010.09183787587,1426.46628347892,"19-06-09",160,2019,"Kusko"
"2019_kk_052_sld32",52,0.709171093888252,0.000348763235721991,823.844557374571,1037.63355279358,"19-06-09",160,2019,"Kusko"
"2019_kk_053",53,0.706938455848136,0.00294704871061575,1277.23671672444,1496.66717014331,"19-06-09",160,2019,"Kusko"
"2019_kk_054",54,0.707766476497877,0.00270827510653157,623.871936486964,920.43190461268,"19-06-09",160,2019,"Kusko"
