"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2017_kk_003",3,0.70600907181429,0.00084560766619846,864.425788499662,996.640628836308,"17-06-07",158,2017,"Kusko"
"2017_kk_004",4,0.710117568506365,0.00150567740444385,546.93137445502,607.922319129279,"17-06-09",160,2017,"Kusko"
"2017_kk_005",5,0.707596792619475,0.00149167426626173,894.005142746841,988.623087084516,"17-06-10",161,2017,"Kusko"
"2017_kk_006",6,0.709543326475051,0.00100931513475072,538.099064225053,640.315506945342,"17-06-10",161,2017,"Kusko"
"2017_kk_007",7,0.706484312028203,0.000982767771208134,629.470776699223,739.283224246541,"17-06-11",162,2017,"Kusko"
"2017_kk_008",8,0.710382216170228,0.00205490162589645,614.41282611376,740.395669923176,"17-06-11",162,2017,"Kusko"
"2017_kk_009",9,0.706022314415563,0.000729018096468386,431.47804014862,535.112820624172,"17-06-11",162,2017,"Kusko"
"2017_kk_010",10,0.70848310596625,0.00179502170803178,636.352153945345,741.775008583026,"17-06-12",163,2017,"Kusko"
"2017_kk_011",11,0.707120471119712,0.00176491793100537,707.817269315285,870.912814062763,"17-06-12",163,2017,"Kusko"
"2017_kk_012",12,0.707330978309171,0.00103246839598768,554.909904411389,710.650974133118,"17-06-11",162,2017,"Kusko"
"2017_kk_013",13,0.708741589799907,0.00177465929354197,845.768955528723,991.858707234035,"17-06-13",164,2017,"Kusko"
"2017_kk_014",14,0.708889917241919,0.00154858425179034,705.006591023818,843.567797486179,"17-06-13",164,2017,"Kusko"
"2017_kk_015",15,0.710528972776237,0.00281682261034741,590.767997379024,687.524811282012,"17-06-14",165,2017,"Kusko"
"2017_kk_016",16,0.709511760180499,0.002131676162978,751.80173938029,840.152443454236,"17-06-14",165,2017,"Kusko"
"2017_kk_017",17,0.707635242646549,0.00139436422646934,652.459520284799,723.921650692874,"17-06-14",165,2017,"Kusko"
"2017_kk_019",19,0.709350903385635,0.00231216177149205,463.873436829808,601.813007677658,"17-06-15",166,2017,"Kusko"
"2017_kk_020",20,0.70517061567713,0.00166124281815265,606.390591532994,742.864001791718,"17-06-15",166,2017,"Kusko"
"2017_kk_021",21,0.709009589312167,0.00178507904302061,743.62968113876,882.117862044757,"17-06-15",166,2017,"Kusko"
"2017_kk_022",22,0.709397467736169,0.00117154003030595,674.348188218296,809.227414959397,"17-06-15",166,2017,"Kusko"
"2017_kk_023",23,0.708852862795917,0.00122674044026328,667.008763970335,855.796502821287,"17-06-15",166,2017,"Kusko"
"2017_kk_024",24,0.705815667167934,0.00109180871851839,715.900038942846,863.266151582406,"17-06-16",167,2017,"Kusko"
"2017_kk_025",25,0.709040302451606,0.00110822928421533,845.112512032133,1088.48034207675,"17-06-16",167,2017,"Kusko"
"2017_kk_026",26,0.707874819099247,0.00115163657407895,743.410459559887,919.751415342683,"17-06-16",167,2017,"Kusko"
"2017_kk_027",27,0.710804413781463,0.00183222023130515,649.231322426751,782.934720824992,"17-06-16",167,2017,"Kusko"
"2017_kk_028",28,0.707124350416323,0.000877925356078895,485.817589123192,623.626854993907,"17-06-16",167,2017,"Kusko"
"2017_kk_029",29,0.70948113348033,0.0016580293610643,682.105229645919,756.496119009983,"17-06-16",167,2017,"Kusko"
"2017_kk_030",30,0.708156417545874,0.00106303761370537,596.478143704202,733.258294695484,"17-06-18",169,2017,"Kusko"
"2017_kk_031",31,0.707165245404197,0.00153032931895083,571.4983241718,645.796506701506,"17-06-18",169,2017,"Kusko"
"2017_kk_032",32,0.708962772879498,0.00163029976346334,748.316704151232,833.916303972542,"17-06-18",169,2017,"Kusko"
"2017_kk_033redo",33,0.705171003927553,0.00112254384079573,683.78816054245,786.912541359581,"17-06-19",170,2017,"Kusko"
"2017_kk_034",34,0.709331866678254,0.000925713572816432,501.76810005205,624.579675493074,"17-06-19",170,2017,"Kusko"
"2017_kk_035",35,0.708652234470392,0.00172697919688433,585.865787162921,733.671405671924,"17-06-19",170,2017,"Kusko"
"2017_kk_036redo",36,0.70548130879749,0.000748572638437988,545.366289392558,678.962008490997,"17-06-19",170,2017,"Kusko"
