"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2020_kk_001_redo",1,NA,NA,NA,NA,"20-05-27",148,2020,"Kusko"
"2020_kk_002",2,0.709892301125109,0.00271685638028495,872.904116049355,1073.3670606266,"20-05-30",151,2020,"Kusko"
"2020_kk_003",3,0.709971301275924,0.00222441948491113,1052.97610622231,1215.59119067628,"20-05-31",152,2020,"Kusko"
"2020_kk_004",4,0.707748274942453,0.000818559286808721,950.26426813037,1263.42841100215,"20-06-01",153,2020,"Kusko"
"2020_kk_005_redo",5,0.709709245420623,0.00187728870553813,516.588315525252,778.007918387489,"20-06-04",156,2020,"Kusko"
"2020_kk_006",6,0.709363867374516,0.0023973843750973,700.045342721925,923.760136514554,"20-06-06",158,2020,"Kusko"
"2020_kk_007",7,0.709920403823209,0.0025351388733014,802.989155283,946.481534890153,"20-06-06",158,2020,"Kusko"
"2020_kk_008_redo",8,0.709769890132936,0.00182168842714695,695.056709529233,975.262470724152,"20-06-06",158,2020,"Kusko"
"2020_kk_009",9,0.71028349263713,0.00222270707203445,1138.80350071485,1304.27312188441,"20-06-06",158,2020,"Kusko"
"2020_kk_010",10,0.710263964564231,0.00228971668172478,872.473036122238,984.788429047921,"20-06-06",158,2020,"Kusko"
"2020_kk_011_redo",11,0.709499354257505,0.00185445480059932,363.995672538369,737.441777666845,"20-06-07",159,2020,"Kusko"
"2020_kk_012",12,0.709129237895465,0.00165376360741854,176.461167170251,413.881188100503,"20-06-07",159,2020,"Kusko"
"2020_kk_013",13,0.709470388250181,0.00136096225020459,342.271397376195,689.135960651783,"20-06-07",159,2020,"Kusko"
"2020_kk_014_redo",14,0.706124247385355,0.00104506683512304,939.293359595201,1137.80046603971,"20-06-07",159,2020,"Kusko"
"2020_kk_015",15,0.706934976916091,0.00129634733685158,953.62620564662,1250.15560545255,"20-06-07",159,2020,"Kusko"
"2020_kk_016",16,0.706214038533114,0.00141032506735288,769.423841995272,962.499934285994,"20-06-07",159,2020,"Kusko"
"2020_kk_017",17,0.709274576260131,0.00128933356784025,1156.95643760447,1303.26766491292,"20-06-07",159,2020,"Kusko"
"2020_kk_018_redo",18,0.70902298848261,0.00163979081258083,1373.41769343209,1543.62011649424,"20-06-07",159,2020,"Kusko"
"2020_kk_019",19,0.705711898425657,0.00202394026950463,643.695418821251,1010.49288100123,"20-06-08",160,2020,"Kusko"
"2020_kk_020_redo",20,0.706057244440205,0.00146353900775704,1308.48837479953,1603.91481597175,"20-06-08",160,2020,"Kusko"
"2020_kk_021_redo",21,0.709411579734643,0.00185950858220141,1257.6137240812,1438.36035843354,"20-06-09",161,2020,"Kusko"
"2020_kk_022",22,0.709542789879993,0.0022233803732786,631.057475118292,745.427669163913,"20-06-09",161,2020,"Kusko"
"2020_kk_023",23,0.709416243980097,0.00177923533755871,640.485975301307,843.485288920481,"20-06-09",161,2020,"Kusko"
"2020_kk_024",24,0.710110259549689,0.00289870882292241,617.384845304398,941.308535802066,"20-06-09",161,2020,"Kusko"
"2020_kk_025",25,0.709759348874857,0.00190204428920048,422.955301949587,835.916231372542,"20-06-09",161,2020,"Kusko"
"2020_kk_026",26,0.709657680182374,0.0015614401113547,362.459092184036,571.895975950766,"20-06-09",161,2020,"Kusko"
"2020_kk_027",27,0.708607530451553,0.0026689085145573,618.028496088802,952.302000728666,"20-06-09",161,2020,"Kusko"
