"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2021_yk_001",1,0.717853607294385,0.00306719798843917,427.800107578277,658.069835610038,"2021-06-04",155,2021,"Yukon"
"2021_yk_003",3,0.706920168232002,0.000578036156187271,358.607573596945,575.10160928197,"2021-06-04",155,2021,"Yukon"
"2021_yk_007",7,0.723451073845571,0.00129726511250075,434.522058167093,536.116993290233,"2021-06-04",155,2021,"Yukon"
"2021_yk_008",8,0.71868518134791,0.00111859254210632,369.268449427105,502.075063936959,"2021-06-04",155,2021,"Yukon"
"2021_yk_009_R1",9,0.716129676386212,0.00105309571666279,687.877439320166,849.272557271068,NA,155,2021,"Yukon"
"2021_yk_011_R1",11,0.722168854406726,0.00127917566811346,722.1462045735,809.477617709095,NA,156,2021,"Yukon"
"2021_yk_011",11,0.722098700771143,0.00115321315313889,519.785622710628,670.657813649365,"2021-06-05",156,2021,"Yukon"
"2021_yk_015_R1",15,0.724022587492244,0.00155543580698355,436.502379786773,550.634912381851,NA,156,2021,"Yukon"
"2021_yk_016",16,0.717658179060686,0.00128928680623718,629.065993139459,718.833092444341,"2021-06-05",156,2021,"Yukon"
"2021_yk_017",17,0.714573340565811,0.00190870994865343,550.96550545603,665.456219499511,"2021-06-05",156,2021,"Yukon"
"2021_yk_018",18,0.718387686811562,0.0014055258892462,609.781976437882,783.839993028774,"2021-06-05",156,2021,"Yukon"
"2021_yk_020",20,0.721195539659292,0.00136117916818329,814.51529603687,953.720262853569,"2021-06-05",156,2021,"Yukon"
"2021_yk_023",23,0.720942204130052,0.00102189666441799,609.282690499632,732.211162490561,"2021-06-05",156,2021,"Yukon"
"2021_yk_025",25,0.710671971064933,0.00172818373466719,800.94909457297,946.595460926158,"2021-06-05",156,2021,"Yukon"
"2021_yk_025a",25,NA,NA,802.535930254242,484.774817477479,NA,156,2021,"Yukon"
"2021_yk_026",26,0.722117456915576,0.00112619920121264,589.159567073477,710.671949961945,"2021-06-05",156,2021,"Yukon"
"2021_yk_027",27,0.709737131428943,0.00145019428237782,481.425885938896,589.556085155117,"2021-06-05",156,2021,"Yukon"
"2021_yk_028",28,0.717047589875682,0.00172826165819764,363.245563880388,522.069736969535,"2021-06-05",156,2021,"Yukon"
"2021_yk_029",29,0.710655381859942,0.00198276112356147,520.236206021351,691.044446204789,"2021-06-05",156,2021,"Yukon"
"2021_yk_031",31,0.715604012216249,0.00154222306580779,544.70071843593,697.038441008925,"2021-06-06",157,2021,"Yukon"
"2021_yk_033",33,0.727677816618366,0.00100790970530991,627.925789503096,759.92708018113,"2021-06-06",157,2021,"Yukon"
"2021_yk_036",36,0.718562902361848,0.00153689486087629,677.935866661483,788.053401847591,"2021-06-06",157,2021,"Yukon"
"2021_yk_037",37,0.71430905462451,0.00135045064649137,806.692898399364,932.369491281784,"2021-06-06",157,2021,"Yukon"
"2021_yk_038",38,0.71951775532832,0.0014798377356003,219.995923322056,769.31090072811,"2021-06-06",157,2021,"Yukon"
"2021_yk_039",39,0.714270016978052,0.00244224341166662,618.456782141633,704.668260428041,"2021-06-06",157,2021,"Yukon"
"2021_yk_040",40,0.718956994456161,0.00239206623622885,376.963822780846,594.941991579501,"2021-06-06",157,2021,"Yukon"
"2021_yk_043",43,0.716113209134174,0.00206608212379302,565.533005496484,741.016590040635,"2021-06-06",157,2021,"Yukon"
"2021_yk_046",46,0.718372143476098,0.00195052902958885,448.382610654368,556.772673984573,"2021-06-06",157,2021,"Yukon"
"2021_yk_048",48,0.715800498693763,0.00207961689273797,713.342399107561,934.250273077492,"2021-06-06",157,2021,"Yukon"
"2021_yk_049",49,0.721866385332478,0.00126705957431867,456.262113030967,631.628233296042,"2021-06-06",157,2021,"Yukon"
"2021_yk_050",50,0.727882218760206,0.000969552579930331,247.601559834604,527.621150388576,"2021-06-06",157,2021,"Yukon"
