...1,Fish_id,OtoNum,natal_iso,natal_isose,natal_start,natal_end,Date,DOY,Year,Watershed,dailyCPUEprop,OtoPropDaily,COratio,Strat,Quartile
45,2021_kk_062_R1,62,0.709185004531085,6.9643362938238e-4,397.294101055267,722.878471741433,21-06-12,163,2021,Kusko,0.024958664821532636,0.014218009478672985,1.7554260924477953,1.0689415003383922,Q1
47,2021_kk_065,65,0.709079695315498,9.4578872605465e-4,252.576477397617,605.655387502321,21-06-13,164,2021,Kusko,0.021141211600046318,0.023696682464454975,0.8921591295219546,1.0689415003383922,Q2
49,2021_kk_067,67,0.709084117755076,0.00103967052439177,259.931160306429,515.937276261596,21-06-13,164,2021,Kusko,0.021141211600046318,0.023696682464454975,0.8921591295219546,1.0689415003383922,Q2
50,2021_kk_068,68,0.709214113305406,0.00116248805340902,360.167578016209,518.567495999971,21-06-13,164,2021,Kusko,0.021141211600046318,0.023696682464454975,0.8921591295219546,1.0689415003383922,Q2
51,2021_kk_070,70,0.709154552681358,0.0012082087040232,242.119692471201,434.559443848637,21-06-14,165,2021,Kusko,0.023398273698677464,0.023696682464454975,0.987407150084189,1.0689415003383922,Q2
52,2021_kk_071,71,0.705824457903131,9.5096132497245e-4,627.59468497324,896.146869810161,21-06-14,165,2021,Kusko,0.023398273698677464,0.023696682464454975,0.987407150084189,1.0689415003383922,Q2
53,2021_kk_072,72,0.705521259523431,8.905309961305e-4,960.703211669183,1191.45933888688,21-06-14,165,2021,Kusko,0.023398273698677464,0.023696682464454975,0.987407150084189,1.0689415003383922,Q2
54,2021_kk_074,74,0.708378785969217,0.00192772825187973,462.751598250467,663.919584536895,21-06-14,165,2021,Kusko,0.023398273698677464,0.023696682464454975,0.987407150084189,1.0689415003383922,Q2
56,2021_kk_077,77,0.708006999675296,0.00119189766573188,1048.81769633533,1346.50241387626,21-06-14,165,2021,Kusko,0.023398273698677464,0.023696682464454975,0.987407150084189,1.0689415003383922,Q2
57,2021_kk_081,81,0.710965883033396,0.0014476288492554,502.732247095374,599.935663482466,21-06-15,166,2021,Kusko,0.01480283452071125,0.014218009478672985,1.041132694623358,1.0689415003383922,Q2
58,2021_kk_082,82,0.707170306396466,0.00117182441293469,639.140500013441,844.020767174241,21-06-15,166,2021,Kusko,0.01480283452071125,0.014218009478672985,1.041132694623358,1.0689415003383922,Q2
59,2021_kk_083_R1,83,0.710152491157073,9.3067824050091e-4,1184.75443013246,1397.88470386364,21-06-15,166,2021,Kusko,0.01480283452071125,0.014218009478672985,1.041132694623358,1.0689415003383922,Q2
61,2021_kk_085,85,0.709708375889893,0.00158207753309732,549.219529984896,868.358410144946,21-06-16,167,2021,Kusko,0.021184872178909662,0.023696682464454975,0.8940016059499878,1.0269649341302045,Q2
62,2021_kk_086,86,0.709130624320166,0.00117763509998956,248.924251527432,516.557460944472,21-06-16,167,2021,Kusko,0.021184872178909662,0.023696682464454975,0.8940016059499878,1.0269649341302045,Q2
63,2021_kk_087,87,0.706531907444911,0.00134627003685016,410.330240228508,672.340470673663,21-06-16,167,2021,Kusko,0.021184872178909662,0.023696682464454975,0.8940016059499878,1.0269649341302045,Q2
64,2021_kk_088,88,0.706692189311994,9.2380255687641e-4,273.581524865673,540.140434840281,21-06-16,167,2021,Kusko,0.021184872178909662,0.023696682464454975,0.8940016059499878,1.0269649341302045,Q2
65,2021_kk_089_R1,89,0.709003778798796,0.0012771131520858,254.595970692445,497.740666474178,21-06-16,167,2021,Kusko,0.021184872178909662,0.023696682464454975,0.8940016059499878,1.0269649341302045,Q2
67,2021_kk_093,93,0.706526799037377,0.00130527098687698,715.492776341403,892.177670249529,21-06-18,169,2021,Kusko,0.03653820965050655,0.02843601895734597,1.2849270393761472,1.0269649341302045,Q2
68,2021_kk_094,94,0.710109837601474,0.00177636653095345,595.875692612017,842.066539271177,21-06-18,169,2021,Kusko,0.03653820965050655,0.02843601895734597,1.2849270393761472,1.0269649341302045,Q2
69,2021_kk_096,96,0.707705460135859,0.00166585869832076,617.64756623142,840.291244317764,21-06-18,169,2021,Kusko,0.03653820965050655,0.02843601895734597,1.2849270393761472,1.0269649341302045,Q2
70,2021_kk_097_R1,97,0.709947509739553,0.00189348839012,516.129018381944,727.070996713924,21-06-18,169,2021,Kusko,0.03653820965050655,0.02843601895734597,1.2849270393761472,1.0269649341302045,Q2
72,2021_kk_099,99,0.709455275183695,8.2982298218954e-4,298.843220985289,528.020849595255,21-06-18,169,2021,Kusko,0.03653820965050655,0.02843601895734597,1.2849270393761472,1.0269649341302045,Q2
76,2021_kk_102a,102,0.709935379658796,0.0011359115219848,419.236717671987,581.563590515135,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
77,2021_kk_104,104,0.707232072888215,8.7468330584722e-4,701.98876928503,925.808348071873,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
78,2021_kk_106,106,0.708207923681716,0.00117274172485826,670.917929622645,818.234210112349,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
79,2021_kk_107,107,0.708476065619422,0.00126248901456453,747.85326305518,915.682272045959,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
80,2021_kk_108,108,0.705894044568579,7.5322717920029e-4,796.460522263404,987.352688443176,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
81,2021_kk_110_r1,110,0.708872040905169,0.00181964308508596,596.297948079218,728.89383487841,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
83,2021_kk_111,111,0.70585722738319,0.00111974336104681,579.220078983232,736.63533194222,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
84,2021_kk_112,112,0.709261628549874,8.4798102078076e-4,262.862255353173,550.080067392972,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
85,2021_kk_113,113,0.707838370159375,0.00106566270926628,641.206809212949,941.418789865149,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
86,2021_kk_114,114,0.705343406845976,0.00103114546372263,617.465859052519,794.632983233337,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
87,2021_kk_115,115,0.705644332065533,0.00108486275474523,735.945861280368,919.300721376815,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
88,2021_kk_116,116,0.707081014159534,8.9755274611989e-4,757.614653475196,895.934870035587,21-06-19,170,2021,Kusko,0.02765043442275969,0.037914691943127965,0.7292802079002868,1.0269649341302045,Q2
90,2021_kk_118,118,0.707137798560789,7.2266226232605e-4,679.732294706067,798.041594128569,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
92,2021_kk_120,120,0.707679982192858,0.00109365523971986,1512.61653757358,1654.76036001999,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
93,2021_kk_121,121,0.70584873608791,7.6599387278079e-4,502.838622743436,636.643527778215,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
94,2021_kk_122,122,0.706635114915091,0.00107541560096436,635.483655794663,768.263397790331,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
95,2021_kk_124,124,0.705473007188795,8.9168569193551e-4,561.819451357593,703.973197932586,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
96,2021_kk_125,125,0.709422490344296,0.00118645552773426,391.620746567266,788.713105707153,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
97,2021_kk_128,128,0.70548189654372,9.9049593418373e-4,586.441463506771,845.31938738952,21-06-20,171,2021,Kusko,0.030691488654893493,0.03317535545023697,0.9251291580260752,1.0269649341302045,Q2
98,2021_kk_129,129,0.708715407047887,0.00110096169825293,775.554914135652,988.748706742526,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
99,2021_kk_131,131,0.705581567520922,9.3291270183761e-4,761.038085213345,1018.83775224737,21-06-22,173,2021,Kusko,0.020241424018253917,0.009478672985781991,2.135470233925788,1.0142882803616613,Q2
100,2021_kk_134_r1,134,0.706872607241354,0.00103897693723543,577.935912707546,710.024683771965,21-06-22,173,2021,Kusko,0.020241424018253917,0.009478672985781991,2.135470233925788,1.0142882803616613,Q2
101,2021_kk_136_R1,136,0.707077217025293,0.00161997268433059,331.588030322938,609.296512299277,21-06-21,172,2021,Kusko,0.0208507738363032,0.02843601895734597,0.7332522132433292,1.0142882803616613,Q2
102,2021_kk_138,138,0.709118773292524,0.0019032544701907,507.664341688737,647.92528476711,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
103,2021_kk_139,139,0.708294542678863,0.0016544919330528,622.640301635838,851.061971022169,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
104,2021_kk_141,141,0.709295641878838,0.00106314612969429,328.975437998789,492.568113126763,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
105,2021_kk_142,142,0.708074759020706,0.00214976523932123,667.866691210325,874.138785400402,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
106,2021_kk_144_R1,144,0.710398493090303,0.00145426541364724,515.871516843527,752.6400741138,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
108,2021_kk_147_R1,147,0.707270521364742,0.00138310871152306,981.888089340037,1105.34921374658,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
111,2021_kk_152_R1,152,0.705932360689404,0.0012902963882311,463.96822479733,698.058725635219,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
112,2021_kk_152,152,0.705927864343123,0.0011694010433165,628.732962368711,826.058490820993,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
113,2021_kk_153,153,0.70577147262863,0.0010088839259567901,578.326301180597,719.69095429895,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
114,2021_kk_155,155,0.709064601288336,0.00146947467800548,838.76270349192,1057.73584549602,21-06-24,175,2021,Kusko,0.027826975024250602,0.018957345971563982,1.4678729325292192,1.0142882803616613,Q2
115,2021_kk_156_r1,156,0.705772053181474,0.00109360352684264,1068.42833125313,1186.0030392196,21-06-24,175,2021,Kusko,0.027826975024250602,0.018957345971563982,1.4678729325292192,1.0142882803616613,Q2
116,2021_kk_157,157,0.709391736952878,0.00196161656720027,395.617513403403,574.574298048451,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
117,2021_kk_158,158,0.708229768684331,0.00130112788541112,648.934860164289,798.142213133233,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
118,2021_kk_160,160,0.709242052617544,0.00198800658657223,629.848710450576,905.737264205407,21-06-23,174,2021,Kusko,0.04852968254962594,0.05687203791469194,0.8533135848309228,1.0142882803616613,Q2
119,2021_kk_161,161,0.707062598377116,0.00118077501119909,597.884121258668,767.520245602759,21-06-24,175,2021,Kusko,0.027826975024250602,0.018957345971563982,1.4678729325292192,1.0142882803616613,Q2
120,2021_kk_163,163,0.709576319047713,0.00194014009363319,914.911473965622,1039.34081038287,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
121,2021_kk_164,164,0.705162508315324,0.00120429542907861,249.21677886358,475.118487694275,21-06-24,175,2021,Kusko,0.027826975024250602,0.018957345971563982,1.4678729325292192,1.0142882803616613,Q2
122,2021_kk_166,166,0.707910500065787,0.00144869978239639,677.580843491025,971.881021303564,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
123,2021_kk_169,169,0.70802569339225,0.0011363829931037,664.955329711688,954.32388353568,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
124,2021_kk_171,171,0.709561389676749,0.00168600666274341,788.068873371704,1105.78914860982,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
125,2021_kk_173,173,0.704947716343178,0.00124540184725784,445.980401500542,596.72374018091,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
126,2021_kk_175,175,0.709007270554957,0.00139202002628038,440.583815058297,756.407379487251,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
127,2021_kk_176,176,0.70736069242239,0.00108747754916014,953.379329316447,1255.25629265372,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
128,2021_kk_180_r1,180,0.707316133352868,0.00100193212787667,569.677179956227,783.741802322728,21-06-25,176,2021,Kusko,0.03637685533731593,0.037914691943127965,0.9594395595217077,1.0142882803616613,Q3
129,2021_kk_182,182,0.70859604600429,0.00139905063897788,304.382148041927,490.086822487268,21-06-26,177,2021,Kusko,0.012492620413029076,0.018957345971563982,0.6589857267872837,1.101981146223075,Q3
130,2021_kk_183,183,0.709186100895691,0.00155802578829644,609.863243224696,826.56375421756,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
131,2021_kk_184,184,0.705898790258288,0.00103896938731909,219.01844733704,496.501969411587,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
132,2021_kk_186,186,0.708928814463925,0.00131504282744873,472.264842826629,595.859528304089,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
134,2021_kk_188_r1,188,0.70526303228288,0.00180985609844569,476.20047419123,658.729744750772,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
136,2021_kk_190,190,0.705424075188603,0.00176032796757504,893.198453138819,1059.07690053859,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
137,2021_kk_194,194,0.707979149920765,0.0016563753430555,521.552045728523,751.628133584532,21-06-26,177,2021,Kusko,0.012492620413029076,0.018957345971563982,0.6589857267872837,1.101981146223075,Q3
138,2021_kk_195,195,0.705346462544573,0.00148711005181777,566.928947625368,762.835498235575,21-06-26,177,2021,Kusko,0.012492620413029076,0.018957345971563982,0.6589857267872837,1.101981146223075,Q3
139,2021_kk_197r1,197,0.708498230158461,0.00179264910637649,636.945409816744,820.861642745786,21-06-26,177,2021,Kusko,0.012492620413029076,0.018957345971563982,0.6589857267872837,1.101981146223075,Q3
140,2021_kk_201,201,0.70805461829293,5.2369626024717e-4,687.586860921651,869.46268633508,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
141,2021_kk_202,202,0.707832642081564,0.00147695530304467,811.796567762933,1039.33351472282,21-06-27,178,2021,Kusko,0.038444088832193406,0.03317535545023697,1.1588146776561155,1.101981146223075,Q3
142,2021_kk_204_R1,204,0.707990620398268,8.9168698128202e-4,682.464788719997,970.901782460773,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
143,2021_kk_205,205,0.708708016988382,0.00131191682383202,574.94830053677,791.805014975805,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
144,2021_kk_206,206,0.706322657804721,7.651540205893e-4,885.077351635712,974.683149063812,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
145,2021_kk_207,207,0.708017293032069,0.00125427560227299,732.295344614916,931.301145478135,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
146,2021_kk_209,209,0.707791734216697,8.0551920396299e-4,691.18683179779,963.369483282485,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
148,2021_kk_213,213,0.7083658070831,0.00151065158442247,617.978732988899,954.240848206303,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
150,2021_kk_217,217,0.705611849174433,0.00104841094210997,576.782542692324,793.686579027715,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
151,2021_kk_218,218,0.707774849454335,0.00114608467783191,419.092841008467,781.295504012646,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
152,2021_kk_219,219,0.708612094328427,0.00118064236810775,995.541345215106,1118.9309468778,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
153,2021_kk_220_R1,220,0.706379803746622,9.519253707987e-4,241.434561850888,597.573075788027,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
154,2021_kk_222,222,0.708516290524964,0.00166976959211371,467.38883484923,756.541968847924,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
155,2021_kk_225,225,0.70807546805071,0.00116801423155776,440.193431472122,706.420275540281,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
156,2021_kk_226,226,0.706923774352632,9.8505914099929e-4,734.02303419946,899.554382001644,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
157,2021_kk_227_a,227,0.70924292683601,0.00137597497102583,168.159418272839,394.479810670662,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
159,2021_kk_228,228,0.705570075866613,0.00129137760543034,691.830636777643,872.494638705453,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
160,2021_kk_229,229,0.707712375087727,9.6419354671947e-4,688.819025043723,854.421350124469,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
161,2021_kk_230,230,0.708730074082477,0.00134608572548278,368.580162725273,560.129536648422,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
162,2021_kk_231,231,0.705591025258622,0.00142288338977486,326.742120221801,659.03550795783,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
163,2021_kk_232_a,232,0.707682024967781,0.00187886449762307,527.669748193077,747.11335400446,21-06-28,179,2021,Kusko,0.081098576095643235,0.09004739336492891,0.9006210292726696,1.101981146223075,Q3
164,2021_kk_235,235,0.708761643827581,0.00144367675910395,553.071703848474,848.323651789591,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
165,2021_kk_237,237,0.70721536341658,0.00102512322013452,615.358599847644,871.752458130015,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
166,2021_kk_238_R1,238,0.705583093257774,8.5088703552392e-4,660.906475771311,993.327435592084,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
167,2021_kk_239,239,0.70603297708671,0.00126711993115529,729.323107983035,1037.43223482671,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
168,2021_kk_243,243,0.707672724085171,0.00119929334168902,205.12362229434,599.640494739088,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
169,2021_kk_244,244,0.705794007248645,9.8444191608202e-4,598.350612309962,831.715310362049,21-06-29,180,2021,Kusko,0.03542391574647251,0.03317535545023697,1.0677780317865284,1.101981146223075,Q3
