"Fish_id","OtoNum","natal_iso","natal_isose","natal_start","natal_end","Date","DOY","Year","Watershed"
"2015_nk_001",1,0.705685339488274,0.00100348211570886,419.772945887133,550.954853087359,NA,NA,2015,"Nush"
"2015_nk_002",2,0.706170185602116,0.00103047259564837,435.768915143533,521.713978166579,NA,NA,2015,"Nush"
"2015_nk_004",4,0.708353866605822,0.00109885912276836,405.779739519411,513.500672793608,NA,NA,2015,"Nush"
"2015_nk_005",5,0.704680697189038,0.000834768206473406,474.427580149631,573.473194213338,NA,NA,2015,"Nush"
"2015_nk_008",8,0.708492722894682,0.00103056704335202,194.457572402641,437.361155831015,NA,NA,2015,"Nush"
"2015_nk_009",9,0.704913774207942,0.00172605771841585,463.82264178564,602.560378624952,NA,NA,2015,"Nush"
"2015_nk_010",10,0.705350601597689,0.00121726313587113,61.4460203240206,219.437034153957,NA,NA,2015,"Nush"
"2015_nk_011",11,0.705420892079546,0.00124850774312979,425.958190199566,464.314774623601,NA,NA,2015,"Nush"
"2015_nk_012",12,0.704644486273863,0.000989396683958026,458.686956626802,623.428771260535,NA,NA,2015,"Nush"
"2015_nk_013_2",13,0.705938215083607,0.000998525831847015,285.962567384148,422.609413339234,NA,NA,2015,"Nush"
"2015_nk_014",14,0.706260829978572,0.000825620038942503,458.468232856113,574.509109142426,NA,NA,2015,"Nush"
"2015_nk_015",15,0.709018368609139,0.000665343864164455,307.311217528983,600.869779628463,NA,NA,2015,"Nush"
"2015_nk_017",17,0.708319217263213,0.000986226299010285,362.863692925531,520.511631355841,NA,NA,2015,"Nush"
"2015_nk_018",18,0.70812084522241,0.000859698393671969,480.568522735597,638.288907861152,NA,NA,2015,"Nush"
"2015_nk_019",19,0.708313440208054,0.000834814783399634,527.662906436822,678.75361744742,NA,NA,2015,"Nush"
"2015_nk_021",21,0.709127565665787,0.00117484419030881,361.452747521499,483.939782250603,NA,NA,2015,"Nush"
"2015_nk_022",22,0.708314938211898,0.000814262967036726,422.101310672015,553.032459688914,NA,NA,2015,"Nush"
"2015_nk_023",23,0.708377257478468,0.00094395317379804,256.547382407744,374.089084158565,NA,NA,2015,"Nush"
"2015_nk_024",24,0.709404653178981,0.000989401080339558,385.618112206783,558.860201788655,NA,NA,2015,"Nush"
"2015_nk_026",26,0.705071202104074,0.00104253426956132,283.72730772035,368.300030183085,NA,NA,2015,"Nush"
"2015_nk_027",27,0.707973986242537,0.000948310937182673,295.769249167921,409.739544802872,NA,NA,2015,"Nush"
"2015_nk_028",28,0.705862162239361,0.000937783084299461,481.142138577345,576.609338966076,NA,NA,2015,"Nush"
"2015_nk_029",29,0.709017535320644,0.000598938939795256,191.774341643161,464.707770431294,NA,NA,2015,"Nush"
"2015_nk_030_redo",30,0.704534787920396,0.000609278777710774,381.744575688584,506.919039947397,NA,NA,2015,"Nush"
"2015_nk_031_redo",31,0.704462498411658,0.000490590242443911,451.524208045769,541.600552770737,NA,NA,2015,"Nush"
"2015_nk_032",32,0.705860602089221,0.000679599987278366,397.184738514928,706.680527165595,NA,NA,2015,"Nush"
"2015_nk_033",33,0.704632611625235,0.000480321367439055,632.732063754649,732.158473812149,NA,NA,2015,"Nush"
"2015_nk_034",34,0.708468035546868,0.000539557519241167,124.184644272798,308.102758500472,NA,NA,2015,"Nush"
"2015_nk_035_1",35,0.70461263099468,0.000532348979444262,361.002691839862,488.194531620978,NA,NA,2015,"Nush"
"2015_nk_036_redo",36,0.705666589615001,0.000736369505463789,832.864606814845,963.258812051502,NA,NA,2015,"Nush"
"2015_nk_037",37,0.708688698896794,0.000626309297902793,302.645854707739,590.464107139592,NA,NA,2015,"Nush"
"2015_nk_038",38,0.705820687504095,0.000697672603387368,360.731072646897,581.376260554897,NA,NA,2015,"Nush"
"2015_nk_039",39,0.704570559596103,0.00047998858903023,779.287037720231,912.270850523711,NA,NA,2015,"Nush"
"2015_nk_040",40,0.705627779627099,0.000705966949631348,725.539245955098,870.108863838049,NA,NA,2015,"Nush"
"2015_nk_042",42,0.705728749102869,0.000705767678648542,563.297543741035,718.724425459291,NA,NA,2015,"Nush"
"2015_nk_044_redo",44,0.709231823772722,0.000854361699022438,527.655216801555,643.831585551172,NA,NA,2015,"Nush"
"2015_nk_045_redo",45,0.70457709860347,0.00101051870797144,602.262146227278,726.01225591479,NA,NA,2015,"Nush"
"2015_nk_046",46,0.705978170370958,0.000770648555903822,473.280497552253,645.761429292376,NA,NA,2015,"Nush"
"2015_nk_047",47,0.708249524730628,0.00072507844317717,320.794488805787,468.454879965962,NA,NA,2015,"Nush"
"2015_nk_048",48,0.708250513980132,0.000833552599461751,500.703549413955,598.739212240803,NA,NA,2015,"Nush"
"2015_nk_049",49,0.708922903760593,0.000659248988243153,318.965573996206,473.553569069772,NA,NA,2015,"Nush"
"2015_nk_055_redo_2",55,0.70854132174142,0.000890924660080954,380.339081645204,602.646864436168,NA,NA,2015,"Nush"
"2015_nk_057",57,0.707370447047072,0.000585175391415559,612.410409964674,758.000381886682,NA,NA,2015,"Nush"
"2015_nk_058",58,0.705213506164811,0.000716586157094053,494.588221956299,611.42069638678,NA,NA,2015,"Nush"
"2015_nk_060",60,0.707061130046052,0.0007948411802468,384.060918344355,541.595745085915,NA,NA,2015,"Nush"
"2015_nk_061",61,0.706218158538461,0.000966160030398294,65.3208505875826,210.586437644894,NA,NA,2015,"Nush"
"2015_nk_062_redo",62,0.705778406047365,0.00092259930526466,270.45836541946,459.741164109219,NA,NA,2015,"Nush"
"2015_nk_063",63,0.706263027551208,0.000731615134047611,52.6895514595383,208.383933805752,NA,NA,2015,"Nush"
"2015_nk_064",64,0.708411484813073,0.000889284607806918,331.310435941845,545.347534575403,NA,NA,2015,"Nush"
"2015_nk_065",65,0.706046924423903,0.000978222651329355,515.741049755407,730.012191957524,NA,NA,2015,"Nush"
"2015_nk_067",67,0.708972944313064,0.000757439936169957,382.966929626456,442.212296336974,NA,NA,2015,"Nush"
"2015_nk_070",70,0.70602895736183,0.000680806682364015,475.407311152283,643.374061259168,NA,NA,2015,"Nush"
"2015_nk_071",71,0.705775242314863,0.00050595570309131,61.3856892453817,216.255906943595,NA,NA,2015,"Nush"
"2015_nk_072",72,0.707871230651047,0.000774520105470733,521.697948112121,679.460534439532,NA,NA,2015,"Nush"
"2015_nk_074",74,0.706004805881773,0.000493085892507262,480.988612544823,629.459754359794,NA,NA,2015,"Nush"
"2015_nk_075",75,0.708633195185362,0.00077257372057058,330.099564721805,383.148612787433,NA,NA,2015,"Nush"
"2015_nk_077_2",77,0.704675713542048,0.000549940923847608,401.648410929454,551.449363710515,NA,NA,2015,"Nush"
"2015_nk_079",79,0.708773906401508,0.00110565641561237,380.721105179284,598.286724112266,NA,NA,2015,"Nush"
"2015_nk_081",81,0.70813853088835,0.0011298183477054,276.780793744422,546.433582808788,NA,NA,2015,"Nush"
"2015_nk_082",82,0.705924922011765,0.000866367040034953,456.428500808552,581.670942286867,NA,NA,2015,"Nush"
"2015_nk_083",83,0.705717044804839,0.0013302763729438,54.6069959007477,262.072156249847,NA,NA,2015,"Nush"
"2015_nk_084",84,0.707937425161643,0.000661020943596612,296.55535426969,364.00488620285,NA,NA,2015,"Nush"
"2015_nk_085",85,0.709063464016704,0.000749109881107542,287.050899446715,416.962340077341,NA,NA,2015,"Nush"
"2015_nk_088",88,0.708274171827344,0.000897833851552675,373.462959424035,572.882005899462,NA,NA,2015,"Nush"
"2015_nk_090",90,0.706180082468363,0.00108225948440772,615.596937937987,812.486762079897,NA,NA,2015,"Nush"
"2015_nk_091",91,0.705838609813303,0.00080642535155703,416.553525695703,600.089919978184,NA,NA,2015,"Nush"
"2015_nk_092",92,0.707910005902592,0.00102354008798112,641.904644043554,829.904708760798,NA,NA,2015,"Nush"
"2015_nk_093",93,0.705706930572568,0.000838979259823634,597.390619804731,683.865524427385,NA,NA,2015,"Nush"
"2015_nk_094",94,0.706996248372151,0.00114339829992227,554.065480104608,669.180902179301,NA,NA,2015,"Nush"
"2015_nk_095",95,0.704659027621623,0.000797673488653577,291.663736583989,423.99881861988,NA,NA,2015,"Nush"
"2015_nk_096_redo",96,0.70892133377287,0.000971832467055034,339.190063370311,654.71917673351,NA,NA,2015,"Nush"
"2015_nk_097",97,0.704745552870125,0.000878350372482161,733.873894262491,963.062955379527,NA,NA,2015,"Nush"
"2015_nk_098",98,0.705882420346083,0.000975282320719704,862.869510509938,1031.40533118909,NA,NA,2015,"Nush"
"2015_nk_099",99,0.708397555824208,0.00110028593956488,812.334276256429,947.103864475484,NA,NA,2015,"Nush"
"2015_nk_100",100,0.705037702968997,0.000703225924890657,357.212820795207,506.976748728636,NA,NA,2015,"Nush"
"2015_nk_101",101,0.705824645370954,0.00085984644834084,624.405204162208,715.353597594733,NA,NA,2015,"Nush"
"2015_nk_102",102,0.706005631383856,0.000888269648419845,467.124613634839,626.338916853299,NA,NA,2015,"Nush"
"2015_nk_103",103,0.708273392646461,0.000547799754485111,401.299529017859,624.550989013699,NA,NA,2015,"Nush"
"2015_nk_104",104,0.708679305438877,0.00130389498043271,391.944880670709,574.613768079017,NA,NA,2015,"Nush"
"2015_nk_105",105,0.707701834090774,0.00110834190501806,574.40356700962,746.673971414083,NA,NA,2015,"Nush"
"2015_nk_106",106,0.706092723125623,0.00113314003349467,452.013379201201,662.478509555688,NA,NA,2015,"Nush"
"2015_nk_107",107,0.704894121562649,0.000704268129645723,547.845951223938,691.080331317822,NA,NA,2015,"Nush"
"2015_nk_108_redo",108,0.707054920508239,0.000678319394004076,194.043061681593,315.728640929614,NA,NA,2015,"Nush"
"2015_nk_109",109,0.706557541012789,0.000629847404460053,429.821578218819,606.910817749471,NA,NA,2015,"Nush"
"2015_nk_110_redo",110,0.704388934029494,0.000882462417309004,490.898392584701,668.023393487276,NA,NA,2015,"Nush"
"2015_nk_111_redo",111,0.706077037423274,0.000631892703177592,550.449442638197,728.4132021681,NA,NA,2015,"Nush"
"2015_nk_112_redo2",112,NA,NA,811.674816365935,388.31807003986,NA,NA,2015,"Nush"
"2015_nk_113",113,0.705965678310422,0.000848035721516627,567.422093998864,762.255113270814,NA,NA,2015,"Nush"
"2015_nk_114_redo",114,0.705111279105497,0.00100639186841852,373.516522381882,464.238274988985,NA,NA,2015,"Nush"
"2015_nk_115",115,0.705859888524282,0.000710520561510448,495.163084796832,637.414892671521,NA,NA,2015,"Nush"
"2015_nk_116_1",116,0.705796398120883,0.00126266214958858,390.789405800164,585.169610962941,NA,NA,2015,"Nush"
"2015_nk_116_2",116,0.704719321681662,0.000815770583407163,614.768404957352,746.248870910879,NA,NA,2015,"Nush"
"2015_nk_117",117,0.709094747585762,0.000699307251963025,343.343167172807,492.123999685646,NA,NA,2015,"Nush"
"2015_nk_118",118,0.707941403648371,0.00107155130949251,541.63107205457,713.200776208231,NA,NA,2015,"Nush"
"2015_nk_119",119,0.704474523155481,0.000867690077528133,572.848131926773,719.214005951109,NA,NA,2015,"Nush"
"2015_nk_120",120,0.70569698595899,0.00108154814819492,516.831969067404,652.361813440697,NA,NA,2015,"Nush"
"2015_nk_121",121,0.704657533944647,0.000623095092879492,410.383137562916,538.538680917186,NA,NA,2015,"Nush"
"2015_nk_122_redoB",122,0.707158527117056,0.000981061282514752,568.787006900616,755.509591923182,NA,NA,2015,"Nush"
"2015_nk_123_redo2",123,NA,NA,646.997071507252,166.567340755092,NA,NA,2015,"Nush"
"2015_nk_124_redo",124,0.705979104704646,0.000839399120887537,539.90114510361,657.53955005689,NA,NA,2015,"Nush"
"2015_nk_125",125,0.704876521760355,0.00105103380873458,172.841052568711,398.082514635162,NA,NA,2015,"Nush"
"2015_nk_126_redo",126,0.706226240805558,0.00100177559722105,491.040890643873,626.533877148703,NA,NA,2015,"Nush"
"2015_nk_127",127,0.706096758534984,0.000687105176613155,277.895413404814,449.700886578443,NA,NA,2015,"Nush"
"2015_nk_128",128,0.706936463946739,0.000794862905406424,488.757883562566,642.625012867746,NA,NA,2015,"Nush"
"2015_nk_129",129,0.708168326110234,0.000971212045059339,428.949392655433,569.42313398616,NA,NA,2015,"Nush"
"2015_nk_130_redo",130,0.705978003114841,0.000843127020964872,391.239612878632,563.611073075879,NA,NA,2015,"Nush"
"2015_nk_131",131,0.705284962689237,0.000881239395539278,376.122492045627,502.98391344809,NA,NA,2015,"Nush"
"2015_nk_132",132,0.704832636040232,0.000536589968668774,667.535853835612,855.593782400719,NA,NA,2015,"Nush"
"2015_nk_133",133,0.705523900356049,0.000809016073313316,372.153270253469,572.3677832238,NA,NA,2015,"Nush"
"2015_nk_134_1",134,0.704621008884582,0.000753019946038708,470.077612535667,628.087183317197,NA,NA,2015,"Nush"
"2015_nk_135",135,0.708011950639885,0.000603516818987612,480.058115141198,601.773505736771,NA,NA,2015,"Nush"
"2015_nk_136",136,0.705967968431869,0.000673637273427584,399.622609576941,513.283125458467,NA,NA,2015,"Nush"
"2015_nk_137_redo",137,0.705977806650192,0.000843181786131081,506.861593434354,642.784851860607,NA,NA,2015,"Nush"
"2015_nk_138",138,0.705720834003997,0.000544156058236086,427.163054511625,520.217439311182,NA,NA,2015,"Nush"
"2015_nk_139",139,0.706850732735591,0.000527166341958139,439.399181203073,532.789884311904,NA,NA,2015,"Nush"
"2015_nk_140_redo",140,0.704489176292525,0.000768948450223816,560.036830347711,684.389050218962,NA,NA,2015,"Nush"
"2015_nk_141",141,0.705792261453333,0.000775335494698643,486.651393079747,606.140366931957,NA,NA,2015,"Nush"
"2015_nk_142",142,0.706101451182081,0.000664887030516226,474.61992283329,641.637529950516,NA,NA,2015,"Nush"
"2015_nk_143",143,0.705737255914989,0.000592692161880949,461.857240620869,569.262967318665,NA,NA,2015,"Nush"
"2015_nk_144",144,0.706904793098722,0.00052424595184892,434.258790495255,564.028365624312,NA,NA,2015,"Nush"
"2015_nk_145_redo",145,0.708405842981987,0.00058159804269325,430.69506129776,589.1643869559,NA,NA,2015,"Nush"
"2015_nk_146",146,0.705760132127591,0.000475171547407798,474.326731831708,582.069901165179,NA,NA,2015,"Nush"
"2015_nk_147_redo",147,0.704778218864594,0.000752709150978353,334.421113678131,438.786851029819,NA,NA,2015,"Nush"
"2015_nk_148",148,0.707136090377956,0.000813292854713524,496.88036978392,610.960966291618,NA,NA,2015,"Nush"
"2015_nk_149_redo",149,0.707737918089932,0.00111211753867879,116.604140874926,587.726246833218,NA,NA,2015,"Nush"
"2015_nk_150",150,0.704348151773741,0.000986896482924923,459.592959172555,602.51026252335,NA,NA,2015,"Nush"
"2015_nk_151_redo_1",151,0.708751674069174,0.000718498977664858,291.950431234268,512.743668439043,NA,NA,2015,"Nush"
"2015_nk_152_redo_1",152,0.706077917922131,0.000693151597338689,619.692537500166,788.572018006031,NA,NA,2015,"Nush"
