"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
372,194.928,0.714116844826457,0.356802503077061,389.856,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
373,195.452,0.711963728946824,0.48384619192533,390.904,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
374,195.976,0.713951087633336,0.469246123762978,391.952,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
375,196.5,0.71478668593356,0.439594133826306,393,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
376,197.024,0.714949706874372,0.420302841457691,394.048,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
377,197.548,0.713977710943346,0.405697302319461,395.096,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
378,198.072,0.716535655119684,0.384440441690922,396.144,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
379,198.596,0.713901093910671,0.382993050028703,397.192,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
380,199.12,0.712311442044138,0.379884363921319,398.24,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
381,199.644,0.71295341812479,0.359868606250578,399.288,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
382,200.168,0.714238802699047,0.349534822798094,400.336,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
383,200.692,0.714054027951877,0.335620698988253,401.384,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
384,201.216,0.712840073729363,0.322170378267012,402.432,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
385,201.74,0.7104995936646,0.310831328581525,403.48,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
386,202.264,0.711950971295593,0.300774680607653,404.528,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
387,202.788,0.714154897508324,0.289811646634722,405.576,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
388,203.312,0.71840787655131,0.276304486867119,406.624,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
389,203.836,0.71865415889696,0.272475513025258,407.672,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
390,204.36,0.713605806450449,0.263582361181339,408.72,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
391,204.884,0.714702832929223,0.251793555632318,409.768,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
392,205.408,0.712859335873909,0.241471122200468,410.816,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
393,205.932,0.712476253136984,0.237116719015214,411.864,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
394,206.456,0.715387361067062,0.230714358497294,412.912,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
395,206.98,0.710740446653171,0.232725354419944,413.96,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
396,207.504,0.7144753373967,0.227251033689586,415.008,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
397,208.028,0.708710564690827,0.227203247424254,416.056,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
398,208.552,0.70925742793843,0.225757961451459,417.104,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
399,209.076,0.719634049090358,0.213390186928786,418.152,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
400,209.6,0.7183589216159,0.202732261806117,419.2,"2019_yk_007a","Yukon",2019,NA,NA,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
401,210.124,0.718567730993545,0.210990331270373,420.248,"2019_yk_007a","Yukon",2019,0.713482019019448,0.28452080997116,NA,742.992661368358,878.65752509731,1454.624,0.714756618723119
402,210.648,0.710382247118094,0.211859315564004,421.296,"2019_yk_007a","Yukon",2019,0.71345197268093,0.283430854030435,-0.00108995594072575,742.992661368358,878.65752509731,1454.624,0.714756618723119
403,211.172,0.714025451546545,0.213431071204872,422.344,"2019_yk_007a","Yukon",2019,0.713424172932728,0.280186410614005,-0.00324444341642965,742.992661368358,878.65752509731,1454.624,0.714756618723119
404,211.696,0.715860732606304,0.21345623151406,423.392,"2019_yk_007a","Yukon",2019,0.713422037320922,0.277127497800462,-0.00305891281354276,742.992661368358,878.65752509731,1454.624,0.714756618723119
405,212.22,0.71625827595711,0.217933296597018,424.44,"2019_yk_007a","Yukon",2019,0.713329690366382,0.274528795433748,-0.00259870236671461,742.992661368358,878.65752509731,1454.624,0.714756618723119
406,212.744,0.713273174972094,0.219591412761827,425.488,"2019_yk_007a","Yukon",2019,0.7132884628346,0.272252029640627,-0.00227676579312053,742.992661368358,878.65752509731,1454.624,0.714756618723119
407,213.268,0.714564572832219,0.22480286070602,426.536,"2019_yk_007a","Yukon",2019,0.713317347314293,0.270294441437616,-0.00195758820301112,742.992661368358,878.65752509731,1454.624,0.714756618723119
408,213.792,0.707778775977351,0.226984671341056,427.584,"2019_yk_007a","Yukon",2019,0.713282096532185,0.268748629572959,-0.00154581186465697,742.992661368358,878.65752509731,1454.624,0.714756618723119
409,214.316,0.70930112198,0.232570681035672,428.632,"2019_yk_007a","Yukon",2019,0.713293951611424,0.267240679138237,-0.00150795043472207,742.992661368358,878.65752509731,1454.624,0.714756618723119
410,214.84,0.713977380385995,0.235806217092732,429.68,"2019_yk_007a","Yukon",2019,0.713204055792154,0.26579722816488,-0.00144345097335652,742.992661368358,878.65752509731,1454.624,0.714756618723119
411,215.364,0.715231258929882,0.240984922462355,430.728,"2019_yk_007a","Yukon",2019,0.713269177897047,0.264648499108492,-0.00114872905638863,742.992661368358,878.65752509731,1454.624,0.714756618723119
412,215.888,0.709325995272956,0.243813727841199,431.776,"2019_yk_007a","Yukon",2019,0.713274220992274,0.26370333835089,-0.000945160757602093,742.992661368358,878.65752509731,1454.624,0.714756618723119
413,216.412,0.710434831080841,0.250452719337578,432.824,"2019_yk_007a","Yukon",2019,0.713207770741739,0.262882843822477,-0.000820494528412874,742.992661368358,878.65752509731,1454.624,0.714756618723119
414,216.936,0.71364633317709,0.251957853242187,433.872,"2019_yk_007a","Yukon",2019,0.713167623478573,0.262172435022943,-0.000710408799533935,742.992661368358,878.65752509731,1454.624,0.714756618723119
415,217.46,0.712953052263444,0.254181439208704,434.92,"2019_yk_007a","Yukon",2019,0.71321231799851,0.26170388864444,-0.000468546378502521,742.992661368358,878.65752509731,1454.624,0.714756618723119
416,217.984,0.713195408009364,0.263741116086625,435.968,"2019_yk_007a","Yukon",2019,0.713172092618636,0.261389048321263,-0.000314840323177634,742.992661368358,878.65752509731,1454.624,0.714756618723119
417,218.508,0.715333311795908,0.260187663583359,437.016,"2019_yk_007a","Yukon",2019,0.713163283212112,0.261149013766864,-0.00024003455439886,742.992661368358,878.65752509731,1454.624,0.714756618723119
418,219.032,0.711802391504233,0.257531451528214,438.064,"2019_yk_007a","Yukon",2019,0.713076710951972,0.261186106235762,3.70924688984919e-05,742.992661368358,878.65752509731,1454.624,0.714756618723119
419,219.556,0.713728091000004,0.275048625605876,439.112,"2019_yk_007a","Yukon",2019,0.712988981879505,0.261319020566266,0.000132914330503442,742.992661368358,878.65752509731,1454.624,0.714756618723119
420,220.08,0.709184302769568,0.279729020691737,440.16,"2019_yk_007a","Yukon",2019,0.713021851165151,0.261519295448618,0.000200274882351914,742.992661368358,878.65752509731,1454.624,0.714756618723119
421,220.604,0.71087535272508,0.287302588062227,441.208,"2019_yk_007a","Yukon",2019,0.712982398583085,0.261924168732365,0.000404873283747276,742.992661368358,878.65752509731,1454.624,0.714756618723119
422,221.128,0.71513409675859,0.287169222626128,442.256,"2019_yk_007a","Yukon",2019,0.713019605171347,0.262430235900911,0.000506067168546565,742.992661368358,878.65752509731,1454.624,0.714756618723119
423,221.652,0.710778969991086,0.287642849156316,443.304,"2019_yk_007a","Yukon",2019,0.713081958284545,0.262923771343909,0.000493535442997628,742.992661368358,878.65752509731,1454.624,0.714756618723119
424,222.176,0.717600132211347,0.283477936963474,444.352,"2019_yk_007a","Yukon",2019,0.713073915425616,0.263553793535681,0.000630022191771495,742.992661368358,878.65752509731,1454.624,0.714756618723119
425,222.7,0.711525003448818,0.284584791871436,445.4,"2019_yk_007a","Yukon",2019,0.713090110634162,0.264011342477087,0.000457548941405983,742.992661368358,878.65752509731,1454.624,0.714756618723119
426,223.224,0.715251315702968,0.293409583495648,446.448,"2019_yk_007a","Yukon",2019,0.713000343265666,0.264583898109246,0.000572555632159466,742.992661368358,878.65752509731,1454.624,0.714756618723119
427,223.748,0.708559399519524,0.293415016183914,447.496,"2019_yk_007a","Yukon",2019,0.713123581203187,0.265144795233532,0.00056089712428592,742.992661368358,878.65752509731,1454.624,0.714756618723119
428,224.272,0.711465850267866,0.290813193449293,448.544,"2019_yk_007a","Yukon",2019,0.7131399190327,0.265775595183795,0.000630799950263439,742.992661368358,878.65752509731,1454.624,0.714756618723119
429,224.796,0.715035362493754,0.296162922014944,449.592,"2019_yk_007a","Yukon",2019,0.712999960119092,0.266439807501426,0.000664212317630253,742.992661368358,878.65752509731,1454.624,0.714756618723119
430,225.32,0.714376378894833,0.293168126630102,450.64,"2019_yk_007a","Yukon",2019,0.712861437549156,0.267409447578672,0.000969640077246203,742.992661368358,878.65752509731,1454.624,0.714756618723119
431,225.844,0.715038725483207,0.295110462863904,451.688,"2019_yk_007a","Yukon",2019,0.712779854207619,0.268210234559955,0.000800786981283608,742.992661368358,878.65752509731,1454.624,0.714756618723119
432,226.368,0.712314064515397,0.291405146633515,452.736,"2019_yk_007a","Yukon",2019,0.712798011501066,0.269039555676753,0.000829321116797899,742.992661368358,878.65752509731,1454.624,0.714756618723119
433,226.892,0.710295744054664,0.289179586939552,453.784,"2019_yk_007a","Yukon",2019,0.712800099795669,0.269900521497715,0.000860965820961734,742.992661368358,878.65752509731,1454.624,0.714756618723119
434,227.416,0.713822950925005,0.285711354950412,454.832,"2019_yk_007a","Yukon",2019,0.712721716155001,0.270831017622698,0.000930496124982583,742.992661368358,878.65752509731,1454.624,0.714756618723119
435,227.94,0.70924586866119,0.283671991823431,455.88,"2019_yk_007a","Yukon",2019,0.712641234399711,0.271574775492614,0.000743757869916761,742.992661368358,878.65752509731,1454.624,0.714756618723119
436,228.464,0.712476054967424,0.283696893870461,456.928,"2019_yk_007a","Yukon",2019,0.712656989904351,0.272225056374008,0.000650280881393295,742.992661368358,878.65752509731,1454.624,0.714756618723119
437,228.988,0.715710779724923,0.288242010138793,457.976,"2019_yk_007a","Yukon",2019,0.712587139206905,0.272940899191135,0.00071584281712711,742.992661368358,878.65752509731,1454.624,0.714756618723119
438,229.512,0.714420608193182,0.291691729811507,459.024,"2019_yk_007a","Yukon",2019,0.712672562246914,0.273685289126213,0.000744389935077971,742.992661368358,878.65752509731,1454.624,0.714756618723119
439,230.036,0.714612398665055,0.29251602394538,460.072,"2019_yk_007a","Yukon",2019,0.712718550767769,0.274225032973423,0.000539743847209728,742.992661368358,878.65752509731,1454.624,0.714756618723119
440,230.56,0.706917692887898,0.293277305519926,461.12,"2019_yk_007a","Yukon",2019,0.712683695154314,0.274802435718039,0.000577402744615985,742.992661368358,878.65752509731,1454.624,0.714756618723119
441,231.084,0.716860744418418,0.290944862867261,462.168,"2019_yk_007a","Yukon",2019,0.712623292446376,0.275217623231176,0.000415187513137072,742.992661368358,878.65752509731,1454.624,0.714756618723119
442,231.608,0.71454138841266,0.292825177341966,463.216,"2019_yk_007a","Yukon",2019,0.712774994203344,0.275572538127993,0.000354914896817549,742.992661368358,878.65752509731,1454.624,0.714756618723119
443,232.132,0.71006701291978,0.286391027283483,464.264,"2019_yk_007a","Yukon",2019,0.712835895022614,0.275910072310786,0.000337534182792365,742.992661368358,878.65752509731,1454.624,0.714756618723119
444,232.656,0.710431237939392,0.279545850294974,465.312,"2019_yk_007a","Yukon",2019,0.712819677960702,0.276280890612942,0.000370818302156184,742.992661368358,878.65752509731,1454.624,0.714756618723119
445,233.18,0.713181264860794,0.282718545871376,466.36,"2019_yk_007a","Yukon",2019,0.712808198171315,0.276563883035382,0.00028299242244012,742.992661368358,878.65752509731,1454.624,0.714756618723119
446,233.704,0.709537448503196,0.281884261216993,467.408,"2019_yk_007a","Yukon",2019,0.712771072942277,0.276613007425902,4.91243905198502e-05,742.992661368358,878.65752509731,1454.624,0.714756618723119
447,234.228,0.713626333116842,0.275409573370789,468.456,"2019_yk_007a","Yukon",2019,0.712748597616824,0.276641088583931,2.8081158029436e-05,742.992661368358,878.65752509731,1454.624,0.714756618723119
