"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.70916,1.593285,0.524,1.048,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
2,1.048,0.70954,1.789751,1.048,2.096,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
3,1.572,0.709292,1.7313,1.572,3.144,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
4,2.096,0.709086,1.735513,2.096,4.192,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
5,2.62,0.709364,1.715713,2.62,5.24,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
6,3.144,0.709681,1.799157,3.144,6.288,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
7,3.668,0.708928,1.801598,3.668,7.336,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
8,4.192,0.708723,1.803939,4.192,8.384,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
9,4.716,0.709272,1.750817,4.716,9.432,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
10,5.24,0.708628,1.76972,5.24,10.48,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
11,5.764,0.708894,1.806937,5.764,11.528,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
12,6.288,0.709012,1.852259,6.288,12.576,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
13,6.812,0.709188,1.825269,6.812,13.624,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
14,7.336,0.709532,1.815463,7.336,14.672,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
15,7.86,0.708963,1.812152,7.86,15.72,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
16,8.384,0.709452,1.856344,8.384,16.768,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
17,8.908,0.709195,1.810932,8.908,17.816,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
18,9.432,0.708603,1.828554,9.432,18.864,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
19,9.956,0.709043,1.798872,9.956,19.912,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
20,10.48,0.708681,1.803671,10.48,20.96,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
21,11.004,0.708829,1.815609,11.004,22.008,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
22,11.528,0.708811,1.786113,11.528,23.056,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
23,12.052,0.709349,1.77998,12.052,24.104,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
24,12.576,0.70936,1.830422,12.576,25.152,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
25,13.1,0.708632,1.834316,13.1,26.2,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
26,13.624,0.708881,1.824593,13.624,27.248,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
27,14.148,0.709646,1.840461,14.148,28.296,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
28,14.672,0.709101,1.85912,14.672,29.344,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
29,15.196,0.708681,1.859199,15.196,30.392,"2011_nk_125","Nush",2011,NA,NA,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
30,15.72,0.70864,1.834922,15.72,31.44,"2011_nk_125","Nush",2011,0.709200533333333,1.83945551666667,NA,1562.06705269325,1713.36844688673,2238.528,0.7086556875
31,16.244,0.709653,1.814812,16.244,32.488,"2011_nk_125","Nush",2011,0.70921485,1.84485498333333,0.00539946666666657,1562.06705269325,1713.36844688673,2238.528,0.7086556875
32,16.768,0.708653,1.831957,16.768,33.536,"2011_nk_125","Nush",2011,0.709215066666667,1.8463233,0.00146831666666669,1562.06705269325,1713.36844688673,2238.528,0.7086556875
33,17.292,0.709031,1.891027,17.292,34.584,"2011_nk_125","Nush",2011,0.7092088,1.84921233333333,0.00288903333333335,1562.06705269325,1713.36844688673,2238.528,0.7086556875
34,17.816,0.709435,1.839838,17.816,35.632,"2011_nk_125","Nush",2011,0.709197516666667,1.85187586666667,0.00266353333333336,1562.06705269325,1713.36844688673,2238.528,0.7086556875
35,18.34,0.709211,1.804477,18.34,36.68,"2011_nk_125","Nush",2011,0.7091938,1.85493791666667,0.00306205000000004,1562.06705269325,1713.36844688673,2238.528,0.7086556875
36,18.864,0.709384,1.831596,18.864,37.728,"2011_nk_125","Nush",2011,0.7091849,1.85737171666667,0.00243379999999993,1562.06705269325,1713.36844688673,2238.528,0.7086556875
37,19.388,0.709473,1.847726,19.388,38.776,"2011_nk_125","Nush",2011,0.709187483333333,1.85953795,0.00216623333333343,1562.06705269325,1713.36844688673,2238.528,0.7086556875
38,19.912,0.709534,1.852152,19.912,39.824,"2011_nk_125","Nush",2011,0.70919555,1.86184838333333,0.00231043333333347,1562.06705269325,1713.36844688673,2238.528,0.7086556875
39,20.436,0.708842,1.869799,20.436,40.872,"2011_nk_125","Nush",2011,0.7091853,1.86377686666667,0.00192848333333306,1562.06705269325,1713.36844688673,2238.528,0.7086556875
40,20.96,0.709339,1.883875,20.96,41.92,"2011_nk_125","Nush",2011,0.709178033333333,1.86704943333333,0.00327256666666687,1562.06705269325,1713.36844688673,2238.528,0.7086556875
41,21.484,0.709887,1.901398,21.484,42.968,"2011_nk_125","Nush",2011,0.709188366666667,1.86747386666667,0.000424433333333196,1562.06705269325,1713.36844688673,2238.528,0.7086556875
42,22.008,0.708578,1.901328,22.008,44.016,"2011_nk_125","Nush",2011,0.709184183333333,1.8684374,0.000963533333333322,1562.06705269325,1713.36844688673,2238.528,0.7086556875
43,22.532,0.709307,1.960699,22.532,45.064,"2011_nk_125","Nush",2011,0.70918015,1.86924286666667,0.000805466666666588,1562.06705269325,1713.36844688673,2238.528,0.7086556875
44,23.056,0.710052,1.913056,23.056,46.112,"2011_nk_125","Nush",2011,0.7091749,1.87007145,0.000828583333333466,1562.06705269325,1713.36844688673,2238.528,0.7086556875
45,23.58,0.709584,1.849535,23.58,47.16,"2011_nk_125","Nush",2011,0.709176116666667,1.87206025,0.0019887999999999,1562.06705269325,1713.36844688673,2238.528,0.7086556875
46,24.104,0.708889,1.870937,24.104,48.208,"2011_nk_125","Nush",2011,0.7091634,1.87243918333333,0.000378933333333276,1562.06705269325,1713.36844688673,2238.528,0.7086556875
47,24.628,0.709301,1.921752,24.628,49.256,"2011_nk_125","Nush",2011,0.709172016666667,1.87388728333333,0.00144809999999995,1562.06705269325,1713.36844688673,2238.528,0.7086556875
