"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
122,63.928,0.708354417338248,0.363124998231072,"2015_yk_396b","Yukon",2015,127.856,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
123,64.452,0.708398199185065,1.31916719119984,"2015_yk_396b","Yukon",2015,128.904,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
124,64.976,0.708306481110411,1.74194072073883,"2015_yk_396b","Yukon",2015,129.952,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
125,65.5,0.708910259280871,1.81615816267155,"2015_yk_396b","Yukon",2015,131,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
126,66.024,0.707933757267287,1.68995740378785,"2015_yk_396b","Yukon",2015,132.048,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
127,66.548,0.708676026873722,1.64328916985436,"2015_yk_396b","Yukon",2015,133.096,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
128,67.072,0.708173591878837,1.61840059534864,"2015_yk_396b","Yukon",2015,134.144,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
129,67.596,0.708564475195715,1.59555912712152,"2015_yk_396b","Yukon",2015,135.192,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
130,68.12,0.708452266115971,1.53578264385854,"2015_yk_396b","Yukon",2015,136.24,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
131,68.644,0.708388638628239,1.5082065688577,"2015_yk_396b","Yukon",2015,137.288,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
132,69.168,0.708177720139026,1.5125009836298,"2015_yk_396b","Yukon",2015,138.336,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
133,69.692,0.708470121474167,1.48430227309639,"2015_yk_396b","Yukon",2015,139.384,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
134,70.216,0.707857249637546,1.41349896676248,"2015_yk_396b","Yukon",2015,140.432,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
135,70.74,0.708196912335648,1.40288955658213,"2015_yk_396b","Yukon",2015,141.48,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
136,71.264,0.708493071125271,1.44881763789835,"2015_yk_396b","Yukon",2015,142.528,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
137,71.788,0.707502093172479,1.42967219341408,"2015_yk_396b","Yukon",2015,143.576,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
138,72.312,0.708100195564285,1.424164804031,"2015_yk_396b","Yukon",2015,144.624,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
139,72.836,0.70847169364278,1.44593177941133,"2015_yk_396b","Yukon",2015,145.672,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
140,73.36,0.70937954658425,1.44005434833293,"2015_yk_396b","Yukon",2015,146.72,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
141,73.884,0.709098281237677,1.35568504601725,"2015_yk_396b","Yukon",2015,147.768,NA,NA,NA,415.816703944155,521.187282970146,963.112,0.707600269411468
