"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.707859,1.901819,0.524,1.048,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
2,1.048,0.709208,2.14373,1.048,2.096,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
3,1.524,0.708581,2.145894,1.572,3.144,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
4,2.048,0.708724,2.285021,2.096,4.192,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
5,2.524,0.708319,2.228564,2.62,5.24,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
6,3.048,0.70834,2.010335,3.144,6.288,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
7,3.524,0.708053,1.884955,3.668,7.336,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
8,4.048,0.709015,1.786634,4.192,8.384,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
9,4.524,0.709005,1.696672,4.716,9.432,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
10,5.048,0.708456,1.584726,5.24,10.48,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
11,5.524,0.708231,1.54023,5.764,11.528,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
12,6.048,0.708478,1.408914,6.288,12.576,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
13,6.524,0.708685,1.473764,6.812,13.624,"2011_nk_242","Nush",2011,NA,NA,NA,971.936236348939,1055.18754133179,1481.872,0.705815987341772
