"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
30,0.603774007986225,0.709459438603082,15.72,31.44,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
31,1.30580989416155,0.707603427852348,16.244,32.488,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
32,1.44659877710596,0.707802121572829,16.768,33.536,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
33,1.42544933264091,0.708465491598415,17.292,34.584,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
34,1.429504868572,0.708144789414447,17.816,35.632,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
35,1.4115000145926,0.708336020582522,18.34,36.68,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
36,1.41414083653522,0.707104138181232,18.864,37.728,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
37,1.43111461684602,0.707803647226541,19.388,38.776,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
38,1.39233542301902,0.708594803266072,19.912,39.824,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
39,1.40089244381903,0.707539630929538,20.436,40.872,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
40,1.42554904950893,0.70769487300225,20.96,41.92,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
41,1.42826160252568,0.707349786077789,21.484,42.968,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
42,1.45920319363308,0.708009710504766,22.008,44.016,"2015_nk_232_redo","Nush",2015,NA,NA,NA,312.497188962631,467.922311833645,989.312,0.705735490266277
