"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
20,0.64957069265504,0.709070785647388,10.48,20.96,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
21,1.12144354488745,0.708070184799545,11.004,22.008,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
22,1.23259899692989,0.708389262315405,11.528,23.056,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
23,1.2047488073785,0.707940165259056,12.052,24.104,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
24,1.23951875142985,0.70922485101008,12.576,25.152,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
25,1.2379192770467,0.708027590549857,13.1,26.2,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
26,1.19448076668002,0.708985759054605,13.624,27.248,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
27,1.17209377914276,0.709198396269154,14.148,28.296,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
28,1.21551543983491,0.708538984882193,14.672,29.344,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
29,1.18176147912596,0.70763711341043,15.196,30.392,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
30,1.11257594700135,0.708572506485021,15.72,31.44,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
31,1.0938855493832,0.707665485626396,16.244,32.488,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
32,1.12243693519944,0.708238731874385,16.768,33.536,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
33,1.0821432629334,0.708180429836038,17.292,34.584,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
34,1.03021303366231,0.707661892262742,17.816,35.632,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
35,1.07416342816124,0.709578702210725,18.34,36.68,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
36,1.05554914429536,0.709080104702842,18.864,37.728,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
37,0.989306784176927,0.70821429307361,19.388,38.776,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
38,0.989465371382938,0.709148997793736,19.912,39.824,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
39,1.05478554038243,0.707817626656369,20.436,40.872,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
40,1.07689441014589,0.708573854910582,20.96,41.92,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
41,1.02583763327555,0.708227011143319,21.484,42.968,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
42,1.04454611680269,0.708512253471732,22.008,44.016,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
43,1.05750625582708,0.70799451892229,22.532,45.064,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
44,1.07274963078698,0.709586352378351,23.056,46.112,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
45,1.04344187683249,0.709031410046582,23.58,47.16,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
46,1.00836392926337,0.710403012197387,24.104,48.208,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
47,1.03488030315295,0.708111279733474,24.628,49.256,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
48,1.06369545604647,0.709037887913366,25.152,50.304,"2015_nk_116_1","Nush",2015,NA,NA,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
49,1.0439080535901,0.708371140956907,25.676,51.352,"2015_nk_116_1","Nush",2015,0.708586728670751,1.06412208506472,NA,390.789405800164,585.169610962941,1090.968,0.705796398120883
50,1.00379146950603,0.708374648680569,26.2,52.4,"2015_nk_116_1","Nush",2015,0.708578849121491,1.06965519085884,0.00553310579411903,390.789405800164,585.169610962941,1090.968,0.705796398120883
51,1.0188311256806,0.706727766286986,26.724,53.448,"2015_nk_116_1","Nush",2015,0.708583637393123,1.06771010467546,-0.00194508618337674,390.789405800164,585.169610962941,1090.968,0.705796398120883
52,1.04152068082784,0.708792427757455,27.248,54.496,"2015_nk_116_1","Nush",2015,0.708586435137763,1.06434278237232,-0.00336732230314496,390.789405800164,585.169610962941,1090.968,0.705796398120883
53,1.02849261455709,0.708368891393998,27.772,55.544,"2015_nk_116_1","Nush",2015,0.708585084368364,1.06145723900478,-0.00288554336753433,390.789405800164,585.169610962941,1090.968,0.705796398120883
54,0.989957915358854,0.70953127323425,28.296,56.592,"2015_nk_116_1","Nush",2015,0.708568473308626,1.05713067830235,-0.00432656070243898,390.789405800164,585.169610962941,1090.968,0.705796398120883
55,1.03926990349124,0.709192642173518,28.82,57.64,"2015_nk_116_1","Nush",2015,0.708567656315598,1.05328130394928,-0.00384937435306831,390.789405800164,585.169610962941,1090.968,0.705796398120883
