"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
21,0.717883435776767,0.70796354090239,11.004,22.008,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
22,1.11928927234762,0.707818100804053,11.528,23.056,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
23,1.40658429031004,0.710079279172164,12.052,24.104,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
24,1.50390075207147,0.708835976240528,12.576,25.152,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
25,1.55000479518062,0.708373863469143,13.1,26.2,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
26,1.59266362859162,0.709087386770257,13.624,27.248,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
27,1.58051850347163,0.707975768792386,14.148,28.296,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
28,1.58293333117485,0.708149509636211,14.672,29.344,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
29,1.57182205052517,0.708727699945287,15.196,30.392,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
30,1.55547400987251,0.708233676154846,15.72,31.44,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
31,1.57155142029107,0.707780483399339,16.244,32.488,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
32,1.56676341423111,0.708212442664736,16.768,33.536,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
33,1.60308792536179,0.707852885846757,17.292,34.584,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
34,1.60194369800821,0.708736529075492,17.816,35.632,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
35,1.61728412238223,0.708281504457138,18.34,36.68,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
36,1.61042224612134,0.707794211316618,18.864,37.728,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
37,1.64238118545509,0.707919797857649,19.388,38.776,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
38,1.61472276578163,0.708651409775598,19.912,39.824,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
39,1.5964468491515,0.70952819859542,20.436,40.872,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
40,1.58887141158269,0.709429690897846,20.96,41.92,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
41,1.57951955590001,0.708808395067394,21.484,42.968,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
42,1.58819601255758,0.708521090350046,22.008,44.016,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
43,1.58087926562193,0.708621992301542,22.532,45.064,"2015_nk_102","Nush",2015,NA,NA,NA,467.124613634839,626.338916853299,1153.848,0.706005631383856
