"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709019,0.940848,0.524,1.048,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
2,1.048,0.707922,0.959106,1.048,2.096,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
3,1.524,0.709027,0.954434,1.572,3.144,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
4,2.048,0.70773,0.942606,2.096,4.192,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
5,2.524,0.707611,0.936898,2.62,5.24,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
6,3.048,0.707543,0.943067,3.144,6.288,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
7,3.524,0.709132,0.960508,3.668,7.336,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
8,4.048,0.708746,0.952749,4.192,8.384,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
9,4.524,0.707631,0.946346,4.716,9.432,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
10,5.048,0.706067,0.9484,5.24,10.48,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
11,5.524,0.70878,0.96908,5.764,11.528,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
12,6.048,0.708215,0.973909,6.288,12.576,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
13,6.524,0.70879,0.962855,6.812,13.624,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
14,7.048,0.708217,0.963389,7.336,14.672,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
15,7.524,0.708128,0.962616,7.86,15.72,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
16,8.048,0.707883,0.962324,8.384,16.768,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
17,8.524,0.707209,0.973424,8.908,17.816,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
18,9.048,0.708078,0.991551,9.432,18.864,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
19,9.524,0.70866,0.984478,9.956,19.912,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
20,10.048,0.708256,0.963393,10.48,20.96,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
21,10.524,0.708887,0.969061,11.004,22.008,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
22,11.048,0.70846,0.978522,11.528,23.056,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
23,11.524,0.708482,0.999358,12.052,24.104,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
24,12.048,0.708308,0.988683,12.576,25.152,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
25,12.524,0.708535,0.96581,13.1,26.2,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
26,13.048,0.70984,0.956281,13.624,27.248,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
27,13.524,0.708874,0.983273,14.148,28.296,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
28,14.048,0.708359,0.978235,14.672,29.344,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
29,14.524,0.708579,0.981107,15.196,30.392,"2011_nk_188","Nush",2011,NA,NA,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
30,15.048,0.707893,0.976301,15.72,31.44,"2011_nk_188","Nush",2011,0.708261533333333,0.96178865,NA,753.213383426393,957.139943500262,1342.488,0.70813862051282
31,15.524,0.70811,0.972347,16.244,32.488,"2011_nk_188","Nush",2011,0.708241366666667,0.9616013,-0.000187350000000031,753.213383426393,957.139943500262,1342.488,0.70813862051282
32,16.048,0.708028,0.966158,16.768,33.536,"2011_nk_188","Nush",2011,0.708247266666667,0.961283333333333,-0.000317966666666614,753.213383426393,957.139943500262,1342.488,0.70813862051282
33,16.524,0.708369,0.983897,17.292,34.584,"2011_nk_188","Nush",2011,0.7082498,0.961178933333333,-0.000104400000000116,753.213383426393,957.139943500262,1342.488,0.70813862051282
