"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
35,0.497440316714099,0.709236013540723,18.34,36.68,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
36,0.921278601946588,0.707909359926098,18.864,37.728,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
37,1.14065205210261,0.708097669239827,19.388,38.776,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
38,1.20162032888215,0.708218930618785,19.912,39.824,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
39,1.22144302475665,0.709257275093834,20.436,40.872,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
40,1.27403455574982,0.707719057049558,20.96,41.92,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
41,1.32569463049806,0.709633739604832,21.484,42.968,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
42,1.28543527432413,0.707927399854196,22.008,44.016,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
43,1.24419772648344,0.709068049228508,22.532,45.064,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
44,1.27649486756074,0.708968603525351,23.056,46.112,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
45,1.34862763357465,0.708535395543387,23.58,47.16,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
46,1.34908787791237,0.708017534984057,24.104,48.208,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
47,1.32302473192237,0.709278213972996,24.628,49.256,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
48,1.29618522819149,0.709074908708793,25.152,50.304,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
49,1.31302415688065,0.708587239680318,25.676,51.352,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
50,1.34300711062855,0.708496649582938,26.2,52.4,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
51,1.33148367847533,0.708453974371194,26.724,53.448,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
52,1.33066974056877,0.708276742328198,27.248,54.496,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
53,1.3582680484384,0.709091762052618,27.772,55.544,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
54,1.36423027698919,0.708862864487987,28.296,56.592,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
55,1.34800887064167,0.709395618399328,28.82,57.64,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
56,1.33766853783264,0.709319340132528,29.344,58.688,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
57,1.35570502934599,0.707980871752633,29.868,59.736,"2015_nk_89_redo","Nush",2015,NA,NA,NA,303.357689690377,440.331720194219,977.784,0.708261866900865
