"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.70867934,2.59644758,0.524,1.048,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
2,1.048,0.70919024,2.63438476,1.048,2.096,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
3,1.524,0.70983913,2.58303758,1.572,3.144,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
4,2.048,0.70937579,2.55817189,2.096,4.192,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
5,2.524,0.70935281,2.56934405,2.62,5.24,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
6,3.048,0.70901213,2.55702406,3.144,6.288,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
7,3.524,0.70907595,2.5290874,3.668,7.336,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
8,4.048,0.70917432,2.57352017,4.192,8.384,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
9,4.524,0.70903985,2.65302455,4.716,9.432,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
10,5.048,0.70910608,2.64502206,5.24,10.48,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
11,5.524,0.70957398,2.6300509,5.764,11.528,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
12,6.048,0.70902804,2.60978286,6.288,12.576,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
13,6.524,0.70908308,2.56155391,6.812,13.624,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
14,7.048,0.70893286,2.49132977,7.336,14.672,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
15,7.524,0.70872716,2.50851366,7.86,15.72,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
16,8.048,0.70910158,2.47787223,8.384,16.768,"2011_nk_206","Nush",2011,NA,NA,NA,1174.19335439173,1337.46363727308,1744.92,0.708005242051282
