"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
21,0.57281466670456,0.709691032110655,11.004,22.008,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
22,0.929760815120288,0.709197144429512,11.528,23.056,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
23,1.00710127974394,0.707695747074045,12.052,24.104,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
24,1.05815072629409,0.708731750264347,12.576,25.152,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
25,1.07083060534546,0.709895374865432,13.1,26.2,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
26,1.04854268178115,0.709304186734468,13.624,27.248,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
27,1.07068217073265,0.708806985966441,14.148,28.296,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
28,1.07264360531348,0.70940130952203,14.672,29.344,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
29,1.06725674284277,0.709309014485301,15.196,30.392,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
30,1.05182938286597,0.70839125612106,15.72,31.44,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
31,1.05057579323779,0.708088742506065,16.244,32.488,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
32,1.0447661555537,0.709465124965058,16.768,33.536,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
33,1.02138673396331,0.709026148275032,17.292,34.584,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
34,1.02912433636202,0.708644772332002,17.816,35.632,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
35,1.04595060819574,0.708927839101587,18.34,36.68,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
36,1.04458894209302,0.709236287604864,18.864,37.728,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
37,1.05453860754749,0.709157039166626,19.388,38.776,"2015_nk_044_redo","Nush",2015,NA,NA,NA,527.655216801555,643.831585551172,1020.752,0.709231823772722
