"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.705142,1.913249,0.524,1.048,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
2,1.048,0.704638,1.928165,1.048,2.096,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
3,1.572,0.704116,1.938767,1.572,3.144,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
4,2.096,0.704278,1.911548,2.096,4.192,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
5,2.62,0.705935,1.892739,2.62,5.24,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
6,3.144,0.70573,1.948316,3.144,6.288,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
7,3.668,0.704711,1.958282,3.668,7.336,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
8,4.192,0.704759,1.943999,4.192,8.384,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
9,4.716,0.704786,1.961133,4.716,9.432,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
10,5.24,0.705627,1.876907,5.24,10.48,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
11,5.764,0.705088,1.918934,5.764,11.528,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
12,6.288,0.704211,1.900142,6.288,12.576,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
13,6.812,0.704657,1.921007,6.812,13.624,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
14,7.336,0.704221,1.928438,7.336,14.672,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
15,7.86,0.704858,1.977574,7.86,15.72,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
16,8.384,0.704975,1.918917,8.384,16.768,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
17,8.908,0.704316,1.92385,8.908,17.816,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
18,9.432,0.70393,1.919582,9.432,18.864,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
19,9.956,0.704706,1.923348,9.956,19.912,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
20,10.48,0.704807,1.924431,10.48,20.96,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
21,11.004,0.704637,1.990401,11.004,22.008,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
22,11.528,0.704847,2.049266,11.528,23.056,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
23,12.052,0.705342,2.024747,12.052,24.104,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
24,12.576,0.704352,1.99821,12.576,25.152,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
25,13.1,0.704715,2.017875,13.1,26.2,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
26,13.624,0.704909,1.982384,13.624,27.248,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
27,14.148,0.704759,1.976887,14.148,28.296,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
28,14.672,0.705198,1.997034,14.672,29.344,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
29,15.196,0.704807,1.99406,15.196,30.392,"2011_nk_122","Nush",2011,NA,NA,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
30,15.72,0.703937,2.059985,15.72,31.44,"2011_nk_122","Nush",2011,0.704918566666667,2.04406396666667,NA,684.950350957821,738.86007644963,1239.784,0.704939365384615
