"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
78,40.872,0.705889192098662,0.253412045743956,81.744,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
79,41.396,0.715429234607172,0.280075635262838,82.792,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
80,41.92,0.711295334166348,0.287684066149212,83.84,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
81,42.444,0.708166376721595,0.277902219639452,84.888,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
82,42.968,0.707314926718925,0.259037010702599,85.936,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
83,43.492,0.710108016508778,0.247296641606125,86.984,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
84,44.016,0.707067004508152,0.234147482405324,88.032,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
85,44.54,0.707949458361008,0.234747883252893,89.08,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
86,45.064,0.708713365774402,0.25701545018214,90.128,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
87,45.588,0.705803715005717,0.287846932579407,91.176,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
88,46.112,0.709736849392948,0.322334620220028,92.224,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
89,46.636,0.712641979306657,0.337972014594556,93.272,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
90,47.16,0.705597189872789,0.346402450528906,94.32,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
91,47.684,0.709323959408391,0.346594961717323,95.368,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
92,48.208,0.715550832221443,0.355741063358337,96.416,"2021_kk_227_a","Kusko",2021,NA,NA,NA,168.159418272839,394.479810670662,1897.928,0.70924292683601
