"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
295,154.58,0.710963637201878,0.482878300385851,"2015_yk_180","Yukon",2015,309.16,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
296,155.104,0.709535316821663,1.28698294966632,"2015_yk_180","Yukon",2015,310.208,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
297,155.628,0.709038424819395,1.79884889108851,"2015_yk_180","Yukon",2015,311.256,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
298,156.152,0.708989555963921,1.95776737254446,"2015_yk_180","Yukon",2015,312.304,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
299,156.676,0.708623509068497,1.95042765734783,"2015_yk_180","Yukon",2015,313.352,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
300,157.2,0.708957298361586,1.89211285805853,"2015_yk_180","Yukon",2015,314.4,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
301,157.724,0.709151645839202,1.90339439699439,"2015_yk_180","Yukon",2015,315.448,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
302,158.248,0.708513932664353,1.91929453789747,"2015_yk_180","Yukon",2015,316.496,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
303,158.772,0.708792897702128,1.9052042236835,"2015_yk_180","Yukon",2015,317.544,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
304,159.296,0.709469090840264,1.91956745771498,"2015_yk_180","Yukon",2015,318.592,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
305,159.82,0.708910162773909,1.92553985938394,"2015_yk_180","Yukon",2015,319.64,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
306,160.344,0.709213714416216,1.89923172214354,"2015_yk_180","Yukon",2015,320.688,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
307,160.868,0.708763890541514,1.88453067661728,"2015_yk_180","Yukon",2015,321.736,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
308,161.392,0.709652481093091,1.86201995725974,"2015_yk_180","Yukon",2015,322.784,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
309,161.916,0.709010783747688,1.86044263261781,"2015_yk_180","Yukon",2015,323.832,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
310,162.44,0.70855344857769,1.86109285298634,"2015_yk_180","Yukon",2015,324.88,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
311,162.964,0.708862624011928,1.86235173141843,"2015_yk_180","Yukon",2015,325.928,NA,NA,NA,682.90401284675,856.889905568788,1320.48,0.707457439735257
