"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
405,212.22,0.716195666612733,0.372254535706863,424.44,"2016_yk_118_redo","Yukon",2016,0.715002866753277,0.377073726789279,-0.00131304098907126,400.74559512268,513.945883019952,1079.44,0.714985302395889
406,212.744,0.715706932509863,0.368566143229711,425.488,"2016_yk_118_redo","Yukon",2016,0.715057379226465,0.375681906729956,-0.00139182005932281,400.74559512268,513.945883019952,1079.44,0.714985302395889
407,213.268,0.713682004078411,0.365495502285443,426.536,"2016_yk_118_redo","Yukon",2016,0.715092656775444,0.374343362122634,-0.00133854460732269,400.74559512268,513.945883019952,1079.44,0.714985302395889
408,213.792,0.713644241680604,0.364920883589662,427.584,"2016_yk_118_redo","Yukon",2016,0.715077213813502,0.373254370885598,-0.00108899123703526,400.74559512268,513.945883019952,1079.44,0.714985302395889
409,214.316,0.717338679642789,0.363315383527977,428.632,"2016_yk_118_redo","Yukon",2016,0.715075247171124,0.37225699882304,-0.000997372062558011,400.74559512268,513.945883019952,1079.44,0.714985302395889
410,214.84,0.716183827931154,0.36430573444248,429.68,"2016_yk_118_redo","Yukon",2016,0.715005456116546,0.371160230791523,-0.00109676803151765,400.74559512268,513.945883019952,1079.44,0.714985302395889
411,215.364,0.713289336296411,0.364732349540933,430.728,"2016_yk_118_redo","Yukon",2016,0.715008207977532,0.37005734577663,-0.00110288501489297,400.74559512268,513.945883019952,1079.44,0.714985302395889
412,215.888,0.715229857806365,0.366311070737633,431.776,"2016_yk_118_redo","Yukon",2016,0.714997905007602,0.36895818206747,-0.0010991637091593,400.74559512268,513.945883019952,1079.44,0.714985302395889
413,216.412,0.717269826469229,0.361733618059165,432.824,"2016_yk_118_redo","Yukon",2016,0.714980846150056,0.368049950022449,-0.000908232045021162,400.74559512268,513.945883019952,1079.44,0.714985302395889
414,216.936,0.714990396257743,0.362787611824243,433.872,"2016_yk_118_redo","Yukon",2016,0.714962232313227,0.36732240385106,-0.00072754617138937,400.74559512268,513.945883019952,1079.44,0.714985302395889
415,217.46,0.714124247251314,0.361661706581917,434.92,"2016_yk_118_redo","Yukon",2016,0.715025096750861,0.366627326875672,-0.000695076975387732,400.74559512268,513.945883019952,1079.44,0.714985302395889
416,217.984,0.71614656314831,0.356377423345906,435.968,"2016_yk_118_redo","Yukon",2016,0.71500716096708,0.366015260689796,-0.000612066185875948,400.74559512268,513.945883019952,1079.44,0.714985302395889
417,218.508,0.713476812864625,0.347609253413423,437.016,"2016_yk_118_redo","Yukon",2016,0.715013175100513,0.36553781728191,-0.000477443407886358,400.74559512268,513.945883019952,1079.44,0.714985302395889
418,219.032,0.715075897197788,0.347906756888316,438.064,"2016_yk_118_redo","Yukon",2016,0.715043306832301,0.365200100508915,-0.000337716772994934,400.74559512268,513.945883019952,1079.44,0.714985302395889
419,219.556,0.716760156181538,0.348999180097422,439.112,"2016_yk_118_redo","Yukon",2016,0.715050564441984,0.364874022392218,-0.00032607811669727,400.74559512268,513.945883019952,1079.44,0.714985302395889
420,220.08,0.712909157315714,0.352025150357635,440.16,"2016_yk_118_redo","Yukon",2016,0.7151105875446,0.36459130621681,-0.000282716175407871,400.74559512268,513.945883019952,1079.44,0.714985302395889
421,220.604,0.715108483577565,0.356114770787168,441.208,"2016_yk_118_redo","Yukon",2016,0.715078600622462,0.364392080773123,-0.000199225443686724,400.74559512268,513.945883019952,1079.44,0.714985302395889
422,221.128,0.717844650503342,0.354162090792967,442.256,"2016_yk_118_redo","Yukon",2016,0.715073425032991,0.364024110307232,-0.000367970465891487,400.74559512268,513.945883019952,1079.44,0.714985302395889
423,221.652,0.716415528657538,0.356702467473389,443.304,"2016_yk_118_redo","Yukon",2016,0.715067574434484,0.363548487347266,-0.000475622959965838,400.74559512268,513.945883019952,1079.44,0.714985302395889
424,222.176,0.71557621820323,0.356417664679654,444.352,"2016_yk_118_redo","Yukon",2016,0.715070231715008,0.363213734488979,-0.000334752858287046,400.74559512268,513.945883019952,1079.44,0.714985302395889
425,222.7,0.715349199391196,0.349107837765358,445.4,"2016_yk_118_redo","Yukon",2016,0.715048931308878,0.363115523979725,-9.82105092534602e-05,400.74559512268,513.945883019952,1079.44,0.714985302395889
426,223.224,0.71379036428783,0.338096398230942,446.448,"2016_yk_118_redo","Yukon",2016,0.715069086898857,0.363021870002288,-9.36539774373246e-05,400.74559512268,513.945883019952,1079.44,0.714985302395889
427,223.748,0.713140332786839,0.335799378231421,447.496,"2016_yk_118_redo","Yukon",2016,0.715074385449347,0.362700422112541,-0.000321447889746973,400.74559512268,513.945883019952,1079.44,0.714985302395889
428,224.272,0.716069046040265,0.338081421048464,448.544,"2016_yk_118_redo","Yukon",2016,0.715055887614872,0.362337161536409,-0.000363260576132007,400.74559512268,513.945883019952,1079.44,0.714985302395889
429,224.796,0.714380995395496,0.341235466718912,449.592,"2016_yk_118_redo","Yukon",2016,0.715048868981558,0.362111332679339,-0.000225828857069954,400.74559512268,513.945883019952,1079.44,0.714985302395889
430,225.32,0.713418747687399,0.332722358113912,450.64,"2016_yk_118_redo","Yukon",2016,0.715058895389086,0.362038185958699,-7.31467206395164e-05,400.74559512268,513.945883019952,1079.44,0.714985302395889
431,225.844,0.712027087109356,0.328537025064573,451.688,"2016_yk_118_redo","Yukon",2016,0.714998121428512,0.36221525896042,0.00017707300172054,400.74559512268,513.945883019952,1079.44,0.714985302395889
432,226.368,0.716580006999319,0.335762563121752,452.736,"2016_yk_118_redo","Yukon",2016,0.715039576928637,0.362607306307273,0.000392047346853164,400.74559512268,513.945883019952,1079.44,0.714985302395889
433,226.892,0.716130095542617,0.347966600695295,453.784,"2016_yk_118_redo","Yukon",2016,0.714981842419988,0.362913115050697,0.00030580874342373,400.74559512268,513.945883019952,1079.44,0.714985302395889
434,227.416,0.711846966401822,0.353558236192842,454.832,"2016_yk_118_redo","Yukon",2016,0.714929220417153,0.363253594127149,0.000340479076452405,400.74559512268,513.945883019952,1079.44,0.714985302395889
435,227.94,0.715152362412256,0.358102654817266,455.88,"2016_yk_118_redo","Yukon",2016,0.714925182681651,0.36363911777096,0.000385523643810726,400.74559512268,513.945883019952,1079.44,0.714985302395889
436,228.464,0.715938420765373,0.353852807977922,456.928,"2016_yk_118_redo","Yukon",2016,0.714927204355545,0.363945792174023,0.000306674403062757,400.74559512268,513.945883019952,1079.44,0.714985302395889
437,228.988,0.713055240462647,0.356842798109905,457.976,"2016_yk_118_redo","Yukon",2016,0.714971915147193,0.36438021446567,0.000434422291646919,400.74559512268,513.945883019952,1079.44,0.714985302395889
438,229.512,0.716486240596058,0.357748140447682,459.024,"2016_yk_118_redo","Yukon",2016,0.715010394344733,0.36488350869326,0.000503294227589934,400.74559512268,513.945883019952,1079.44,0.714985302395889
439,230.036,0.715142640731023,0.358292387744611,460.072,"2016_yk_118_redo","Yukon",2016,0.715011379331379,0.365357218134894,0.000473709441634662,400.74559512268,513.945883019952,1079.44,0.714985302395889
440,230.56,0.713941743591577,0.358718071129444,461.12,"2016_yk_118_redo","Yukon",2016,0.71503704214443,0.365899075118656,0.000541856983761468,400.74559512268,513.945883019952,1079.44,0.714985302395889
441,231.084,0.715650344779935,0.359298568525004,462.168,"2016_yk_118_redo","Yukon",2016,0.715036245790457,0.366446733834708,0.000547658716052113,400.74559512268,513.945883019952,1079.44,0.714985302395889
442,231.608,0.714236382363296,0.355743525145731,463.216,"2016_yk_118_redo","Yukon",2016,0.715029688269927,0.366942894308549,0.000496160473840657,400.74559512268,513.945883019952,1079.44,0.714985302395889
443,232.132,0.713177472440146,0.360354601462111,464.264,"2016_yk_118_redo","Yukon",2016,0.715032611120002,0.367509265785415,0.000566371476866945,400.74559512268,513.945883019952,1079.44,0.714985302395889
