"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.7048716,0.9166906,0.524,1.048,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
2,1.048,0.7063144,1.2427642,1.048,2.096,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
3,1.524,0.7046765,1.2109092,1.572,3.144,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
4,2.048,0.7048101,1.2251527,2.096,4.192,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
5,2.524,0.704917,1.2106565,2.62,5.24,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
6,3.048,0.7057897,1.2215406,3.144,6.288,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
7,3.524,0.7047635,1.2108459,3.668,7.336,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
8,4.048,0.7044043,1.2275123,4.192,8.384,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
9,4.524,0.7050479,1.2811331,4.716,9.432,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
10,5.048,0.704705,1.2651924,5.24,10.48,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
11,5.524,0.7048574,1.2649625,5.764,11.528,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
12,6.048,0.7048307,1.2607517,6.288,12.576,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
13,6.524,0.7049259,1.3090798,6.812,13.624,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
14,7.048,0.7051354,1.3129124,7.336,14.672,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
15,7.524,0.7057804,1.4296563,7.86,15.72,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
16,8.048,0.7062678,1.4155471,8.384,16.768,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
17,8.524,0.7065713,1.4760323,8.908,17.816,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
18,9.048,0.7057924,1.4833833,9.432,18.864,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
19,9.524,0.7054788,1.3117197,9.956,19.912,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
20,10.048,0.7052467,1.1893157,10.48,20.96,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
21,10.524,0.7054367,1.1530995,11.004,22.008,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
22,11.048,0.7055053,1.1825446,11.528,23.056,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
23,11.524,0.7069747,1.1770659,12.052,24.104,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
24,12.048,0.7063347,1.1661682,12.576,25.152,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
25,12.524,0.7062111,1.1868494,13.1,26.2,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
26,13.048,0.7053923,1.2220312,13.624,27.248,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
27,13.524,0.7063391,1.2522521,14.148,28.296,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
28,14.048,0.7058637,1.2399216,14.672,29.344,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
29,14.524,0.7064348,1.264512,15.196,30.392,"2011_nk_186","Nush",2011,NA,NA,NA,542.933779722837,706.340117230696,1199.96,0.7047397
30,15.048,0.7070129,1.2821593,15.72,31.44,"2011_nk_186","Nush",2011,0.706173466666667,1.27243204833333,NA,542.933779722837,706.340117230696,1199.96,0.7047397
31,15.524,0.7063822,1.2747276,16.244,32.488,"2011_nk_186","Nush",2011,0.70620261,1.27891694666667,0.00648489833333343,542.933779722837,706.340117230696,1199.96,0.7047397
32,16.048,0.7061032,1.2582155,16.768,33.536,"2011_nk_186","Nush",2011,0.706218095,1.28070933833333,0.00179239166666689,542.933779722837,706.340117230696,1199.96,0.7047397
33,16.524,0.7067537,1.2761715,17.292,34.584,"2011_nk_186","Nush",2011,0.70626109,1.28346213666667,0.00275279833333331,542.933779722837,706.340117230696,1199.96,0.7047397
34,17.048,0.7073844,1.2891975,17.816,35.632,"2011_nk_186","Nush",2011,0.706289186666667,1.28461445166667,0.0011523149999999,542.933779722837,706.340117230696,1199.96,0.7047397
35,17.524,0.7077308,1.2685419,18.34,36.68,"2011_nk_186","Nush",2011,0.706305875,1.28676933333333,0.00215488166666677,542.933779722837,706.340117230696,1199.96,0.7047397
36,18.048,0.7071446,1.2899796,18.864,37.728,"2011_nk_186","Nush",2011,0.706317118333333,1.28843752833333,0.00166819499999993,542.933779722837,706.340117230696,1199.96,0.7047397
37,18.524,0.7070328,1.2910719,19.388,38.776,"2011_nk_186","Nush",2011,0.70636261,1.290595025,0.00215749666666687,542.933779722837,706.340117230696,1199.96,0.7047397
38,19.048,0.7067053,1.289335,19.912,39.824,"2011_nk_186","Nush",2011,0.706413228333333,1.29234349666667,0.0017484716666667,542.933779722837,706.340117230696,1199.96,0.7047397
39,19.524,0.705995,1.3436262,20.436,40.872,"2011_nk_186","Nush",2011,0.7064493,1.29362893666667,0.00128543999999997,542.933779722837,706.340117230696,1199.96,0.7047397
40,20.048,0.7061252,1.2657998,20.96,41.92,"2011_nk_186","Nush",2011,0.70646857,1.29656996333333,0.00294102666666651,542.933779722837,706.340117230696,1199.96,0.7047397
41,20.524,0.7059264,1.2712705,21.484,42.968,"2011_nk_186","Nush",2011,0.706495741666667,1.29776136666667,0.00119140333333334,542.933779722837,706.340117230696,1199.96,0.7047397
42,21.048,0.7054811,1.3170306,22.008,44.016,"2011_nk_186","Nush",2011,0.706540516666667,1.29914515666667,0.00138379000000022,542.933779722837,706.340117230696,1199.96,0.7047397
43,21.524,0.7071151,1.3091957,22.532,45.064,"2011_nk_186","Nush",2011,0.706582948333333,1.30102832666667,0.00188316999999993,542.933779722837,706.340117230696,1199.96,0.7047397
44,22.048,0.7065512,1.3080008,23.056,46.112,"2011_nk_186","Nush",2011,0.706596605,1.30311950166667,0.00209117500000011,542.933779722837,706.340117230696,1199.96,0.7047397
45,22.524,0.7071471,1.2938388,23.58,47.16,"2011_nk_186","Nush",2011,0.706622231666666,1.30301277,-0.000106731666666526,542.933779722837,706.340117230696,1199.96,0.7047397
46,23.048,0.7076692,1.298155,24.104,48.208,"2011_nk_186","Nush",2011,0.706631003333333,1.30097829666667,-0.00203447333333351,542.933779722837,706.340117230696,1199.96,0.7047397
47,23.524,0.7068536,1.2740751,24.628,49.256,"2011_nk_186","Nush",2011,0.706635845,1.29742396,-0.0035543366666666,542.933779722837,706.340117230696,1199.96,0.7047397
48,24.048,0.707266,1.2443186,25.152,50.304,"2011_nk_186","Nush",2011,0.706632046666666,1.29248498666667,-0.00493897333333315,542.933779722837,706.340117230696,1199.96,0.7047397
49,24.524,0.706218,1.2425959,25.676,51.352,"2011_nk_186","Nush",2011,0.70665195,1.291001605,-0.00148338166666662,542.933779722837,706.340117230696,1199.96,0.7047397
50,25.048,0.7066774,1.2659103,26.2,52.4,"2011_nk_186","Nush",2011,0.706681938333333,1.29135079333333,0.000349188333333084,542.933779722837,706.340117230696,1199.96,0.7047397
51,25.524,0.707549,1.2490131,26.724,53.448,"2011_nk_186","Nush",2011,0.706709611666666,1.29234085666667,0.000990063333333513,542.933779722837,706.340117230696,1199.96,0.7047397
52,26.048,0.7069347,1.2452638,27.248,54.496,"2011_nk_186","Nush",2011,0.706741691666666,1.29271538166667,0.000374524999999792,542.933779722837,706.340117230696,1199.96,0.7047397
53,26.524,0.7070853,1.2663197,27.772,55.544,"2011_nk_186","Nush",2011,0.706715466666667,1.29386723666667,0.00115185500000003,542.933779722837,706.340117230696,1199.96,0.7047397
54,27.048,0.7053926,1.3014866,28.296,56.592,"2011_nk_186","Nush",2011,0.706748576666666,1.295521635,0.00165439833333325,542.933779722837,706.340117230696,1199.96,0.7047397
55,27.524,0.7072827,1.3324724,28.82,57.64,"2011_nk_186","Nush",2011,0.706769018333333,1.29583550666667,0.000313871666666632,542.933779722837,706.340117230696,1199.96,0.7047397
56,28.048,0.7065213,1.3500882,29.344,58.688,"2011_nk_186","Nush",2011,0.706770885,1.29592689666667,9.13900000001355e-05,542.933779722837,706.340117230696,1199.96,0.7047397
57,28.524,0.7067029,1.2928994,29.868,59.736,"2011_nk_186","Nush",2011,0.70677516,1.29604542,0.000118523333333398,542.933779722837,706.340117230696,1199.96,0.7047397
58,29.048,0.7073126,1.3597799,30.392,60.784,"2011_nk_186","Nush",2011,0.706776881666667,1.295892485,-0.000152935000000243,542.933779722837,706.340117230696,1199.96,0.7047397
59,29.524,0.7072314,1.3601794,30.916,61.832,"2011_nk_186","Nush",2011,0.706794553333333,1.29564791833333,-0.000244566666666612,542.933779722837,706.340117230696,1199.96,0.7047397
60,30.048,0.7074411,1.3250005,31.44,62.88,"2011_nk_186","Nush",2011,0.706794931666667,1.29520435833333,-0.00044356000000012,542.933779722837,706.340117230696,1199.96,0.7047397
61,30.524,0.7066202,1.3057845,31.964,63.928,"2011_nk_186","Nush",2011,0.70680045,1.29491429333333,-0.00029006499999995,542.933779722837,706.340117230696,1199.96,0.7047397
62,31.048,0.7072435,1.3503077,32.488,64.976,"2011_nk_186","Nush",2011,0.70682878,1.29486161333333,-5.26800000000271e-05,542.933779722837,706.340117230696,1199.96,0.7047397
63,31.524,0.7072562,1.3760771,33.012,66.024,"2011_nk_186","Nush",2011,0.706819048333333,1.29432790833333,-0.000533705000000051,542.933779722837,706.340117230696,1199.96,0.7047397
64,32.048,0.7064959,1.2942916,33.536,67.072,"2011_nk_186","Nush",2011,0.706817485,1.29334703333333,-0.000980874999999992,542.933779722837,706.340117230696,1199.96,0.7047397
65,32.524,0.7059183,1.3399494,34.06,68.12,"2011_nk_186","Nush",2011,0.70681398,1.29359248833333,0.000245455000000172,542.933779722837,706.340117230696,1199.96,0.7047397
66,33.048,0.7064643,1.3216323,34.584,69.168,"2011_nk_186","Nush",2011,0.706811856666666,1.292463305,-0.00112918333333334,542.933779722837,706.340117230696,1199.96,0.7047397
67,33.524,0.707493,1.3402957,35.108,70.216,"2011_nk_186","Nush",2011,0.70683036,1.29149877166667,-0.000964533333333462,542.933779722837,706.340117230696,1199.96,0.7047397
68,34.048,0.7074414,1.3324206,35.632,71.264,"2011_nk_186","Nush",2011,0.706838545,1.29148393833333,-1.48333333331863e-05,542.933779722837,706.340117230696,1199.96,0.7047397
69,34.524,0.7072122,1.3582595,36.156,72.312,"2011_nk_186","Nush",2011,0.706837873333333,1.29115817,-0.000325768333333532,542.933779722837,706.340117230696,1199.96,0.7047397
70,35.048,0.7058612,1.441654,36.68,73.36,"2011_nk_186","Nush",2011,0.706862386666666,1.29138323666667,0.000225066666666773,542.933779722837,706.340117230696,1199.96,0.7047397
71,35.524,0.7064877,1.3364467,37.204,74.408,"2011_nk_186","Nush",2011,0.706881411666666,1.29169618166667,0.00031294500000012,542.933779722837,706.340117230696,1199.96,0.7047397
72,36.048,0.7075172,1.3437791,37.728,75.456,"2011_nk_186","Nush",2011,0.706898218333333,1.29140295666667,-0.000293225000000064,542.933779722837,706.340117230696,1199.96,0.7047397
73,36.524,0.7074718,1.42207,38.252,76.504,"2011_nk_186","Nush",2011,0.706899881666667,1.29177844166667,0.000375484999999953,542.933779722837,706.340117230696,1199.96,0.7047397
74,37.048,0.7059548,1.4383829,38.776,77.552,"2011_nk_186","Nush",2011,0.706902475,1.29122977166667,-0.00054867000000014,542.933779722837,706.340117230696,1199.96,0.7047397
75,37.524,0.707318,1.4232524,39.3,78.6,"2011_nk_186","Nush",2011,0.706903131666666,1.29077075666667,-0.000459015000000118,542.933779722837,706.340117230696,1199.96,0.7047397
76,38.048,0.7067941,1.2934787,39.824,79.648,"2011_nk_186","Nush",2011,0.706888891666666,1.29077756333333,6.80666666652563e-06,542.933779722837,706.340117230696,1199.96,0.7047397
77,38.524,0.7068618,1.2627721,40.348,80.696,"2011_nk_186","Nush",2011,0.706891585,1.290889085,0.000111521666666725,542.933779722837,706.340117230696,1199.96,0.7047397
78,39.048,0.7055645,1.1870449,40.872,81.744,"2011_nk_186","Nush",2011,0.706886436666666,1.29196547833333,0.00107639333333354,542.933779722837,706.340117230696,1199.96,0.7047397
79,39.524,0.706673,1.2227168,41.396,82.792,"2011_nk_186","Nush",2011,0.706900473333333,1.2933345,0.00136902166666664,542.933779722837,706.340117230696,1199.96,0.7047397
80,40.048,0.707046,1.210267,41.92,83.84,"2011_nk_186","Nush",2011,0.706909423333333,1.29514695833333,0.00181245833333343,542.933779722837,706.340117230696,1199.96,0.7047397
81,40.524,0.7070971,1.2125033,42.444,84.888,"2011_nk_186","Nush",2011,0.706903353333333,1.297708405,0.0025614466666668,542.933779722837,706.340117230696,1199.96,0.7047397
82,41.048,0.7074301,1.2050161,42.968,85.936,"2011_nk_186","Nush",2011,0.706915205,1.30065952833333,0.00295112333333325,542.933779722837,706.340117230696,1199.96,0.7047397
83,41.524,0.7054012,1.2461772,43.492,86.984,"2011_nk_186","Nush",2011,0.706927441666666,1.303356635,0.00269710666666656,542.933779722837,706.340117230696,1199.96,0.7047397
84,42.048,0.7083213,1.2654321,44.016,88.032,"2011_nk_186","Nush",2011,0.706962296666666,1.304815785,0.00145915000000008,542.933779722837,706.340117230696,1199.96,0.7047397
85,42.524,0.7074376,1.2056817,44.54,89.08,"2011_nk_186","Nush",2011,0.706961995,1.30587990833333,0.00106412333333328,542.933779722837,706.340117230696,1199.96,0.7047397
86,43.048,0.7055043,1.2275146,45.064,90.128,"2011_nk_186","Nush",2011,0.706976321666666,1.30721345333333,0.00133354499999983,542.933779722837,706.340117230696,1199.96,0.7047397
87,43.524,0.7065956,1.2593635,45.588,91.176,"2011_nk_186","Nush",2011,0.706995518333333,1.31070505,0.00349159666666665,542.933779722837,706.340117230696,1199.96,0.7047397
88,44.048,0.705967,1.2307455,46.112,92.224,"2011_nk_186","Nush",2011,0.706998906666666,1.31248797666667,0.00178292666666668,542.933779722837,706.340117230696,1199.96,0.7047397
89,44.524,0.7074951,1.249838,46.636,93.272,"2011_nk_186","Nush",2011,0.707027778333333,1.31561457666667,0.00312660000000009,542.933779722837,706.340117230696,1199.96,0.7047397
90,45.048,0.7070356,1.2555457,47.16,94.32,"2011_nk_186","Nush",2011,0.70703315,1.31876661,0.00315203333333325,542.933779722837,706.340117230696,1199.96,0.7047397
91,45.524,0.7067133,1.2573237,47.684,95.368,"2011_nk_186","Nush",2011,0.707042068333333,1.32181239166667,0.00304578166666669,542.933779722837,706.340117230696,1199.96,0.7047397
92,46.048,0.707803,1.2550547,48.208,96.416,"2011_nk_186","Nush",2011,0.707044978333333,1.32341720166667,0.0016048099999999,542.933779722837,706.340117230696,1199.96,0.7047397
93,46.524,0.7061698,1.2441492,48.732,97.464,"2011_nk_186","Nush",2011,0.707059521666667,1.325480285,0.00206308333333327,542.933779722837,706.340117230696,1199.96,0.7047397
94,47.048,0.7072906,1.230345,49.256,98.512,"2011_nk_186","Nush",2011,0.707071701666667,1.32799116166667,0.00251087666666661,542.933779722837,706.340117230696,1199.96,0.7047397
95,47.524,0.7075205,1.2832692,49.78,99.56,"2011_nk_186","Nush",2011,0.707080791666666,1.32963634666667,0.0016451850000001,542.933779722837,706.340117230696,1199.96,0.7047397
96,48.048,0.7070172,1.2222286,50.304,100.608,"2011_nk_186","Nush",2011,0.707097861666667,1.33151268,0.00187633333333315,542.933779722837,706.340117230696,1199.96,0.7047397
97,48.524,0.708143,1.2331999,50.828,101.656,"2011_nk_186","Nush",2011,0.707096333333333,1.33372980833333,0.00221712833333343,542.933779722837,706.340117230696,1199.96,0.7047397
98,49.048,0.7071964,1.288445,51.352,102.704,"2011_nk_186","Nush",2011,0.707102511666667,1.33638162333333,0.00265181500000011,542.933779722837,706.340117230696,1199.96,0.7047397
99,49.524,0.7059547,1.3240801,51.876,103.752,"2011_nk_186","Nush",2011,0.707098601666667,1.33841088333333,0.00202926000000003,542.933779722837,706.340117230696,1199.96,0.7047397
100,50.048,0.707596,1.2793038,52.4,104.8,"2011_nk_186","Nush",2011,0.707116525,1.33920643666667,0.000795553333333254,542.933779722837,706.340117230696,1199.96,0.7047397
101,50.524,0.7070679,1.2900472,52.924,105.848,"2011_nk_186","Nush",2011,0.707129498333333,1.34289810833333,0.00369167166666662,542.933779722837,706.340117230696,1199.96,0.7047397
102,51.048,0.7064895,1.2994371,53.448,106.896,"2011_nk_186","Nush",2011,0.707125186666666,1.34491403,0.00201592166666686,542.933779722837,706.340117230696,1199.96,0.7047397
103,51.524,0.7072149,1.3317248,53.972,107.944,"2011_nk_186","Nush",2011,0.707124576666667,1.34647314,0.00155910999999986,542.933779722837,706.340117230696,1199.96,0.7047397
104,52.048,0.7067068,1.2750806,54.496,108.992,"2011_nk_186","Nush",2011,0.70713831,1.34683236833333,0.00035922833333335,542.933779722837,706.340117230696,1199.96,0.7047397
105,52.524,0.7071865,1.2662979,55.02,110.04,"2011_nk_186","Nush",2011,0.707154056666667,1.34772607,0.00089370166666658,542.933779722837,706.340117230696,1199.96,0.7047397
106,53.048,0.7068148,1.2985634,55.544,111.088,"2011_nk_186","Nush",2011,0.707156668333333,1.35092872333333,0.00320265333333336,542.933779722837,706.340117230696,1199.96,0.7047397
107,53.524,0.7070152,1.2807664,56.068,112.136,"2011_nk_186","Nush",2011,0.707150026666666,1.354316485,0.00338776166666688,542.933779722837,706.340117230696,1199.96,0.7047397
108,54.048,0.7069571,1.3089022,56.592,113.184,"2011_nk_186","Nush",2011,0.707181235,1.35868214666667,0.00436566166666652,542.933779722837,706.340117230696,1199.96,0.7047397
109,54.524,0.7070602,1.3247372,57.116,114.232,"2011_nk_186","Nush",2011,0.707182953333333,1.362432695,0.00375054833333333,542.933779722837,706.340117230696,1199.96,0.7047397
110,55.048,0.7072144,1.3746578,57.64,115.28,"2011_nk_186","Nush",2011,0.707195451666666,1.367082405,0.00464971000000025,542.933779722837,706.340117230696,1199.96,0.7047397
111,55.524,0.7071848,1.4026999,58.164,116.328,"2011_nk_186","Nush",2011,0.707203858333333,1.37130756,0.00422515500000009,542.933779722837,706.340117230696,1199.96,0.7047397
112,56.048,0.7076458,1.4223312,58.688,117.376,"2011_nk_186","Nush",2011,0.707197281666666,1.37525455,0.00394698999999998,542.933779722837,706.340117230696,1199.96,0.7047397
113,56.524,0.7078195,1.4281461,59.212,118.424,"2011_nk_186","Nush",2011,0.707223203333333,1.37856275166667,0.00330820166666657,542.933779722837,706.340117230696,1199.96,0.7047397
114,57.048,0.7074839,1.3890356,59.736,119.472,"2011_nk_186","Nush",2011,0.707220858333333,1.38234149833333,0.00377874666666678,542.933779722837,706.340117230696,1199.96,0.7047397
115,57.524,0.7072646,1.3963198,60.26,120.52,"2011_nk_186","Nush",2011,0.707227035,1.38689494166667,0.00455344333333318,542.933779722837,706.340117230696,1199.96,0.7047397
