"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.708163,1.425097,0.524,1.048,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
2,1.048,0.707298,1.409913,1.048,2.096,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
3,1.572,0.707976,1.423954,1.572,3.144,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
4,2.096,0.708383,1.433119,2.096,4.192,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
5,2.62,0.708114,1.421374,2.62,5.24,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
6,3.144,0.708546,1.416172,3.144,6.288,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
7,3.668,0.70842,1.427824,3.668,7.336,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
8,4.192,0.70752,1.414413,4.192,8.384,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
9,4.716,0.708509,1.424741,4.716,9.432,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
10,5.24,0.708535,1.430716,5.24,10.48,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
11,5.764,0.708682,1.423501,5.764,11.528,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
12,6.288,0.708189,1.421127,6.288,12.576,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
13,6.812,0.709044,1.411938,6.812,13.624,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
14,7.336,0.70852,1.399199,7.336,14.672,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
15,7.86,0.708399,1.416599,7.86,15.72,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
16,8.384,0.707994,1.423458,8.384,16.768,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
17,8.908,0.708001,1.415382,8.908,17.816,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
18,9.432,0.707525,1.420891,9.432,18.864,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
19,9.956,0.707868,1.405021,9.956,19.912,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
20,10.48,0.708581,1.412686,10.48,20.96,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
21,11.004,0.707998,1.39734,11.004,22.008,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
22,11.528,0.70849,1.413751,11.528,23.056,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
23,12.052,0.707771,1.409894,12.052,24.104,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
24,12.576,0.708472,1.409864,12.576,25.152,"2011_nk_33","Nush",2011,NA,NA,NA,811.939623717232,1047.13004973395,1500.736,0.708380417777778
