"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
108,56.592,0.71491246956055,0.428505923494483,"2015_yk_398_1","Yukon",2015,113.184,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
109,57.116,0.708526078382592,0.704851491488407,"2015_yk_398_1","Yukon",2015,114.232,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
110,57.64,0.712276632563636,0.768278884048731,"2015_yk_398_1","Yukon",2015,115.28,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
111,58.164,0.713151943319383,0.7600218429087,"2015_yk_398_1","Yukon",2015,116.328,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
112,58.688,0.711230176039211,0.747279529854594,"2015_yk_398_1","Yukon",2015,117.376,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
113,59.212,0.711204142770087,0.718394061988133,"2015_yk_398_1","Yukon",2015,118.424,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
114,59.736,0.712655532446311,0.709314866315842,"2015_yk_398_1","Yukon",2015,119.472,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
115,60.26,0.71079198257734,0.710920450587794,"2015_yk_398_1","Yukon",2015,120.52,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
116,60.784,0.712092562623459,0.703497785762489,"2015_yk_398_1","Yukon",2015,121.568,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
117,61.308,0.710705072489302,0.697576408522101,"2015_yk_398_1","Yukon",2015,122.616,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
118,61.832,0.711305228838989,0.705705168452707,"2015_yk_398_1","Yukon",2015,123.664,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
119,62.356,0.712189730546865,0.71921710830239,"2015_yk_398_1","Yukon",2015,124.712,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
120,62.88,0.711328605834322,0.703287573479392,"2015_yk_398_1","Yukon",2015,125.76,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
121,63.404,0.711339817994624,0.721895049783247,"2015_yk_398_1","Yukon",2015,126.808,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
122,63.928,0.711838310689415,0.734039967507136,"2015_yk_398_1","Yukon",2015,127.856,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
123,64.452,0.711453751635609,0.729914201846966,"2015_yk_398_1","Yukon",2015,128.904,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
124,64.976,0.711004682958745,0.713652268335946,"2015_yk_398_1","Yukon",2015,129.952,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
125,65.5,0.7115331709514,0.723153266556078,"2015_yk_398_1","Yukon",2015,131,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
126,66.024,0.710129013569657,0.729639729925852,"2015_yk_398_1","Yukon",2015,132.048,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
127,66.548,0.711162801807941,0.715102676257833,"2015_yk_398_1","Yukon",2015,133.096,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
128,67.072,0.711043021543241,0.712295309928505,"2015_yk_398_1","Yukon",2015,134.144,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
129,67.596,0.712051669795318,0.716249819866406,"2015_yk_398_1","Yukon",2015,135.192,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
130,68.12,0.710383800572024,0.711647887864496,"2015_yk_398_1","Yukon",2015,136.24,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
131,68.644,0.710900649290355,0.711410931161057,"2015_yk_398_1","Yukon",2015,137.288,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
132,69.168,0.71205562304727,0.724148568031881,"2015_yk_398_1","Yukon",2015,138.336,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
133,69.692,0.71128896145137,0.718943060872326,"2015_yk_398_1","Yukon",2015,139.384,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
134,70.216,0.711207590723002,0.70463398663887,"2015_yk_398_1","Yukon",2015,140.432,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
135,70.74,0.711514954915165,0.687198987251177,"2015_yk_398_1","Yukon",2015,141.48,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
136,71.264,0.711975474221202,0.701919588951198,"2015_yk_398_1","Yukon",2015,142.528,NA,NA,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
137,71.788,0.711577755197566,0.716078105070668,"2015_yk_398_1","Yukon",2015,143.576,0.71157617705189,0.679087438890315,NA,498.994537119042,613.248730736298,1160.136,0.713816976847314
138,72.312,0.711741159536864,0.711286199970227,"2015_yk_398_1","Yukon",2015,144.624,0.711522509899413,0.682249988811983,0.00316254992166798,498.994537119042,613.248730736298,1160.136,0.713816976847314
139,72.836,0.71064254632677,0.697634970097175,"2015_yk_398_1","Yukon",2015,145.672,0.711551356258594,0.680854088002112,-0.00139590080987106,498.994537119042,613.248730736298,1160.136,0.713816976847314
