"File","Fish_ID","QC_Grade"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_248_trimLocations.csv","2011_nk_248_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_249_trimLocations.csv","2011_nk_249_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_25_trimLocations.csv","2011_nk_25_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_250_trimLocations.csv","2011_nk_250_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_251_trimLocations.csv","2011_nk_251_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_252_trimLocations.csv","2011_nk_252_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_254_trimLocations.csv","2011_nk_254_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_255_trimLocations.csv","2011_nk_255_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_26_trimLocations.csv","2011_nk_26_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_27_trimLocations.csv","2011_nk_27_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_28_trimLocations.csv","2011_nk_28_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_29_trimLocations.csv","2011_nk_29_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_30_trimLocations.csv","2011_nk_30_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_31_trimLocations.csv","2011_nk_31_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_32_trimLocations.csv","2011_nk_32_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_33_trimLocations.csv","2011_nk_33_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_34_trimLocations.csv","2011_nk_34_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_35_trimLocations.csv","2011_nk_35_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_36_trimLocations.csv","2011_nk_36_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_37_trimLocations.csv","2011_nk_37_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_39_trimLocations.csv","2011_nk_39_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_40_trimLocations.csv","2011_nk_40_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_42_trimLocations.csv","2011_nk_42_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_43_trimLocations.csv","2011_nk_43_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_43a_trimLocations.csv","2011_nk_43a_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_44_trimLocations.csv","2011_nk_44_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_45_trimLocations.csv","2011_nk_45_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_46_trimLocations.csv","2011_nk_46_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_47_trimLocations.csv","2011_nk_47_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_51_trimLocations.csv","2011_nk_51_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_52_trimLocations.csv","2011_nk_52_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_53_trimLocations.csv","2011_nk_53_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_54_trimLocations.csv","2011_nk_54_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_55_trimLocations.csv","2011_nk_55_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_57b_trimLocations.csv","2011_nk_57b_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_58_trimLocations.csv","2011_nk_58_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_59_trimLocations.csv","2011_nk_59_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_60_trimLocations.csv","2011_nk_60_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_61_trimLocations.csv","2011_nk_61_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_613_trimLocations.csv","2011_nk_613_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_62_trimLocations.csv","2011_nk_62_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_63_trimLocations.csv","2011_nk_63_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_64_trimLocations.csv","2011_nk_64_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_65_trimLocations.csv","2011_nk_65_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_66_trimLocations.csv","2011_nk_66_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_67_trimLocations.csv","2011_nk_67_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_69_trimLocations.csv","2011_nk_69_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_70_trimLocations.csv","2011_nk_70_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_71_trimLocations.csv","2011_nk_71_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_73_trimLocations.csv","2011_nk_73_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_74_trimLocations.csv","2011_nk_74_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_75_trimLocations.csv","2011_nk_75_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_77_trimLocations.csv","2011_nk_77_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_78_trimLocations.csv","2011_nk_78_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_79_trimLocations.csv","2011_nk_79_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_80_trimLocations.csv","2011_nk_80_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_81_trimLocations.csv","2011_nk_81_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_82_trimLocations.csv","2011_nk_82_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_83_trimLocations.csv","2011_nk_83_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_84_trimLocations.csv","2011_nk_84_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_85_trimLocations.csv","2011_nk_85_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_86_trimLocations.csv","2011_nk_86_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_87_trimLocations.csv","2011_nk_87_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_88_trimLocations.csv","2011_nk_88_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_89_trimLocations.csv","2011_nk_89_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_90_trimLocations.csv","2011_nk_90_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_92_trimLocations.csv","2011_nk_92_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_93_trimLocations.csv","2011_nk_93_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_94_trimLocations.csv","2011_nk_94_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_95_trimLocations.csv","2011_nk_95_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_96_trimLocations.csv","2011_nk_96_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_97_trimLocations.csv","2011_nk_97_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_98_trimLocations.csv","2011_nk_98_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2011_nk_99_trimLocations.csv","2011_nk_99_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_1_trimLocations.csv","2014_nk_1_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_10_redo_2ndredo_trimLocations.csv","2014_nk_10_redo_2ndredo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_10_redo_trimLocations.csv","2014_nk_10_redo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_100_trimLocations.csv","2014_nk_100_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_101_redo_trimLocations.csv","2014_nk_101_redo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_102_redo_trimLocations.csv","2014_nk_102_redo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_103_redo_trimLocations.csv","2014_nk_103_redo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_104_trimLocations.csv","2014_nk_104_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_105_trimLocations.csv","2014_nk_105_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_106_trimLocations.csv","2014_nk_106_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_107_trimLocations.csv","2014_nk_107_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_108_trimLocations.csv","2014_nk_108_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_109_trimLocations.csv","2014_nk_109_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_110_trimLocations.csv","2014_nk_110_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_111_trimLocations.csv","2014_nk_111_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_112_trimLocations.csv","2014_nk_112_trimLocations","Delete"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_113_trimLocations.csv","2014_nk_113_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_114_trimLocations.csv","2014_nk_114_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_115_trimLocations.csv","2014_nk_115_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_116_trimLocations.csv","2014_nk_116_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_117_trimLocations.csv","2014_nk_117_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_118_trimLocations.csv","2014_nk_118_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_119_trimLocations.csv","2014_nk_119_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_12_trimLocations.csv","2014_nk_12_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_120_trimLocations.csv","2014_nk_120_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_121_trimLocations.csv","2014_nk_121_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_122_trimLocations.csv","2014_nk_122_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_123_trimLocations.csv","2014_nk_123_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_124_trimLocations.csv","2014_nk_124_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_125_trimLocations.csv","2014_nk_125_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_126_trimLocations.csv","2014_nk_126_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_127_trimLocations.csv","2014_nk_127_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_128_152034_trimLocations.csv","2014_nk_128_152034_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_128_153325_trimLocations.csv","2014_nk_128_153325_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_129_trimLocations.csv","2014_nk_129_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_13_trimLocations.csv","2014_nk_13_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_130_trimLocations.csv","2014_nk_130_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_131_trimLocations.csv","2014_nk_131_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_132_trimLocations.csv","2014_nk_132_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_133_trimLocations.csv","2014_nk_133_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_134_trimLocations.csv","2014_nk_134_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_135_trimLocations.csv","2014_nk_135_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_136_trimLocations.csv","2014_nk_136_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_137_trimLocations.csv","2014_nk_137_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_138_trimLocations.csv","2014_nk_138_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_139_trimLocations.csv","2014_nk_139_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_14_trimLocations.csv","2014_nk_14_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_140_trimLocations.csv","2014_nk_140_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_141_trimLocations.csv","2014_nk_141_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_142_trimLocations.csv","2014_nk_142_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_144_trimLocations.csv","2014_nk_144_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_145_trimLocations.csv","2014_nk_145_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_146_trimLocations.csv","2014_nk_146_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_147_trimLocations.csv","2014_nk_147_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_148_trimLocations.csv","2014_nk_148_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_149_trimLocations.csv","2014_nk_149_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_15_trimLocations.csv","2014_nk_15_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_150_trimLocations.csv","2014_nk_150_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_151_trimLocations.csv","2014_nk_151_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_152_trimLocations.csv","2014_nk_152_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_153_trimLocations.csv","2014_nk_153_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_154_trimLocations.csv","2014_nk_154_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_155_trimLocations.csv","2014_nk_155_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_156_trimLocations.csv","2014_nk_156_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_157_trimLocations.csv","2014_nk_157_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_158_trimLocations.csv","2014_nk_158_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_159_trimLocations.csv","2014_nk_159_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_16_redo_trimLocations.csv","2014_nk_16_redo_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_160_trimLocations.csv","2014_nk_160_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_161_trimLocations.csv","2014_nk_161_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_162_trimLocations.csv","2014_nk_162_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_163_trimLocations.csv","2014_nk_163_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_164_trimLocations.csv","2014_nk_164_trimLocations","Perfect"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_165_trimLocations.csv","2014_nk_165_trimLocations","Redo"
"/Users/benjaminmakhlouf/Research_repos/Western_Ak_otolith_stock_discrimination/Data/Processed/Trim_Locations/2014_nk_166_trimLocations.csv","2014_nk_166_trimLocations","Perfect"
