"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
15,7.86,0.711036995085406,0.37237816248332,15.72,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
16,8.384,0.708018269534965,0.653797922438683,16.768,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
17,8.908,0.707099883425242,0.754110269338861,17.816,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
18,9.432,0.707648418720625,0.785348214339255,18.864,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
19,9.956,0.706024815037847,0.796239397722969,19.912,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
20,10.48,0.709621514420756,0.814794003417665,20.96,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
21,11.004,0.70698035358157,0.834204406191743,22.008,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
22,11.528,0.707707177072286,0.84712463092992,23.056,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
23,12.052,0.708153357751529,0.847402403597506,24.104,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
24,12.576,0.707014038540486,0.850935593226118,25.152,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
25,13.1,0.706278065239307,0.849615303817344,26.2,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
26,13.624,0.708494929609027,0.856245920848623,27.248,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
27,14.148,0.706561310680438,0.845943184549969,28.296,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
28,14.672,0.709126940965259,0.845876677252645,29.344,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
29,15.196,0.707147065481109,0.851264165376896,30.392,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
30,15.72,0.706740778398623,0.882000167442923,31.44,"2014_nk_128_152034","Nush",2014,NA,NA,NA,428.838245734629,525.318041197054,937.96,0.705356831911109
