"Cycle","Time","Iso","Sr88","Fish_id","Watershed","Year","Microns","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
58,30.392,0.719795247704061,0.110056007595833,"2015_yk_065a","Yukon",2015,60.784,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
59,30.916,0.711893462585108,0.472194587926593,"2015_yk_065a","Yukon",2015,61.832,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
60,31.44,0.713048835330048,0.729432239400896,"2015_yk_065a","Yukon",2015,62.88,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
61,31.964,0.713647584237285,0.796112642403213,"2015_yk_065a","Yukon",2015,63.928,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
62,32.488,0.712678423562062,0.788014644981249,"2015_yk_065a","Yukon",2015,64.976,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
63,33.012,0.71106315998353,0.769709270538239,"2015_yk_065a","Yukon",2015,66.024,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
64,33.536,0.712142970213346,0.777297893529021,"2015_yk_065a","Yukon",2015,67.072,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
65,34.06,0.711119104548487,0.766203362056652,"2015_yk_065a","Yukon",2015,68.12,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
66,34.584,0.712897320188642,0.755411063241281,"2015_yk_065a","Yukon",2015,69.168,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
67,35.108,0.713553153874315,0.77329567915987,"2015_yk_065a","Yukon",2015,70.216,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
68,35.632,0.710291798847686,0.797669361103078,"2015_yk_065a","Yukon",2015,71.264,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
69,36.156,0.712367866461145,0.783345245373821,"2015_yk_065a","Yukon",2015,72.312,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
70,36.68,0.712853007570932,0.78763313547437,"2015_yk_065a","Yukon",2015,73.36,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
71,37.204,0.710601627719907,0.783615853087547,"2015_yk_065a","Yukon",2015,74.408,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
72,37.728,0.712643698930714,0.767781086247208,"2015_yk_065a","Yukon",2015,75.456,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
73,38.252,0.710343814675248,0.768348917801521,"2015_yk_065a","Yukon",2015,76.504,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
74,38.776,0.711944821959118,0.775237171847317,"2015_yk_065a","Yukon",2015,77.552,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
75,39.3,0.711582811182198,0.775175573638892,"2015_yk_065a","Yukon",2015,78.6,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
76,39.824,0.711904318828849,0.772948026025225,"2015_yk_065a","Yukon",2015,79.648,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
77,40.348,0.712443826548872,0.773808273577327,"2015_yk_065a","Yukon",2015,80.696,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
78,40.872,0.712765506706631,0.800710271929868,"2015_yk_065a","Yukon",2015,81.744,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
79,41.396,0.712580872895943,0.820335080789664,"2015_yk_065a","Yukon",2015,82.792,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
80,41.92,0.710968451229038,0.794133543642137,"2015_yk_065a","Yukon",2015,83.84,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
81,42.444,0.713360740159908,0.793081622212117,"2015_yk_065a","Yukon",2015,84.888,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
82,42.968,0.711758829665455,0.815948983908851,"2015_yk_065a","Yukon",2015,85.936,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
83,43.492,0.71239074250809,0.794190256610932,"2015_yk_065a","Yukon",2015,86.984,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
84,44.016,0.714281996109515,0.76134102135846,"2015_yk_065a","Yukon",2015,88.032,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
85,44.54,0.710997725086127,0.788449839259808,"2015_yk_065a","Yukon",2015,89.08,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
86,45.064,0.712637086680887,0.817530306323321,"2015_yk_065a","Yukon",2015,90.128,NA,NA,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
87,45.588,0.71211627821325,0.782285942321066,"2015_yk_065a","Yukon",2015,91.176,0.712178781927646,0.745987004083712,NA,639.557526788539,752.270691923481,1242.928,0.713038833586993
