"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.7082943,2.1638317,0.524,1.048,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
2,1.048,0.7081047,2.115167,1.048,2.096,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
3,1.524,0.7086722,2.1497786,1.572,3.144,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
4,2.048,0.708566,2.1577749,2.096,4.192,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
5,2.524,0.7088566,2.187862,2.62,5.24,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
6,3.048,0.7093916,2.2809947,3.144,6.288,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
7,3.524,0.7080446,2.3390437,3.668,7.336,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
8,4.048,0.7081129,2.353108,4.192,8.384,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
9,4.524,0.708504,2.3359252,4.716,9.432,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
10,5.048,0.7084337,2.4362697,5.24,10.48,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
11,5.524,0.7087614,2.4360341,5.764,11.528,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
12,6.048,0.7084242,2.3785208,6.288,12.576,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
13,6.524,0.7083781,2.3944397,6.812,13.624,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
14,7.048,0.7085973,2.4614565,7.336,14.672,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
15,7.524,0.7080627,2.4624663,7.86,15.72,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
16,8.048,0.7090475,2.5241271,8.384,16.768,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
17,8.524,0.7089318,2.5592105,8.908,17.816,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
18,9.048,0.708984,2.5049315,9.432,18.864,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
19,9.524,0.7085468,2.5186792,9.956,19.912,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
20,10.048,0.7084006,2.4964548,10.48,20.96,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
21,10.524,0.7085873,2.509834,11.004,22.008,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
22,11.048,0.709012,2.5222683,11.528,23.056,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
23,11.524,0.7090868,2.5122979,12.052,24.104,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
24,12.048,0.7081859,2.4893246,12.576,25.152,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
25,12.524,0.7084423,2.3883944,13.1,26.2,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
26,13.048,0.7083887,2.5185713,13.624,27.248,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
27,13.524,0.7084682,2.5225971,14.148,28.296,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
28,14.048,0.7092727,2.4925271,14.672,29.344,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
29,14.524,0.7088325,2.4982012,15.196,30.392,"2011_nk_226","Nush",2011,NA,NA,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
30,15.048,0.7093353,2.484045,15.72,31.44,"2011_nk_226","Nush",2011,0.708584985,2.43237309333333,NA,897.699512530805,1066.29685946758,1463.008,0.708396560869565
31,15.524,0.7076321,2.4682147,16.244,32.488,"2011_nk_226","Nush",2011,0.708589626666667,2.43531826166667,0.00294516833333347,897.699512530805,1066.29685946758,1463.008,0.708396560869565
32,16.048,0.7088863,2.5163235,16.768,33.536,"2011_nk_226","Nush",2011,0.708594921666666,2.439258185,0.00393992333333326,897.699512530805,1066.29685946758,1463.008,0.708396560869565
33,16.524,0.7090781,2.5600167,17.292,34.584,"2011_nk_226","Nush",2011,0.708597276666666,2.441426335,0.00216815000000015,897.699512530805,1066.29685946758,1463.008,0.708396560869565
