"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
200,104.8,0.710559796477244,0.201912428563401,209.6,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
201,105.324,0.708575806940622,0.679227374540473,210.648,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
202,105.848,0.708177965935542,0.894613170124646,211.696,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
203,106.372,0.707744007011841,0.914228053726932,212.744,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
204,106.896,0.708636095625681,0.891408023221117,213.792,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
205,107.42,0.708019816472556,0.877960306706497,214.84,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
206,107.944,0.709062491252797,0.866779370798682,215.888,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
207,108.468,0.70658086856364,0.85081621334502,216.936,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
208,108.992,0.708352909771938,0.841970501964587,217.984,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
209,109.516,0.707821199494553,0.838715462386147,219.032,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
210,110.04,0.708314572447417,0.817159143119599,220.08,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
211,110.564,0.708128180639886,0.815844859362259,221.128,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
212,111.088,0.708783410347047,0.835627809918218,222.176,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
213,111.612,0.708230320828806,0.828503126853702,223.224,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
214,112.136,0.708521254140271,0.840033749001516,224.272,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
215,112.66,0.708912766221875,0.853348002436331,225.32,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
216,113.184,0.707439115847244,0.865301980091382,226.368,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
217,113.708,0.709296110779104,0.876650341622751,227.416,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
218,114.232,0.706636376856647,0.894781809814864,228.464,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
219,114.756,0.708065058686175,0.902365065709152,229.512,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
220,115.28,0.708632670840752,0.895867964638331,230.56,"2017_kk_195a","Kusko",2017,NA,NA,NA,656.93621144328,773.084533258559,1230.352,0.706200162213165
