"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
39,0.29528414402704,0.705640442456409,20.436,40.872,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
40,1.05565701589064,0.707899451865548,20.96,41.92,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
41,1.32311195784403,0.707811818561201,21.484,42.968,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
42,1.33876642607696,0.708536400583988,22.008,44.016,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
43,1.33724042162695,0.7074080852625,22.532,45.064,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
44,1.33221938123338,0.708181131454023,23.056,46.112,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
45,1.34414137462115,0.707970002204295,23.58,47.16,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
46,1.35685871390813,0.707738164067264,24.104,48.208,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
47,1.33898009875208,0.708447680995022,24.628,49.256,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
48,1.30713993659529,0.707189462500014,25.152,50.304,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
49,1.28291747507598,0.70705280837614,25.676,51.352,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
50,1.29538643427459,0.707117121690543,26.2,52.4,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
51,1.302378128882,0.707954273494668,26.724,53.448,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
52,1.32452716762243,0.707787610107868,27.248,54.496,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
53,1.35299058320852,0.707492738389844,27.772,55.544,"2015_nk_270_1","Nush",2015,NA,NA,NA,407.840228441234,501.968634384609,831.064,0.704617798180727
