"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
52,0.287044421412307,0.707256328011856,27.248,54.496,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
53,0.573409935215549,0.708137182063192,27.772,55.544,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
54,0.885889362531478,0.709745056511145,28.296,56.592,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
55,1.18192488485528,0.709394001664905,28.82,57.64,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
56,1.43276320528226,0.70967414337755,29.344,58.688,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
57,1.63753815121642,0.709389655534753,29.868,59.736,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
58,1.78940718374212,0.70971586793422,30.392,60.784,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
59,1.83243416588046,0.708784773318072,30.916,61.832,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
60,1.88273721011519,0.709069837880493,31.44,62.88,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
61,1.90817053040192,0.708227801554417,31.964,63.928,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
62,1.87076126709099,0.708541291834527,32.488,64.976,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
63,1.91571783606976,0.70912579102761,33.012,66.024,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
64,1.89531418250729,0.708227535498066,33.536,67.072,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
65,1.90514812487911,0.709194120276238,34.06,68.12,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
66,1.97757179579129,0.70897734774694,34.584,69.168,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
67,1.95867209261754,0.708779096290679,35.108,70.216,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
68,1.96590815190333,0.708928790598115,35.632,71.264,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
69,1.8927073788249,0.709134159352812,36.156,72.312,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
70,1.85214778197797,0.708622565361984,36.68,73.36,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
71,1.83344087335162,0.709026004174745,37.204,74.408,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
72,1.71483249481269,0.709018714018011,37.728,75.456,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
73,1.63952018043111,0.708969681394606,38.252,76.504,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
74,1.58709533997301,0.708939869825091,38.776,77.552,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
75,1.55833441307574,0.708923833636716,39.3,78.6,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
76,1.54193953433618,0.708500158635009,39.824,79.648,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
77,1.54617298880606,0.709132496016673,40.348,80.696,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
78,1.54467245405287,0.709358869285579,40.872,81.744,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
79,1.68248749700351,0.70951523698393,41.396,82.792,"2015_nk_145_redo","Nush",2015,NA,NA,NA,430.69506129776,589.1643869559,1029.136,0.708405842981987
