"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
24,0.856208909140588,0.708927705350105,12.576,25.152,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
25,1.32499923073352,0.707155423162998,13.1,26.2,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
26,1.46606410598029,0.708063899132256,13.624,27.248,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
27,1.49824025103718,0.70706429776385,14.148,28.296,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
28,1.41457556727682,0.708148022474768,14.672,29.344,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
29,1.32268285441677,0.707037675051499,15.196,30.392,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
30,1.3855006888224,0.706638078793847,15.72,31.44,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
31,1.47638319185673,0.707252659321142,16.244,32.488,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
32,1.49629203551346,0.706120570920935,16.768,33.536,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
33,1.50710290780563,0.707721153854147,17.292,34.584,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
34,1.49758644828243,0.706700414169715,17.816,35.632,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
35,1.57954293848679,0.707766032617919,18.34,36.68,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
36,1.55761435065657,0.707423387982769,18.864,37.728,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
37,1.47972243949787,0.707854523552192,19.388,38.776,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
38,1.49888408883984,0.707455429527668,19.912,39.824,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
39,1.61230172382072,0.707405931407009,20.436,40.872,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
40,1.50312748966847,0.706565481679928,20.96,41.92,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
41,1.46251466811028,0.707067311679819,21.484,42.968,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
42,1.51349462558983,0.706752322218284,22.008,44.016,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
43,1.54945272648266,0.706286842984044,22.532,45.064,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
44,1.49400205658941,0.707705246051241,23.056,46.112,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
45,1.46145594338562,0.707909758795781,23.58,47.16,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
46,1.51199921120158,0.707271919705946,24.104,48.208,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
47,1.51800243240219,0.708864324467592,24.628,49.256,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
48,1.46539773383805,0.707358605301698,25.152,50.304,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
49,1.43484165535921,0.707709185432353,25.676,51.352,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
50,1.46961920727608,0.707590696692499,26.2,52.4,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
51,1.53805347789861,0.707816393695365,26.724,53.448,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
52,1.48771756460715,0.70761327938909,27.248,54.496,"2015_nk_134_1","Nush",2015,NA,NA,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
53,1.43568327195451,0.70779218484579,27.772,55.544,"2015_nk_134_1","Nush",2015,0.707485922144225,1.50366372238826,NA,470.077612535667,628.087183317197,1086.776,0.704621008884582
54,1.46480155075664,0.707934762433567,28.296,56.592,"2015_nk_134_1","Nush",2015,0.707470796967572,1.51404336187536,0.0103796394870936,470.077612535667,628.087183317197,1086.776,0.704621008884582
55,1.49193577874483,0.707609448718521,28.82,57.64,"2015_nk_134_1","Nush",2015,0.707469978411078,1.51372156547143,-0.000321796403927044,470.077612535667,628.087183317197,1086.776,0.704621008884582
