"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
34,0.443815114214259,0.710816366205482,17.816,35.632,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
35,1.2578476161337,0.708451960596693,18.34,36.68,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
36,1.63830955281823,0.708244875875904,18.864,37.728,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
37,1.75493835590843,0.708934694791509,19.388,38.776,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
38,1.80266841161205,0.708046612519238,19.912,39.824,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
39,1.83268198002511,0.707819958036318,20.436,40.872,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
40,1.80518409562144,0.708172864240136,20.96,41.92,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
41,1.7807161979579,0.707554116498277,21.484,42.968,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
42,1.76896190616043,0.708562491152617,22.008,44.016,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
43,1.8093092194047,0.707740447839082,22.532,45.064,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
44,1.88297118917691,0.707487385960091,23.056,46.112,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
45,1.85422508457231,0.707629635752939,23.58,47.16,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
46,1.8701811321061,0.708445374245857,24.104,48.208,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
47,1.92800614810878,0.707835077098177,24.628,49.256,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
48,1.85858189748833,0.708076380129387,25.152,50.304,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
49,1.87044614636698,0.70813986725099,25.676,51.352,"2015_nk_161_redo","Nush",2015,NA,NA,NA,193.409070296629,283.211969935241,595.264,0.706487290327913
