"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
17,0.470580394927088,0.708395585535677,8.908,17.816,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
18,0.879482154572179,0.708856671546244,9.432,18.864,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
19,1.10755542055898,0.707787849273604,9.956,19.912,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
20,1.17459867213064,0.706643920886264,10.48,20.96,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
21,1.18875320512669,0.707529493634235,11.004,22.008,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
22,1.19905324895979,0.707623609360572,11.528,23.056,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
23,1.14638259429333,0.706826385054877,12.052,24.104,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
24,1.12092650349611,0.706992760663814,12.576,25.152,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
25,1.10801794584762,0.707241315940741,13.1,26.2,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
26,1.15708847641053,0.70760759409067,13.624,27.248,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
27,1.18981370298519,0.707340228465586,14.148,28.296,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
28,1.15591861782624,0.707960755044206,14.672,29.344,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
29,1.1952890461272,0.707689169867327,15.196,30.392,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
30,1.23227011284634,0.70703170082407,15.72,31.44,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
31,1.19029040000547,0.707227413554433,16.244,32.488,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
32,1.17251866071313,0.707159654959314,16.768,33.536,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
33,1.21850867107371,0.707424623874809,17.292,34.584,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
34,1.21460981690495,0.707099377883001,17.816,35.632,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
35,1.20904811397937,0.707436032049643,18.34,36.68,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
36,1.22705458860623,0.707221629896733,18.864,37.728,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
37,1.20427786041213,0.70833321604866,19.388,38.776,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
38,1.19111567472471,0.707610825842024,19.912,39.824,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
39,1.214793765459,0.706706903496442,20.436,40.872,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
40,1.24224947021194,0.707997816475931,20.96,41.92,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
41,1.21079657955914,0.706383903389147,21.484,42.968,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
42,1.21200416351584,0.708318085479224,22.008,44.016,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
43,1.28650139428965,0.706958715990178,22.532,45.064,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
44,1.2662019454955,0.706990280911474,23.056,46.112,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
45,1.23052348959753,0.707411369200339,23.58,47.16,"2015_nk_155_1","Nush",2015,NA,NA,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
46,1.25526625584776,0.706833354509473,24.104,48.208,"2015_nk_155_1","Nush",2015,0.707435124123913,1.19744208269698,NA,274.767305262075,388.994431556114,883.464,0.70565906871429
47,1.29205053505039,0.707281571697298,24.628,49.256,"2015_nk_155_1","Nush",2015,0.707428467530737,1.21098944564397,0.0135473629469818,274.767305262075,388.994431556114,883.464,0.70565906871429
48,1.28300195718343,0.707822267365536,25.152,50.304,"2015_nk_155_1","Nush",2015,0.707396767278799,1.21504494780655,0.00405550216258566,274.767305262075,388.994431556114,883.464,0.70565906871429
49,1.23039268914854,0.708302050049735,25.676,51.352,"2015_nk_155_1","Nush",2015,0.707384421440193,1.21656072401032,0.00151577620376453,274.767305262075,388.994431556114,883.464,0.70565906871429
