"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709471,0.644405,0.524,1.048,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
2,1.048,0.7095,0.651095,1.048,2.096,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
3,1.572,0.7099,0.641471,1.572,3.144,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
4,2.096,0.708743,0.6368,2.096,4.192,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
5,2.62,0.70922,0.646227,2.62,5.24,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
6,3.144,0.709022,0.64847,3.144,6.288,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
7,3.668,0.708457,0.656476,3.668,7.336,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
8,4.192,0.706895,0.662939,4.192,8.384,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
9,4.716,0.708302,0.642441,4.716,9.432,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
10,5.24,0.705808,0.654019,5.24,10.48,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
11,5.764,0.706888,0.63957,5.764,11.528,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
12,6.288,0.706,0.640996,6.288,12.576,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
13,6.812,0.7098,0.647429,6.812,13.624,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
14,7.336,0.707367,0.649645,7.336,14.672,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
15,7.86,0.710195,0.657387,7.86,15.72,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
16,8.384,0.711131,0.659863,8.384,16.768,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
17,8.908,0.708891,0.663141,8.908,17.816,"2011_nk_65","Nush",2011,NA,NA,NA,696.634877663509,356.876135167866,1072.104,NA
