"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.7088719,2.0172646,0.524,1.048,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
2,1.048,0.709479,1.9918978,1.048,2.096,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
3,1.572,0.7101195,1.956141,1.572,3.144,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
4,2.096,0.7089159,1.9284387,2.096,4.192,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
5,2.62,0.7096045,1.9480425,2.62,5.24,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
6,3.144,0.7092795,2.0034219,3.144,6.288,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
7,3.668,0.7092024,1.9571134,3.668,7.336,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
8,4.192,0.7097297,1.9056105,4.192,8.384,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
9,4.716,0.7090478,1.8947754,4.716,9.432,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
10,5.24,0.708529,1.8941299,5.24,10.48,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
11,5.764,0.708999,1.8920607,5.764,11.528,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
12,6.288,0.7098783,1.8771902,6.288,12.576,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
13,6.812,0.7098797,1.8519957,6.812,13.624,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
14,7.336,0.7095342,1.8837462,7.336,14.672,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
15,7.86,0.7097699,1.8960148,7.86,15.72,"2011_nk_83","Nush",2011,NA,NA,NA,411.255618097994,535.342847594788,1328.864,0.706444222033898
