"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.7092767,2.4417453,0.524,1.048,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
2,1.048,0.7088099,2.4481686,1.048,2.096,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
3,1.524,0.709211,2.6201593,1.572,3.144,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
4,2.048,0.7093688,2.8852436,2.096,4.192,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
5,2.524,0.7091057,2.9033371,2.62,5.24,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
6,3.048,0.7089923,2.8272859,3.144,6.288,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
7,3.524,0.7092245,2.7284158,3.668,7.336,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
8,4.048,0.7084279,2.6514021,4.192,8.384,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
9,4.524,0.709597,2.6189637,4.716,9.432,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
10,5.048,0.7093706,2.5360283,5.24,10.48,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
11,5.524,0.708883,2.3800601,5.764,11.528,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
12,6.048,0.7091041,2.2405908,6.288,12.576,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
13,6.524,0.7086972,2.1376338,6.812,13.624,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
14,7.048,0.7090512,2.067455,7.336,14.672,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
15,7.524,0.7087667,2.0523708,7.86,15.72,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
16,8.048,0.7096754,2.034962,8.384,16.768,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
17,8.524,0.7090912,1.9528861,8.908,17.816,"2011_nk_237b","Nush",2011,NA,NA,NA,1131.0034490328,1267.90470444904,1745.968,0.707366070769231
