"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
64,33.536,0.716719136861073,0.812603664626551,67.072,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
65,34.06,0.716376336429448,1.05820683017744,68.12,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
66,34.584,0.715557162224273,1.009839671223,69.168,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
67,35.108,0.7159408516062,0.975411850076891,70.216,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
68,35.632,0.714545519763227,1.00078976516778,71.264,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
69,36.156,0.71482040761555,0.983478441702802,72.312,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
70,36.68,0.714843457840183,0.990576349310243,73.36,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
71,37.204,0.714844427003694,1.00494396011883,74.408,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
72,37.728,0.715808090029312,1.00135743886099,75.456,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
73,38.252,0.715695352511285,0.990885221458108,76.504,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
74,38.776,0.714086517602959,0.96648099383564,77.552,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
75,39.3,0.714747097980196,0.961450243190961,78.6,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
76,39.824,0.717101030229633,1.01167021057744,79.648,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
77,40.348,0.715382658312046,1.02495062968316,80.696,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
78,40.872,0.71525519171894,1.01266847636703,81.744,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
79,41.396,0.715227360336299,0.994046397809269,82.792,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
80,41.92,0.715838882373546,1.019061433083,83.84,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
81,42.444,0.714891462937809,1.03906275724895,84.888,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
82,42.968,0.714972044955997,1.01061560210623,85.936,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
83,43.492,0.715400507418824,1.00302431097452,86.984,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
84,44.016,0.715390496260227,1.02815538774243,88.032,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
85,44.54,0.71481423261976,1.02949732077002,89.08,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
86,45.064,0.713568601456616,1.01419199480518,90.128,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
87,45.588,0.7157398740147,1.00570763753506,91.176,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
88,46.112,0.714871899747818,0.995212087429434,92.224,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
89,46.636,0.716560502790739,0.996334388081831,93.272,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
90,47.16,0.714696319384573,0.971205993659854,94.32,"2017_yk_070_a","Yukon",2016,NA,NA,NA,399.0004967,581.1409729,1188.432,0.720263604
