"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.708537,1.065556,0.524,1.048,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
2,1.048,0.709313,1.074677,1.048,2.096,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
3,1.572,0.709126,1.104545,1.572,3.144,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
4,2.096,0.709022,1.193535,2.096,4.192,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
5,2.62,0.708137,1.26371,2.62,5.24,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
6,3.144,0.708997,1.316022,3.144,6.288,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
7,3.668,0.708514,1.40373,3.668,7.336,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
8,4.192,0.708936,1.435929,4.192,8.384,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
9,4.716,0.708425,1.380198,4.716,9.432,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
10,5.24,0.708706,1.365854,5.24,10.48,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
11,5.764,0.709256,1.425361,5.764,11.528,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
12,6.288,0.708763,1.479316,6.288,12.576,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
13,6.812,0.708117,1.494177,6.812,13.624,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
14,7.336,0.709873,1.504787,7.336,14.672,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
15,7.86,0.70827,1.505357,7.86,15.72,"2011_nk_89","Nush",2011,NA,NA,NA,1112.11461936338,983.283945834975,1406.416,NA
