"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709674,2.321165,0.524,1.048,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
2,1.048,0.709526,2.351979,1.048,2.096,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
3,1.572,0.709266,2.309121,1.572,3.144,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
4,2.096,0.708892,2.293216,2.096,4.192,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
5,2.62,0.709506,2.296941,2.62,5.24,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
6,3.144,0.7092,2.242825,3.144,6.288,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
7,3.668,0.70893,2.24226,3.668,7.336,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
8,4.192,0.708779,2.261527,4.192,8.384,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
9,4.716,0.709593,2.279822,4.716,9.432,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
10,5.24,0.709729,2.316758,5.24,10.48,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
11,5.764,0.709205,2.337655,5.764,11.528,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
12,6.288,0.70908,2.353477,6.288,12.576,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
13,6.812,0.70957,2.373539,6.812,13.624,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
14,7.336,0.708913,2.394177,7.336,14.672,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
15,7.86,0.708881,2.395837,7.86,15.72,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
16,8.384,0.709491,2.43387,8.384,16.768,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
17,8.908,0.70926,2.402535,8.908,17.816,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
18,9.432,0.708522,2.448434,9.432,18.864,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
19,9.956,0.709445,2.439053,9.956,19.912,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
20,10.48,0.708741,2.452817,10.48,20.96,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
21,11.004,0.709184,2.47584,11.004,22.008,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
22,11.528,0.708986,2.45955,11.528,23.056,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
23,12.052,0.708819,2.472328,12.052,24.104,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
24,12.576,0.709628,2.527782,12.576,25.152,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
25,13.1,0.709417,2.500131,13.1,26.2,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
26,13.624,0.70858,2.488992,13.624,27.248,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
27,14.148,0.708785,2.508649,14.148,28.296,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
28,14.672,0.709114,2.635389,14.672,29.344,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
29,15.196,0.709958,2.615795,15.196,30.392,"2011_nk_15","Nush",2011,NA,NA,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
30,15.72,0.708069,2.594681,15.72,31.44,"2011_nk_15","Nush",2011,0.709121683333333,2.56493611666667,NA,956.543999192403,1092.41428069446,1282.752,0.708424692307692
31,16.244,0.708273,2.589301,16.244,32.488,"2011_nk_15","Nush",2011,0.70910785,2.57232951666667,0.00739339999999977,956.543999192403,1092.41428069446,1282.752,0.708424692307692
32,16.768,0.709232,2.634529,16.768,33.536,"2011_nk_15","Nush",2011,0.7091012,2.57906653333333,0.00673701666666693,956.543999192403,1092.41428069446,1282.752,0.708424692307692
33,17.292,0.709068,2.650678,17.292,34.584,"2011_nk_15","Nush",2011,0.70910025,2.58657385,0.0075073166666666,956.543999192403,1092.41428069446,1282.752,0.708424692307692
34,17.816,0.709294,2.70025,17.816,35.632,"2011_nk_15","Nush",2011,0.709113533333333,2.59531918333333,0.00874533333333316,956.543999192403,1092.41428069446,1282.752,0.708424692307692
35,18.34,0.708967,2.618369,18.34,36.68,"2011_nk_15","Nush",2011,0.709110766666667,2.6018684,0.00654921666666697,956.543999192403,1092.41428069446,1282.752,0.708424692307692
