"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.7044372,1.0405523,0.524,1.048,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
2,1.048,0.7064197,1.1930445,1.048,2.096,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
3,1.572,0.7050844,1.2156377,1.572,3.144,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
4,2.096,0.7049913,1.2186466,2.096,4.192,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
5,2.62,0.7068471,1.2233506,2.62,5.24,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
6,3.144,0.7049507,1.1934226,3.144,6.288,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
7,3.668,0.7049168,1.1952568,3.668,7.336,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
8,4.192,0.7060173,1.1913927,4.192,8.384,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
9,4.716,0.7061683,1.1988781,4.716,9.432,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
10,5.24,0.7044152,1.2069735,5.24,10.48,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
11,5.764,0.7066681,1.1786788,5.764,11.528,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
12,6.288,0.706097,1.1717455,6.288,12.576,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
13,6.812,0.7062761,1.1598619,6.812,13.624,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
14,7.336,0.7046807,1.1639614,7.336,14.672,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
15,7.86,0.7055464,1.1460745,7.86,15.72,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
16,8.384,0.705799,1.1387366,8.384,16.768,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
17,8.908,0.7053188,1.1359103,8.908,17.816,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
18,9.432,0.7058258,1.1092865,9.432,18.864,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
19,9.956,0.705783,1.091851,9.956,19.912,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
20,10.48,0.7063727,1.0822389,10.48,20.96,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
21,11.004,0.705007,1.0827186,11.004,22.008,"2011_nk_110","Nush",2011,NA,NA,NA,757.715551618879,817.739313987307,1297.424,0.705813154385965
