"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.709494,1.982768,0.524,1.048,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
2,1.048,0.708996,2.165856,1.048,2.096,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
3,1.572,0.708843,2.224551,1.572,3.144,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
4,2.096,0.710178,2.247279,2.096,4.192,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
5,2.62,0.708921,2.258967,2.62,5.24,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
6,3.144,0.709741,2.294882,3.144,6.288,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
7,3.668,0.709487,2.335218,3.668,7.336,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
8,4.192,0.70919,2.360976,4.192,8.384,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
9,4.716,0.709457,2.352974,4.716,9.432,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
10,5.24,0.709292,2.33215,5.24,10.48,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
11,5.764,0.708579,2.272497,5.764,11.528,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
12,6.288,0.708371,2.238797,6.288,12.576,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
13,6.812,0.709079,2.231888,6.812,13.624,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
14,7.336,0.70946,2.259772,7.336,14.672,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
15,7.86,0.709091,2.231677,7.86,15.72,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
16,8.384,0.709153,2.267209,8.384,16.768,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
17,8.908,0.709212,2.228509,8.908,17.816,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
18,9.432,0.709767,2.309573,9.432,18.864,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
19,9.956,0.710316,2.279086,9.956,19.912,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
20,10.48,0.709059,2.264146,10.48,20.96,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
21,11.004,0.709796,2.223339,11.004,22.008,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
22,11.528,0.708671,2.280781,11.528,23.056,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
23,12.052,0.709684,2.426981,12.052,24.104,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
24,12.576,0.709512,2.344786,12.576,25.152,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
25,13.1,0.708897,2.372116,13.1,26.2,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
26,13.624,0.709563,2.439408,13.624,27.248,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
27,14.148,0.70929,2.402759,14.148,28.296,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
28,14.672,0.709274,2.245682,14.672,29.344,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
29,15.196,0.709746,2.352267,15.196,30.392,"2011_nk_96","Nush",2011,NA,NA,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
30,15.72,0.709357,2.315985,15.72,31.44,"2011_nk_96","Nush",2011,0.709227916666667,2.30519753333333,NA,867.486823395755,1045.92727505593,844.688,0.708588906432749
31,16.244,0.708951,2.34734,16.244,32.488,"2011_nk_96","Nush",2011,0.709219283333333,2.31067503333333,0.00547750000000002,867.486823395755,1045.92727505593,844.688,0.708588906432749
32,16.768,0.709252,2.323735,16.768,33.536,"2011_nk_96","Nush",2011,0.7092296,2.31284318333333,0.00216815000000015,867.486823395755,1045.92727505593,844.688,0.708588906432749
33,17.292,0.709125,2.387603,17.292,34.584,"2011_nk_96","Nush",2011,0.709236266666667,2.31394028333333,0.00109709999999952,867.486823395755,1045.92727505593,844.688,0.708588906432749
34,17.816,0.708777,2.390898,17.816,35.632,"2011_nk_96","Nush",2011,0.709215033333333,2.31473941666667,0.000799133333333479,867.486823395755,1045.92727505593,844.688,0.708588906432749
35,18.34,0.709004,2.284028,18.34,36.68,"2011_nk_96","Nush",2011,0.709224216666667,2.31639915,0.00165973333333325,867.486823395755,1045.92727505593,844.688,0.708588906432749
36,18.864,0.709346,2.340585,18.864,37.728,"2011_nk_96","Nush",2011,0.709212966666667,2.31712678333333,0.000727633333333255,867.486823395755,1045.92727505593,844.688,0.708588906432749
37,19.388,0.709458,2.347797,19.388,38.776,"2011_nk_96","Nush",2011,0.709200766666667,2.31636028333333,-0.000766500000000114,867.486823395755,1045.92727505593,844.688,0.708588906432749
38,19.912,0.708587,2.357779,19.912,39.824,"2011_nk_96","Nush",2011,0.70918845,2.31504545,-0.00131483333333327,867.486823395755,1045.92727505593,844.688,0.708588906432749
39,20.436,0.709325,2.400877,20.436,40.872,"2011_nk_96","Nush",2011,0.709175583333333,2.31428855,-0.000756899999999838,867.486823395755,1045.92727505593,844.688,0.708588906432749
40,20.96,0.709564,2.352694,20.96,41.92,"2011_nk_96","Nush",2011,0.70916225,2.3139722,-0.000316349999999854,867.486823395755,1045.92727505593,844.688,0.708588906432749
41,21.484,0.709113,2.340494,21.484,42.968,"2011_nk_96","Nush",2011,0.709164116666667,2.31373513333333,-0.000237066666667118,867.486823395755,1045.92727505593,844.688,0.708588906432749
42,22.008,0.709084,2.342179,22.008,44.016,"2011_nk_96","Nush",2011,0.709172583333334,2.31314835,-0.000586783333333063,867.486823395755,1045.92727505593,844.688,0.708588906432749
43,22.532,0.708644,2.251488,22.532,45.064,"2011_nk_96","Nush",2011,0.709167833333334,2.3121793,-0.000969050000000138,867.486823395755,1045.92727505593,844.688,0.708588906432749
44,23.056,0.709071,2.245537,23.056,46.112,"2011_nk_96","Nush",2011,0.709162883333333,2.31055438333333,-0.00162491666666664,867.486823395755,1045.92727505593,844.688,0.708588906432749
45,23.58,0.708962,2.287821,23.58,47.16,"2011_nk_96","Nush",2011,0.709165716666667,2.30898803333333,-0.00156635000000005,867.486823395755,1045.92727505593,844.688,0.708588906432749
46,24.104,0.708845,2.251226,24.104,48.208,"2011_nk_96","Nush",2011,0.709161583333333,2.30643448333333,-0.00255355000000002,867.486823395755,1045.92727505593,844.688,0.708588906432749
47,24.628,0.709409,2.340557,24.628,49.256,"2011_nk_96","Nush",2011,0.709152266666667,2.30411606666667,-0.00231841666666677,867.486823395755,1045.92727505593,844.688,0.708588906432749
48,25.152,0.7095,2.271459,25.152,50.304,"2011_nk_96","Nush",2011,0.709137183333333,2.29977048333333,-0.00434558333333346,867.486823395755,1045.92727505593,844.688,0.708588906432749
49,25.676,0.709728,2.259775,25.676,51.352,"2011_nk_96","Nush",2011,0.709099433333333,2.29534833333333,-0.00442215000000035,867.486823395755,1045.92727505593,844.688,0.708588906432749
50,26.2,0.709904,2.321962,26.2,52.4,"2011_nk_96","Nush",2011,0.709088016666667,2.29042703333333,-0.00492129999999991,867.486823395755,1045.92727505593,844.688,0.708588906432749
51,26.724,0.709261,2.371638,26.724,53.448,"2011_nk_96","Nush",2011,0.709073933333333,2.28528661666667,-0.00514041666666643,867.486823395755,1045.92727505593,844.688,0.708588906432749
52,27.248,0.70906,2.279609,27.248,54.496,"2011_nk_96","Nush",2011,0.709086583333333,2.27877231666667,-0.00651430000000008,867.486823395755,1045.92727505593,844.688,0.708588906432749
53,27.772,0.708584,2.307672,27.772,55.544,"2011_nk_96","Nush",2011,0.7090733,2.26926478333333,-0.00950753333333321,867.486823395755,1045.92727505593,844.688,0.708588906432749
54,28.296,0.70899,2.322886,28.296,56.592,"2011_nk_96","Nush",2011,0.709056216666667,2.25987158333333,-0.00939319999999988,867.486823395755,1045.92727505593,844.688,0.708588906432749
55,28.82,0.708562,2.349047,28.82,57.64,"2011_nk_96","Nush",2011,0.70905325,2.2494974,-0.0103741833333335,867.486823395755,1045.92727505593,844.688,0.708588906432749
56,29.344,0.709632,2.384287,29.344,58.688,"2011_nk_96","Nush",2011,0.709030216666667,2.23695246666667,-0.0125449333333334,867.486823395755,1045.92727505593,844.688,0.708588906432749
57,29.868,0.709196,2.345161,29.868,59.736,"2011_nk_96","Nush",2011,0.709013383333334,2.22369625,-0.013256216666667,867.486823395755,1045.92727505593,844.688,0.708588906432749
58,30.392,0.708734,2.325384,30.392,60.784,"2011_nk_96","Nush",2011,0.708988416666667,2.21274338333333,-0.0109528666666665,867.486823395755,1045.92727505593,844.688,0.708588906432749
59,30.916,0.709077,2.308885,30.916,61.832,"2011_nk_96","Nush",2011,0.70896315,2.20015581666667,-0.0125875666666668,867.486823395755,1045.92727505593,844.688,0.708588906432749
60,31.44,0.709454,2.32857,31.44,62.88,"2011_nk_96","Nush",2011,0.708953216666667,2.18779056666667,-0.0123652500000002,867.486823395755,1045.92727505593,844.688,0.708588906432749
61,31.964,0.708976,2.311418,31.964,63.928,"2011_nk_96","Nush",2011,0.708947983333333,2.17395605,-0.0138345166666665,867.486823395755,1045.92727505593,844.688,0.708588906432749
62,32.488,0.709615,2.295945,32.488,64.976,"2011_nk_96","Nush",2011,0.708934783333333,2.1596835,-0.0142725500000003,867.486823395755,1045.92727505593,844.688,0.708588906432749
63,33.012,0.709243,2.290377,33.012,66.024,"2011_nk_96","Nush",2011,0.70891225,2.14388453333333,-0.0157989666666665,867.486823395755,1045.92727505593,844.688,0.708588906432749
64,33.536,0.708904,2.295227,33.536,67.072,"2011_nk_96","Nush",2011,0.708901516666667,2.127386,-0.0164985333333334,867.486823395755,1045.92727505593,844.688,0.708588906432749
65,34.06,0.709472,2.358551,34.06,68.12,"2011_nk_96","Nush",2011,0.708888983333333,2.11200281666667,-0.0153831833333333,867.486823395755,1045.92727505593,844.688,0.708588906432749
66,34.584,0.709066,2.33854,34.584,69.168,"2011_nk_96","Nush",2011,0.7088739,2.09505966666667,-0.0169431499999999,867.486823395755,1045.92727505593,844.688,0.708588906432749
