"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.706175,1.732763,0.524,1.048,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
2,1.048,0.706446,2.062033,1.048,2.096,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
3,1.572,0.707529,2.05222,1.572,3.144,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
4,2.096,0.706953,2.051086,2.096,4.192,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
5,2.62,0.70645,2.016473,2.62,5.24,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
6,3.144,0.706385,2.06467,3.144,6.288,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
7,3.668,0.70593,2.030383,3.668,7.336,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
8,4.192,0.706097,2.027966,4.192,8.384,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
9,4.716,0.706928,2.030344,4.716,9.432,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
10,5.24,0.706605,2.038127,5.24,10.48,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
11,5.764,0.706223,2.081839,5.764,11.528,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
12,6.288,0.706133,2.063871,6.288,12.576,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
13,6.812,0.706306,2.04533,6.812,13.624,"2011_nk_74","Nush",2011,NA,NA,NA,712.096902859564,851.446696275087,1218.824,0.706596187969925
