"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.708555,3.875277,0.524,1.048,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
2,1.048,0.70705,3.933989,1.048,2.096,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
3,1.572,0.706937,4.211105,1.572,3.144,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
4,2.096,0.707222,4.225633,2.096,4.192,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
5,2.62,0.706586,3.911017,2.62,5.24,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
6,3.144,0.706897,3.844059,3.144,6.288,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
7,3.668,0.708258,3.833469,3.668,7.336,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
8,4.192,0.706904,3.892808,4.192,8.384,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
9,4.716,0.705785,3.578347,4.716,9.432,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
10,5.24,0.707772,3.494834,5.24,10.48,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
11,5.764,0.707515,3.512699,5.764,11.528,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
12,6.288,0.707284,3.512828,6.288,12.576,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
13,6.812,0.706657,3.525344,6.812,13.624,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
14,7.336,0.706779,3.496536,7.336,14.672,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
15,7.86,0.705072,3.577247,7.86,15.72,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
16,8.384,0.707252,3.63037,8.384,16.768,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
17,8.908,0.706801,3.644612,8.908,17.816,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
18,9.432,0.706184,3.600718,9.432,18.864,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
19,9.956,0.70817,3.635336,9.956,19.912,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
20,10.48,0.70789,3.651657,10.48,20.96,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
21,11.004,0.705303,3.663145,11.004,22.008,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
22,11.528,0.708143,3.667145,11.528,23.056,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
23,12.052,0.706561,3.671883,12.052,24.104,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
24,12.576,0.70534,3.617721,12.576,25.152,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
25,13.1,0.706488,3.56026,13.1,26.2,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
26,13.624,0.705987,3.521425,13.624,27.248,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
27,14.148,0.706237,3.469621,14.148,28.296,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
28,14.672,0.706895,3.346045,14.672,29.344,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
29,15.196,0.706463,3.357652,15.196,30.392,"2011_nk_18","Nush",2011,NA,NA,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
30,15.72,0.70687,3.453417,15.72,31.44,"2011_nk_18","Nush",2011,0.706419333333333,3.49673268333333,NA,914.33422232325,1069.91260980707,890.8,0.70436470945946
31,16.244,0.706603,3.542204,16.244,32.488,"2011_nk_18","Nush",2011,0.706357583333333,3.48417571666667,-0.0125569666666672,914.33422232325,1069.91260980707,890.8,0.70436470945946
32,16.768,0.706249,3.562479,16.768,33.536,"2011_nk_18","Nush",2011,0.70630385,3.47072531666667,-0.0134504,914.33422232325,1069.91260980707,890.8,0.70436470945946
33,17.292,0.707451,3.533344,17.292,34.584,"2011_nk_18","Nush",2011,0.706266,3.45242258333333,-0.0183027333333334,914.33422232325,1069.91260980707,890.8,0.70436470945946
34,17.816,0.706387,3.530698,17.816,35.632,"2011_nk_18","Nush",2011,0.706236066666667,3.43352645,-0.0188961333333335,914.33422232325,1069.91260980707,890.8,0.70436470945946
35,18.34,0.706096,3.509727,18.34,36.68,"2011_nk_18","Nush",2011,0.706202066666667,3.41987925,-0.0136471999999994,914.33422232325,1069.91260980707,890.8,0.70436470945946
36,18.864,0.706484,3.502336,18.864,37.728,"2011_nk_18","Nush",2011,0.706143033333333,3.40681596666667,-0.0130632833333335,914.33422232325,1069.91260980707,890.8,0.70436470945946
37,19.388,0.707078,3.494865,19.388,38.776,"2011_nk_18","Nush",2011,0.706087216666667,3.39293171666667,-0.0138842499999998,914.33422232325,1069.91260980707,890.8,0.70436470945946
38,19.912,0.705786,3.524186,19.912,39.824,"2011_nk_18","Nush",2011,0.706077483333333,3.37703843333333,-0.0158932833333334,914.33422232325,1069.91260980707,890.8,0.70436470945946
39,20.436,0.706564,3.4962,20.436,40.872,"2011_nk_18","Nush",2011,0.706063883333333,3.36593533333333,-0.0111031000000001,914.33422232325,1069.91260980707,890.8,0.70436470945946
40,20.96,0.706354,3.469328,20.96,41.92,"2011_nk_18","Nush",2011,0.706045466666666,3.35601626666667,-0.00991906666666686,914.33422232325,1069.91260980707,890.8,0.70436470945946
41,21.484,0.706942,3.462516,21.484,42.968,"2011_nk_18","Nush",2011,0.705994616666667,3.34555521666667,-0.01046105,914.33422232325,1069.91260980707,890.8,0.70436470945946
42,22.008,0.705896,3.400358,22.008,44.016,"2011_nk_18","Nush",2011,0.70594415,3.33506013333333,-0.0104950833333337,914.33422232325,1069.91260980707,890.8,0.70436470945946
43,22.532,0.706399,3.394816,22.532,45.064,"2011_nk_18","Nush",2011,0.70591275,3.32315866666666,-0.0119014666666666,914.33422232325,1069.91260980707,890.8,0.70436470945946
44,23.056,0.704892,3.330601,23.056,46.112,"2011_nk_18","Nush",2011,0.705868883333333,3.31163493333333,-0.0115237333333336,914.33422232325,1069.91260980707,890.8,0.70436470945946
45,23.58,0.705465,3.291948,23.58,47.16,"2011_nk_18","Nush",2011,0.705886183333333,3.29935321666666,-0.0122817166666667,914.33422232325,1069.91260980707,890.8,0.70436470945946
46,24.104,0.705494,3.278377,24.104,48.208,"2011_nk_18","Nush",2011,0.7058238,3.2854313,-0.0139219166666669,914.33422232325,1069.91260980707,890.8,0.70436470945946
47,24.628,0.706245,3.297938,24.628,49.256,"2011_nk_18","Nush",2011,0.705783116666667,3.27160035,-0.01383095,914.33422232325,1069.91260980707,890.8,0.70436470945946
48,25.152,0.70625,3.273712,25.152,50.304,"2011_nk_18","Nush",2011,0.705767,3.25748645,-0.0141139000000003,914.33422232325,1069.91260980707,890.8,0.70436470945946
49,25.676,0.706044,3.308965,25.676,51.352,"2011_nk_18","Nush",2011,0.705705816666667,3.24308271666666,-0.0144037333333333,914.33422232325,1069.91260980707,890.8,0.70436470945946
50,26.2,0.705435,3.323112,26.2,52.4,"2011_nk_18","Nush",2011,0.7056482,3.22894045,-0.0141422666666666,914.33422232325,1069.91260980707,890.8,0.70436470945946
51,26.724,0.705734,3.263701,26.724,53.448,"2011_nk_18","Nush",2011,0.7056285,3.2135534,-0.0153870500000002,914.33422232325,1069.91260980707,890.8,0.70436470945946
52,27.248,0.703989,3.216188,27.248,54.496,"2011_nk_18","Nush",2011,0.705576,3.19778163333333,-0.0157717666666666,914.33422232325,1069.91260980707,890.8,0.70436470945946
53,27.772,0.706412,3.190694,27.772,55.544,"2011_nk_18","Nush",2011,0.705535733333333,3.18039636666666,-0.0173852666666665,914.33422232325,1069.91260980707,890.8,0.70436470945946
54,28.296,0.705531,3.150416,28.296,56.592,"2011_nk_18","Nush",2011,0.705530883333333,3.16377808333333,-0.016618283333333,914.33422232325,1069.91260980707,890.8,0.70436470945946
55,28.82,0.705126,3.125811,28.82,57.64,"2011_nk_18","Nush",2011,0.705487316666667,3.1479376,-0.0158404833333337,914.33422232325,1069.91260980707,890.8,0.70436470945946
56,29.344,0.706369,3.118131,29.344,58.688,"2011_nk_18","Nush",2011,0.7054818,3.13207526666666,-0.0158623333333336,914.33422232325,1069.91260980707,890.8,0.70436470945946
57,29.868,0.705091,3.112954,29.868,59.736,"2011_nk_18","Nush",2011,0.705465116666667,3.11617206666666,-0.0159031999999999,914.33422232325,1069.91260980707,890.8,0.70436470945946
58,30.392,0.705894,3.03848,30.392,60.784,"2011_nk_18","Nush",2011,0.7054228,3.10208651666666,-0.0140855499999999,914.33422232325,1069.91260980707,890.8,0.70436470945946
59,30.916,0.705943,3.027493,30.916,61.832,"2011_nk_18","Nush",2011,0.705367833333333,3.08778435,-0.0143021666666665,914.33422232325,1069.91260980707,890.8,0.70436470945946
60,31.44,0.7051,3.116184,31.44,62.88,"2011_nk_18","Nush",2011,0.705309233333333,3.0716265,-0.0161578499999999,914.33422232325,1069.91260980707,890.8,0.70436470945946
61,31.964,0.70485,3.121859,31.964,63.928,"2011_nk_18","Nush",2011,0.7052862,3.05347476666666,-0.0181517333333332,914.33422232325,1069.91260980707,890.8,0.70436470945946
62,32.488,0.703826,3.126965,32.488,64.976,"2011_nk_18","Nush",2011,0.705255816666667,3.03446836666666,-0.0190064000000003,914.33422232325,1069.91260980707,890.8,0.70436470945946
63,33.012,0.704666,3.112941,33.012,66.024,"2011_nk_18","Nush",2011,0.70520365,3.0145941,-0.0198742666666667,914.33422232325,1069.91260980707,890.8,0.70436470945946
64,33.536,0.705426,3.091865,33.536,67.072,"2011_nk_18","Nush",2011,0.705179316666667,2.99454846666666,-0.0200456333333334,914.33422232325,1069.91260980707,890.8,0.70436470945946
65,34.06,0.704546,3.092185,34.06,68.12,"2011_nk_18","Nush",2011,0.70515415,2.97444523333333,-0.0201032333333337,914.33422232325,1069.91260980707,890.8,0.70436470945946
66,34.584,0.703355,3.060262,34.584,69.168,"2011_nk_18","Nush",2011,0.705115516666667,2.95431911666666,-0.0201261166666669,914.33422232325,1069.91260980707,890.8,0.70436470945946
67,35.108,0.704909,3.000414,35.108,70.216,"2011_nk_18","Nush",2011,0.705062116666667,2.93342048333333,-0.0208986333333332,914.33422232325,1069.91260980707,890.8,0.70436470945946
68,35.632,0.70632,2.939211,35.632,71.264,"2011_nk_18","Nush",2011,0.70502525,2.91126955,-0.0221509333333332,914.33422232325,1069.91260980707,890.8,0.70436470945946
