"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
30,0.560591622891877,0.705468629001293,15.72,31.44,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
31,1.14631354952204,0.706514498619103,16.244,32.488,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
32,1.27794214052169,0.706449760454939,16.768,33.536,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
33,1.20517753152197,0.706584707250025,17.292,34.584,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
34,1.20968385655537,0.705153736321935,17.816,35.632,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
35,1.19095687378285,0.704098517543306,18.34,36.68,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
36,1.20486842674786,0.705994818695237,18.864,37.728,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
37,1.15178360170845,0.705055023227914,19.388,38.776,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
38,1.10377754282865,0.706473616808599,19.912,39.824,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
39,1.11345505343271,0.705743973373467,20.436,40.872,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
40,1.16041566170632,0.706807999059797,20.96,41.92,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
41,1.17707219554733,0.70515568697848,21.484,42.968,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
42,1.16617624189847,0.705810103841663,22.008,44.016,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
43,1.16020453778228,0.705004763497385,22.532,45.064,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
44,1.15237589533087,0.705617600566394,23.056,46.112,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
45,1.17142702014993,0.70452178164942,23.58,47.16,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
46,1.17789654988572,0.705143527291994,24.104,48.208,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
47,1.14491700460542,0.705552834704146,24.628,49.256,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
48,1.15648107040099,0.706597297567727,25.152,50.304,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
49,1.19564688062252,0.706342384560423,25.676,51.352,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
50,1.21640521267257,0.705424224456625,26.2,52.4,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
51,1.18395361631002,0.705641403973348,26.724,53.448,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
52,1.17855143456478,0.706209281881944,27.248,54.496,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
53,1.19932445531266,0.706155632934128,27.772,55.544,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
54,1.2066886517809,0.705685051123702,28.296,56.592,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
55,1.21962895639596,0.706392149630496,28.82,57.64,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
56,1.20809069083548,0.706573137181033,29.344,58.688,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
57,1.18908061969259,0.704522433695582,29.868,59.736,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
58,1.21761299907024,0.705829986806414,30.392,60.784,"2015_nk_188","Nush",2015,NA,NA,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
59,1.21963775023531,0.706573465926423,30.916,61.832,"2015_nk_188","Nush",2015,0.705769835211488,1.17288816861314,NA,789.27129076376,974.113617991234,1479.776,0.705753129924019
60,1.22218203157179,0.705957362132606,31.44,62.88,"2015_nk_188","Nush",2015,0.705777747652152,1.18366851430893,0.0107803456957876,789.27129076376,974.113617991234,1479.776,0.705753129924019
61,1.16806817721154,0.706208395985622,31.964,63.928,"2015_nk_188","Nush",2015,0.705769099299915,1.18387337204399,0.000204857735062403,789.27129076376,974.113617991234,1479.776,0.705753129924019
62,1.15980035931262,0.705104969191229,32.488,64.976,"2015_nk_188","Nush",2015,0.70574338331687,1.18155353658305,-0.00231983546094727,789.27129076376,974.113617991234,1479.776,0.705753129924019
63,1.21344763610902,0.706077096928069,33.012,66.024,"2015_nk_188","Nush",2015,0.705740900296648,1.18045723297663,-0.00109630360641644,789.27129076376,974.113617991234,1479.776,0.705753129924019
64,1.22335825280348,0.705145360476226,33.536,67.072,"2015_nk_188","Nush",2015,0.705736517573965,1.18048368522885,2.64522522219757e-05,789.27129076376,974.113617991234,1479.776,0.705753129924019
65,1.18971882952873,0.705641096051176,34.06,68.12,"2015_nk_188","Nush",2015,0.705735951379418,1.1808591350309,0.000375449802048955,789.27129076376,974.113617991234,1479.776,0.705753129924019
66,1.1978223771765,0.705398976894966,34.584,69.168,"2015_nk_188","Nush",2015,0.705720229087267,1.18093696104759,7.78260166889311e-05,789.27129076376,974.113617991234,1479.776,0.705753129924019
67,1.17705937145666,0.705880769025713,35.108,70.216,"2015_nk_188","Nush",2015,0.7057146034773,1.18140613527143,0.000469174223839186,789.27129076376,974.113617991234,1479.776,0.705753129924019
68,1.18953889280093,0.704896777082506,35.632,71.264,"2015_nk_188","Nush",2015,0.705705486569721,1.18252231419176,0.00111617892033689,789.27129076376,974.113617991234,1479.776,0.705753129924019
69,1.19380556583847,0.70619218677785,36.156,72.312,"2015_nk_188","Nush",2015,0.705691299562349,1.1838098902413,0.00128757604953056,789.27129076376,974.113617991234,1479.776,0.705753129924019
70,1.19223201439315,0.705812085166411,36.68,73.36,"2015_nk_188","Nush",2015,0.705660995939084,1.18468871570054,0.000878825459249111,789.27129076376,974.113617991234,1479.776,0.705753129924019
71,1.18601345408364,0.705427840203251,37.204,74.408,"2015_nk_188","Nush",2015,0.705660278661019,1.18524905165565,0.000560335955101188,789.27129076376,974.113617991234,1479.776,0.705753129924019
72,1.13379735814523,0.705003848361885,37.728,75.456,"2015_nk_188","Nush",2015,0.705649957741776,1.18554494442171,0.0002958927660619,789.27129076376,974.113617991234,1479.776,0.705753129924019
73,1.13736142439522,0.705849001640353,38.252,76.504,"2015_nk_188","Nush",2015,0.705637484969215,1.18548725661278,-5.76878089311172e-05,789.27129076376,974.113617991234,1479.776,0.705753129924019
74,1.22184088201319,0.705341356278017,38.776,77.552,"2015_nk_188","Nush",2015,0.705658660888898,1.18548584616192,-1.41045085788605e-06,789.27129076376,974.113617991234,1479.776,0.705753129924019
75,1.23862486217731,0.705838589249036,39.3,78.6,"2015_nk_188","Nush",2015,0.70569055413541,1.18572692900192,0.000241082840005902,789.27129076376,974.113617991234,1479.776,0.705753129924019
76,1.18735097796519,0.706605429208785,39.824,79.648,"2015_nk_188","Nush",2015,0.705702423837965,1.18553703600593,-0.000189892995999141,789.27129076376,974.113617991234,1479.776,0.705753129924019
77,1.1164558106486,0.706469524156208,40.348,80.696,"2015_nk_188","Nush",2015,0.705712385684876,1.18605837556575,0.000521339559829803,789.27129076376,974.113617991234,1479.776,0.705753129924019
78,1.13607809468231,0.706043683666858,40.872,81.744,"2015_nk_188","Nush",2015,0.705694600431989,1.18536072690313,-0.000697648662627559,789.27129076376,974.113617991234,1479.776,0.705753129924019
79,1.18971807185769,0.70470544713419,41.396,82.792,"2015_nk_188","Nush",2015,0.705674131275803,1.18396797523664,-0.001392751666484,789.27129076376,974.113617991234,1479.776,0.705753129924019
80,1.24641317280576,0.705985765272778,41.92,83.84,"2015_nk_188","Nush",2015,0.705681738465476,1.18315983929502,-0.000808135941625432,789.27129076376,974.113617991234,1479.776,0.705753129924019
81,1.21852819555575,0.706486044006675,42.444,84.888,"2015_nk_188","Nush",2015,0.705665016566642,1.18265237587753,-0.000507463417486198,789.27129076376,974.113617991234,1479.776,0.705753129924019
82,1.09584804721285,0.706218303420845,42.968,85.936,"2015_nk_188","Nush",2015,0.705658806279525,1.18140258416638,-0.00124979171115114,789.27129076376,974.113617991234,1479.776,0.705753129924019
83,1.1236932609571,0.705763710713487,43.492,86.984,"2015_nk_188","Nush",2015,0.705657642079913,1.17854115660072,-0.00286142756565755,789.27129076376,974.113617991234,1479.776,0.705753129924019
84,1.255417767792,0.705913604614114,44.016,88.032,"2015_nk_188","Nush",2015,0.705679513033195,1.17600280418588,-0.00253835241484546,789.27129076376,974.113617991234,1479.776,0.705753129924019
85,1.25656482787069,0.705821014835332,44.54,89.08,"2015_nk_188","Nush",2015,0.705647036320314,1.17337127386861,-0.00263153031726526,789.27129076376,974.113617991234,1479.776,0.705753129924019
86,1.18546561739757,0.705266939353705,45.064,90.128,"2015_nk_188","Nush",2015,0.705637100497522,1.17164093010958,-0.00173034375903436,789.27129076376,974.113617991234,1479.776,0.705753129924019
87,1.13455537351234,0.70561111632518,45.588,91.176,"2015_nk_188","Nush",2015,0.705673692924541,1.17056763434095,-0.00107329576862569,789.27129076376,974.113617991234,1479.776,0.705753129924019
88,1.13471349473095,0.706264042142972,46.112,92.224,"2015_nk_188","Nush",2015,0.705677144927074,1.16934703768472,-0.0012205966562342,789.27129076376,974.113617991234,1479.776,0.705753129924019
89,1.18167827046845,0.706161747770293,46.636,93.272,"2015_nk_188","Nush",2015,0.705662110788575,1.16770117405721,-0.0016458636275074,789.27129076376,974.113617991234,1479.776,0.705753129924019
90,1.20741236463913,0.705943375441125,47.16,94.32,"2015_nk_188","Nush",2015,0.7056585682334,1.16581332399529,-0.00188785006192105,789.27129076376,974.113617991234,1479.776,0.705753129924019
91,1.15860501362578,0.7059955974849,47.684,95.368,"2015_nk_188","Nush",2015,0.705656514989651,1.16465925052084,-0.00115407347444996,789.27129076376,974.113617991234,1479.776,0.705753129924019
92,1.13875201286486,0.704906801472211,48.208,96.416,"2015_nk_188","Nush",2015,0.70569195140211,1.16390794338561,-0.000751307135234303,789.27129076376,974.113617991234,1479.776,0.705753129924019
93,1.13939931513699,0.706435726036738,48.732,97.464,"2015_nk_188","Nush",2015,0.705677949210994,1.16209251773475,-0.00181542565085757,789.27129076376,974.113617991234,1479.776,0.705753129924019
94,1.21127099168869,0.704890772960946,49.256,98.512,"2015_nk_188","Nush",2015,0.705693643707912,1.15986809454033,-0.00222442319441973,789.27129076376,974.113617991234,1479.776,0.705753129924019
95,1.21348386190579,0.704064545870503,49.78,99.56,"2015_nk_188","Nush",2015,0.70568165717795,1.15818306759076,-0.00168502694956829,789.27129076376,974.113617991234,1479.776,0.705753129924019
96,1.2095379877492,0.705051481166157,50.304,100.608,"2015_nk_188","Nush",2015,0.705700286565529,1.15627919993387,-0.00190386765689365,789.27129076376,974.113617991234,1479.776,0.705753129924019
97,1.17993405513881,0.704717486629902,50.828,101.656,"2015_nk_188","Nush",2015,0.705708963243918,1.1549244534375,-0.00135474649636702,789.27129076376,974.113617991234,1479.776,0.705753129924019
98,1.17074827804886,0.705926602353878,51.352,102.704,"2015_nk_188","Nush",2015,0.705721757509688,1.15337014014695,-0.00155431329054423,789.27129076376,974.113617991234,1479.776,0.705753129924019
99,1.19070961640454,0.704892752931132,51.876,103.752,"2015_nk_188","Nush",2015,0.705733972117442,1.15137673820483,-0.00199340194212616,789.27129076376,974.113617991234,1479.776,0.705753129924019
100,1.21314518926127,0.704989781663868,52.4,104.8,"2015_nk_188","Nush",2015,0.705738353868749,1.14945558514939,-0.00192115305544038,789.27129076376,974.113617991234,1479.776,0.705753129924019
101,1.2106923528534,0.705112650294587,52.924,105.848,"2015_nk_188","Nush",2015,0.705752028444963,1.14752902683487,-0.00192655831451538,789.27129076376,974.113617991234,1479.776,0.705753129924019
102,1.18392980786218,0.705190848687074,53.448,106.896,"2015_nk_188","Nush",2015,0.705776967193829,1.14643694065036,-0.0010920861845114,789.27129076376,974.113617991234,1479.776,0.705753129924019
103,1.15674326924641,0.704256397143756,53.972,107.944,"2015_nk_188","Nush",2015,0.705789463525368,1.14479336077389,-0.00164357987646935,789.27129076376,974.113617991234,1479.776,0.705753129924019
104,1.15229126827941,0.706888155747348,54.496,108.992,"2015_nk_188","Nush",2015,0.70579764456592,1.14186810589639,-0.00292525487750339,789.27129076376,974.113617991234,1479.776,0.705753129924019
105,1.18589199055028,0.706435376440124,55.02,110.04,"2015_nk_188","Nush",2015,0.705805140761107,1.13846103828017,-0.00340706761622123,789.27129076376,974.113617991234,1479.776,0.705753129924019
