"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.708754,2.631,0.524,1.048,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
2,1.048,0.708985,2.726648,1.048,2.096,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
3,1.572,0.709194,2.693185,1.572,3.144,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
4,2.096,0.708454,2.658622,2.096,4.192,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
5,2.62,0.708888,2.624661,2.62,5.24,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
6,3.144,0.709111,2.620324,3.144,6.288,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
7,3.668,0.708763,2.580245,3.668,7.336,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
8,4.192,0.708574,2.55871,4.192,8.384,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
9,4.716,0.709502,2.561645,4.716,9.432,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
10,5.24,0.708913,2.656668,5.24,10.48,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
11,5.764,0.708876,2.685056,5.764,11.528,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
12,6.288,0.709237,2.65906,6.288,12.576,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
13,6.812,0.708509,2.648539,6.812,13.624,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
14,7.336,0.708374,2.51218,7.336,14.672,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
15,7.86,0.708695,2.443419,7.86,15.72,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
16,8.384,0.710027,2.434168,8.384,16.768,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
17,8.908,0.708292,2.374366,8.908,17.816,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
18,9.432,0.709465,2.340158,9.432,18.864,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
19,9.956,0.709432,2.310642,9.956,19.912,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
20,10.48,0.708994,2.305363,10.48,20.96,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
21,11.004,0.709322,2.351926,11.004,22.008,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
22,11.528,0.708705,2.317758,11.528,23.056,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
23,12.052,0.70876,2.279599,12.052,24.104,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
24,12.576,0.708997,2.259552,12.576,25.152,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
25,13.1,0.708369,2.305859,13.1,26.2,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
26,13.624,0.708205,2.296177,13.624,27.248,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
27,14.148,0.709898,2.259973,14.148,28.296,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
28,14.672,0.709177,2.232607,14.672,29.344,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
29,15.196,0.709035,2.224047,15.196,30.392,"2011_nk_61","Nush",2011,NA,NA,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
30,15.72,0.709143,2.235956,15.72,31.44,"2011_nk_61","Nush",2011,0.709035316666666,2.30059811666667,NA,603.125185196249,895.13710274738,1103.544,0.707997813620072
31,16.244,0.709038,2.17939,16.244,32.488,"2011_nk_61","Nush",2011,0.70903565,2.29211803333333,-0.00848008333333317,603.125185196249,895.13710274738,1103.544,0.707997813620072
32,16.768,0.709129,2.178511,16.768,33.536,"2011_nk_61","Nush",2011,0.709040483333333,2.2820656,-0.0100524333333332,603.125185196249,895.13710274738,1103.544,0.707997813620072
33,17.292,0.709411,2.133985,17.292,34.584,"2011_nk_61","Nush",2011,0.709043266666666,2.27277778333333,-0.00928781666666678,603.125185196249,895.13710274738,1103.544,0.707997813620072
34,17.816,0.709572,2.151357,17.816,35.632,"2011_nk_61","Nush",2011,0.709048133333333,2.26380346666667,-0.00897431666666648,603.125185196249,895.13710274738,1103.544,0.707997813620072
35,18.34,0.709111,2.149486,18.34,36.68,"2011_nk_61","Nush",2011,0.709052466666666,2.2543576,-0.0094458666666668,603.125185196249,895.13710274738,1103.544,0.707997813620072
36,18.864,0.709279,2.129602,18.864,37.728,"2011_nk_61","Nush",2011,0.709040633333333,2.24517033333333,-0.00918726666666636,603.125185196249,895.13710274738,1103.544,0.707997813620072
37,19.388,0.709234,2.124358,19.388,38.776,"2011_nk_61","Nush",2011,0.709044666666666,2.23588145,-0.00928888333333333,603.125185196249,895.13710274738,1103.544,0.707997813620072
38,19.912,0.708843,2.148985,19.912,39.824,"2011_nk_61","Nush",2011,0.709045783333333,2.22745286666667,-0.00842858333333352,603.125185196249,895.13710274738,1103.544,0.707997813620072
39,20.436,0.708686,2.129769,20.436,40.872,"2011_nk_61","Nush",2011,0.7090211,2.21803306666667,-0.00941980000000031,603.125185196249,895.13710274738,1103.544,0.707997813620072
40,20.96,0.708715,2.156747,20.96,41.92,"2011_nk_61","Nush",2011,0.709012783333333,2.20682426666667,-0.0112087999999999,603.125185196249,895.13710274738,1103.544,0.707997813620072
41,21.484,0.709303,2.180176,21.484,42.968,"2011_nk_61","Nush",2011,0.709015966666666,2.19492103333333,-0.0119032333333333,603.125185196249,895.13710274738,1103.544,0.707997813620072
42,22.008,0.709058,2.175699,22.008,44.016,"2011_nk_61","Nush",2011,0.70900335,2.1839685,-0.0109525333333331,603.125185196249,895.13710274738,1103.544,0.707997813620072
43,22.532,0.708804,2.193859,22.532,45.064,"2011_nk_61","Nush",2011,0.709012916666666,2.1734065,-0.0105620000000002,603.125185196249,895.13710274738,1103.544,0.707997813620072
44,23.056,0.70894,2.188094,23.056,46.112,"2011_nk_61","Nush",2011,0.70902845,2.16670708333333,-0.00669941666666629,603.125185196249,895.13710274738,1103.544,0.707997813620072
45,23.58,0.709044,2.162437,23.58,47.16,"2011_nk_61","Nush",2011,0.709041116666666,2.16152001666667,-0.00518706666666713,603.125185196249,895.13710274738,1103.544,0.707997813620072
46,24.104,0.70934,2.148929,24.104,48.208,"2011_nk_61","Nush",2011,0.7090179,2.15604835,-0.00547166666666676,603.125185196249,895.13710274738,1103.544,0.707997813620072
47,24.628,0.709219,2.130445,24.628,49.256,"2011_nk_61","Nush",2011,0.70903295,2.15193051666667,-0.00411783333333338,603.125185196249,895.13710274738,1103.544,0.707997813620072
48,25.152,0.70986,2.112162,25.152,50.304,"2011_nk_61","Nush",2011,0.709019166666666,2.14763733333333,-0.00429318333333306,603.125185196249,895.13710274738,1103.544,0.707997813620072
49,25.676,0.708611,2.121566,25.676,51.352,"2011_nk_61","Nush",2011,0.709011533333333,2.14380846666667,-0.00382886666666726,603.125185196249,895.13710274738,1103.544,0.707997813620072
50,26.2,0.708707,2.109672,26.2,52.4,"2011_nk_61","Nush",2011,0.709012183333333,2.1397019,-0.00410656666666664,603.125185196249,895.13710274738,1103.544,0.707997813620072
51,26.724,0.708802,2.146318,26.724,53.448,"2011_nk_61","Nush",2011,0.70902605,2.13462005,-0.00508184999999983,603.125185196249,895.13710274738,1103.544,0.707997813620072
52,27.248,0.709261,2.088348,27.248,54.496,"2011_nk_61","Nush",2011,0.70902525,2.12978165,-0.00483840000000013,603.125185196249,895.13710274738,1103.544,0.707997813620072
53,27.772,0.708963,2.114255,27.772,55.544,"2011_nk_61","Nush",2011,0.709041233333333,2.12556941666667,-0.00421223333333343,603.125185196249,895.13710274738,1103.544,0.707997813620072
54,28.296,0.70958,2.12862,28.296,56.592,"2011_nk_61","Nush",2011,0.709031883333333,2.12151948333333,-0.00404993333333348,603.125185196249,895.13710274738,1103.544,0.707997813620072
55,28.82,0.709244,2.158108,28.82,57.64,"2011_nk_61","Nush",2011,0.709030216666667,2.11652306666667,-0.00499641666666673,603.125185196249,895.13710274738,1103.544,0.707997813620072
56,29.344,0.708717,2.134459,29.344,58.688,"2011_nk_61","Nush",2011,0.709043683333333,2.11216406666667,-0.004359,603.125185196249,895.13710274738,1103.544,0.707997813620072
57,29.868,0.708356,2.074512,29.868,59.736,"2011_nk_61","Nush",2011,0.70902945,2.10795868333333,-0.00420538333333331,603.125185196249,895.13710274738,1103.544,0.707997813620072
58,30.392,0.709809,2.129168,30.392,60.784,"2011_nk_61","Nush",2011,0.709027233333333,2.10348893333333,-0.00446975000000016,603.125185196249,895.13710274738,1103.544,0.707997813620072
59,30.916,0.709569,2.146624,30.916,61.832,"2011_nk_61","Nush",2011,0.709020366666667,2.09787553333333,-0.0056134000000001,603.125185196249,895.13710274738,1103.544,0.707997813620072
60,31.44,0.709264,2.122133,31.44,62.88,"2011_nk_61","Nush",2011,0.7090025,2.0915809,-0.00629463333333335,603.125185196249,895.13710274738,1103.544,0.707997813620072
61,31.964,0.708774,2.122195,31.964,63.928,"2011_nk_61","Nush",2011,0.709001166666667,2.08651188333333,-0.00506901666666648,603.125185196249,895.13710274738,1103.544,0.707997813620072
62,32.488,0.709275,2.123502,32.488,64.976,"2011_nk_61","Nush",2011,0.708997416666667,2.08075573333333,-0.00575615000000029,603.125185196249,895.13710274738,1103.544,0.707997813620072
63,33.012,0.709361,2.135916,33.012,66.024,"2011_nk_61","Nush",2011,0.708982616666667,2.07655408333333,-0.00420164999999972,603.125185196249,895.13710274738,1103.544,0.707997813620072
64,33.536,0.708746,2.120163,33.536,67.072,"2011_nk_61","Nush",2011,0.70897175,2.0708254,-0.00572868333333343,603.125185196249,895.13710274738,1103.544,0.707997813620072
65,34.06,0.709148,2.057909,34.06,68.12,"2011_nk_61","Nush",2011,0.7089708,2.06408518333333,-0.00674021666666702,603.125185196249,895.13710274738,1103.544,0.707997813620072
66,34.584,0.708401,2.069088,34.584,69.168,"2011_nk_61","Nush",2011,0.7089693,2.05759138333333,-0.00649379999999988,603.125185196249,895.13710274738,1103.544,0.707997813620072
67,35.108,0.709005,2.022912,35.108,70.216,"2011_nk_61","Nush",2011,0.70896585,2.05160325,-0.00598813333333359,603.125185196249,895.13710274738,1103.544,0.707997813620072
68,35.632,0.708641,2.052995,35.632,71.264,"2011_nk_61","Nush",2011,0.708968783333333,2.04532725,-0.00627599999999973,603.125185196249,895.13710274738,1103.544,0.707997813620072
69,36.156,0.708021,1.996457,36.156,72.312,"2011_nk_61","Nush",2011,0.708965583333333,2.03906503333333,-0.00626221666666682,603.125185196249,895.13710274738,1103.544,0.707997813620072
70,36.68,0.708414,1.98414,36.68,73.36,"2011_nk_61","Nush",2011,0.7089765,2.03316836666666,-0.00589666666666666,603.125185196249,895.13710274738,1103.544,0.707997813620072
71,37.204,0.709067,1.970862,37.204,74.408,"2011_nk_61","Nush",2011,0.708963033333333,2.0268238,-0.00634456666666683,603.125185196249,895.13710274738,1103.544,0.707997813620072
72,37.728,0.70848,2.001908,37.728,75.456,"2011_nk_61","Nush",2011,0.708954766666667,2.02047745,-0.00634634999999983,603.125185196249,895.13710274738,1103.544,0.707997813620072
73,38.252,0.709083,2.014819,38.252,76.504,"2011_nk_61","Nush",2011,0.7089547,2.01394078333333,-0.00653666666666686,603.125185196249,895.13710274738,1103.544,0.707997813620072
74,38.776,0.709306,2.110215,38.776,77.552,"2011_nk_61","Nush",2011,0.708936566666667,2.00715098333333,-0.00678979999999996,603.125185196249,895.13710274738,1103.544,0.707997813620072
75,39.3,0.709455,2.132195,39.3,78.6,"2011_nk_61","Nush",2011,0.708935733333333,2.00164656666667,-0.00550441666666623,603.125185196249,895.13710274738,1103.544,0.707997813620072
76,39.824,0.708634,2.105868,39.824,79.648,"2011_nk_61","Nush",2011,0.70891935,1.99631143333333,-0.00533513333333357,603.125185196249,895.13710274738,1103.544,0.707997813620072
77,40.348,0.709195,2.127296,40.348,80.696,"2011_nk_61","Nush",2011,0.708916366666667,1.99110025,-0.00521118333333326,603.125185196249,895.13710274738,1103.544,0.707997813620072
78,40.872,0.708638,2.082567,40.872,81.744,"2011_nk_61","Nush",2011,0.708900616666667,1.98574211666666,-0.00535813333333346,603.125185196249,895.13710274738,1103.544,0.707997813620072
79,41.396,0.708974,2.08091,41.396,82.792,"2011_nk_61","Nush",2011,0.708896833333333,1.98014105,-0.0056010666666666,603.125185196249,895.13710274738,1103.544,0.707997813620072
80,41.92,0.709033,2.058969,41.92,83.84,"2011_nk_61","Nush",2011,0.708902016666667,1.97415881666667,-0.00598223333333325,603.125185196249,895.13710274738,1103.544,0.707997813620072
81,42.444,0.710154,2.047015,42.444,84.888,"2011_nk_61","Nush",2011,0.70891065,1.96746545,-0.00669336666666664,603.125185196249,895.13710274738,1103.544,0.707997813620072
82,42.968,0.708657,2.027454,42.968,85.936,"2011_nk_61","Nush",2011,0.7089072,1.96137255,-0.00609289999999985,603.125185196249,895.13710274738,1103.544,0.707997813620072
83,43.492,0.709719,2.026865,43.492,86.984,"2011_nk_61","Nush",2011,0.7089033,1.95477271666667,-0.00659983333333347,603.125185196249,895.13710274738,1103.544,0.707997813620072
84,44.016,0.708436,2.016556,44.016,88.032,"2011_nk_61","Nush",2011,0.7088902,1.94740608333333,-0.00736663333333332,603.125185196249,895.13710274738,1103.544,0.707997813620072
85,44.54,0.708269,2.006074,44.54,89.08,"2011_nk_61","Nush",2011,0.708884433333333,1.93965278333333,-0.00775329999999985,603.125185196249,895.13710274738,1103.544,0.707997813620072
