"Cycle","Sr88","Iso","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
35,0.343966631644993,0.705468365116219,18.34,36.68,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
36,0.704489963277789,0.706089050239584,18.864,37.728,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
37,0.813191542010428,0.707045357542035,19.388,38.776,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
38,0.808053576417205,0.705223172312779,19.912,39.824,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
39,0.77428621625019,0.704335240675069,20.436,40.872,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
40,0.776633484518118,0.704518735295469,20.96,41.92,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
41,0.827925035651058,0.705959918395691,21.484,42.968,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
42,0.75574938648692,0.70570310314177,22.008,44.016,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
43,0.80685298642567,0.705551835678673,22.532,45.064,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
44,0.810169722894407,0.706100164291534,23.056,46.112,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
45,0.749527068889143,0.706806559200826,23.58,47.16,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
46,0.777387371000877,0.704153835925329,24.104,48.208,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
47,0.766886434781214,0.705980426634552,24.628,49.256,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
48,0.702821051041586,0.704564667901063,25.152,50.304,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
49,0.730838845020269,0.706001954562217,25.676,51.352,"2015_nk_112_redo2","Nush",2015,NA,NA,NA,811.674816365935,388.31807003986,559.632,NA
