"Cycle","time","Iso","Sr88","Time","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
1,0.524,0.707228,1.523805,0.524,1.048,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
2,1.048,0.709022,3.268528,1.048,2.096,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
3,1.572,0.708931,3.247333,1.572,3.144,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
4,2.096,0.708671,3.212967,2.096,4.192,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
5,2.62,0.708632,3.17401,2.62,5.24,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
6,3.144,0.708562,3.116755,3.144,6.288,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
7,3.668,0.708354,3.05074,3.668,7.336,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
8,4.192,0.708371,2.998784,4.192,8.384,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
9,4.716,0.708226,2.922235,4.716,9.432,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
10,5.24,0.707636,2.865198,5.24,10.48,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
11,5.764,0.70855,2.822179,5.764,11.528,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
12,6.288,0.708743,2.77627,6.288,12.576,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
13,6.812,0.708654,2.742682,6.812,13.624,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
14,7.336,0.708342,2.739363,7.336,14.672,"2011_nk_43","Nush",2011,NA,NA,NA,819.67394063513,962.880635582874,1554.184,0.704774382352941
