"Cycle","Time","Iso","Sr88","Microns","Fish_id","Watershed","Year","Iso_MA","Sr88_MA","Sr88_MA_Gradient","natal_microns_start","natal_microns_end","marine_start","natal_origin_iso"
514,269.336,0.710450007726265,0.519265341469138,538.672,"2017_yk_022_sml","Yukon",2016,0.712356840320303,0.512511719489526,0.000463630080587141,311.9403849,406.212315,974.64,0.712668638
515,269.86,0.711506821156813,0.508985231098782,539.72,"2017_yk_022_sml","Yukon",2016,0.712348829116696,0.512929274781047,0.000417555291521654,311.9403849,406.212315,974.64,0.712668638
516,270.384,0.712955859523983,0.520749370083002,540.768,"2017_yk_022_sml","Yukon",2016,0.71239616293896,0.513329958304796,0.00040068352374889,311.9403849,406.212315,974.64,0.712668638
517,270.908,0.713846098927933,0.538357900402184,541.816,"2017_yk_022_sml","Yukon",2016,0.712433032012297,0.513811429808883,0.000481471504086395,311.9403849,406.212315,974.64,0.712668638
518,271.432,0.712288061239912,0.526328248404513,542.864,"2017_yk_022_sml","Yukon",2016,0.712460498242638,0.514488217210895,0.000676787402012158,311.9403849,406.212315,974.64,0.712668638
519,271.956,0.714092349812185,0.522864358326977,543.912,"2017_yk_022_sml","Yukon",2016,0.712472798040919,0.514896192353159,0.000407975142263761,311.9403849,406.212315,974.64,0.712668638
520,272.48,0.710368318432363,0.529184118339574,544.96,"2017_yk_022_sml","Yukon",2016,0.712458612000962,0.515078090345383,0.000181897992224567,311.9403849,406.212315,974.64,0.712668638
521,273.004,0.713439067053404,0.531937279514118,546.008,"2017_yk_022_sml","Yukon",2016,0.712425731133542,0.515209208352235,0.000131118006851727,311.9403849,406.212315,974.64,0.712668638
522,273.528,0.711457494724763,0.528924753080494,547.056,"2017_yk_022_sml","Yukon",2016,0.712412374413432,0.515717057230481,0.000507848878246508,311.9403849,406.212315,974.64,0.712668638
523,274.052,0.711846147678811,0.522125666215423,548.104,"2017_yk_022_sml","Yukon",2016,0.712412491150265,0.516261588561938,0.00054453133145671,311.9403849,406.212315,974.64,0.712668638
524,274.576,0.712197819526544,0.513631271397228,549.152,"2017_yk_022_sml","Yukon",2016,0.712360555846718,0.516904334849148,0.000642746287210061,311.9403849,406.212315,974.64,0.712668638
525,275.1,0.710387434366593,0.53212218036634,550.2,"2017_yk_022_sml","Yukon",2016,0.712412116653585,0.517207297211445,0.000302962362296988,311.9403849,406.212315,974.64,0.712668638
526,275.624,0.712174977272855,0.536957401064552,551.248,"2017_yk_022_sml","Yukon",2016,0.712432945913099,0.517657836921272,0.00045053970982678,311.9403849,406.212315,974.64,0.712668638
527,276.148,0.713804195161461,0.544258985665567,552.296,"2017_yk_022_sml","Yukon",2016,0.712391668895378,0.518117747050921,0.000459910129649521,311.9403849,406.212315,974.64,0.712668638
528,276.672,0.712916796559864,0.53377784240263,553.344,"2017_yk_022_sml","Yukon",2016,0.712382332401651,0.518678998703734,0.000561251652812289,311.9403849,406.212315,974.64,0.712668638
529,277.196,0.712246685289961,0.520294474038237,554.392,"2017_yk_022_sml","Yukon",2016,0.71237667199801,0.519042978794239,0.000363980090504867,311.9403849,406.212315,974.64,0.712668638
530,277.72,0.712461958434237,0.517147843276735,555.44,"2017_yk_022_sml","Yukon",2016,0.712375802318533,0.519466104018868,0.000423125224629728,311.9403849,406.212315,974.64,0.712668638
531,278.244,0.713050835646221,0.527732280111263,556.488,"2017_yk_022_sml","Yukon",2016,0.71236811658405,0.520145376552,0.000679272533131492,311.9403849,406.212315,974.64,0.712668638
532,278.768,0.711565349330975,0.528717299334524,557.536,"2017_yk_022_sml","Yukon",2016,0.712375605728277,0.520570450423661,0.000425073871661685,311.9403849,406.212315,974.64,0.712668638
533,279.292,0.71327650886743,0.534354365376239,558.584,"2017_yk_022_sml","Yukon",2016,0.712353540253785,0.520973247297573,0.000402796873911093,311.9403849,406.212315,974.64,0.712668638
534,279.816,0.712850765841064,0.533665153627833,559.632,"2017_yk_022_sml","Yukon",2016,0.712344304873387,0.521214047732465,0.000240800434892718,311.9403849,406.212315,974.64,0.712668638
535,280.34,0.7126604486646,0.521928874638065,560.68,"2017_yk_022_sml","Yukon",2016,0.712326797009014,0.521476550074739,0.000262502342273985,311.9403849,406.212315,974.64,0.712668638
536,280.864,0.711830605579382,0.52236646382221,561.728,"2017_yk_022_sml","Yukon",2016,0.712336535480308,0.521815437534945,0.00033888746020605,311.9403849,406.212315,974.64,0.712668638
537,281.388,0.711852740586192,0.541767954363272,562.776,"2017_yk_022_sml","Yukon",2016,0.712341204368447,0.522107180816052,0.000291743281106482,311.9403849,406.212315,974.64,0.712668638
538,281.912,0.711021844207576,0.525511375454239,563.824,"2017_yk_022_sml","Yukon",2016,0.712336535644751,0.522321011519968,0.000213830703915896,311.9403849,406.212315,974.64,0.712668638
539,282.436,0.712535905384995,0.524520278112843,564.872,"2017_yk_022_sml","Yukon",2016,0.712391955481447,0.522374263968907,5.32524489397224e-05,311.9403849,406.212315,974.64,0.712668638
540,282.96,0.714192121591839,0.538644632802968,565.92,"2017_yk_022_sml","Yukon",2016,0.712397867653064,0.522221000302137,-0.000153263666770709,311.9403849,406.212315,974.64,0.712668638
541,283.484,0.710353159573551,0.536077503374052,566.968,"2017_yk_022_sml","Yukon",2016,0.712395073822763,0.521957969509459,-0.000263030792677976,311.9403849,406.212315,974.64,0.712668638
542,284.008,0.713303425730492,0.528427760654196,568.016,"2017_yk_022_sml","Yukon",2016,0.712387264349027,0.521702093596264,-0.000255875913195203,311.9403849,406.212315,974.64,0.712668638
543,284.532,0.710957482414881,0.528479608959839,569.064,"2017_yk_022_sml","Yukon",2016,0.712401261989739,0.521358027016896,-0.000344066579367364,311.9403849,406.212315,974.64,0.712668638
544,285.056,0.713586048072336,0.537429177570102,570.112,"2017_yk_022_sml","Yukon",2016,0.712460844074406,0.520729083376094,-0.000628943640802127,311.9403849,406.212315,974.64,0.712668638
545,285.58,0.712501267175971,0.533477361371245,571.16,"2017_yk_022_sml","Yukon",2016,0.712451906662639,0.520178997405355,-0.000550085970739023,311.9403849,406.212315,974.64,0.712668638
546,286.104,0.7140067236484,0.520937012324664,572.208,"2017_yk_022_sml","Yukon",2016,0.71249570060582,0.519540261581776,-0.00063873582357854,311.9403849,406.212315,974.64,0.712668638
547,286.628,0.711693782667205,0.512604283944809,573.256,"2017_yk_022_sml","Yukon",2016,0.712483509014712,0.51855162446421,-0.000988637117566582,311.9403849,406.212315,974.64,0.712668638
548,287.152,0.713841091338647,0.524201331325618,574.304,"2017_yk_022_sml","Yukon",2016,0.712539383392935,0.517665839256297,-0.000885785207912826,311.9403849,406.212315,974.64,0.712668638
549,287.676,0.713715157209716,0.521635538984048,575.352,"2017_yk_022_sml","Yukon",2016,0.712562970364642,0.516963790573757,-0.00070204868253998,311.9403849,406.212315,974.64,0.712668638
550,288.2,0.710717309490691,0.508878333032165,576.4,"2017_yk_022_sml","Yukon",2016,0.712584142324133,0.516210730083693,-0.000753060490064072,311.9403849,406.212315,974.64,0.712668638
551,288.724,0.711607545798981,0.507729533213145,577.448,"2017_yk_022_sml","Yukon",2016,0.712574886539114,0.515370062457776,-0.000840667625916947,311.9403849,406.212315,974.64,0.712668638
